Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,         81,         53,       0.73
  12,      1.254,         92,         53,       1.01
  13,      1.487,        442,         57,       2.37
  14,      1.740,        875,         61,       1.96
  15,      2.013,          3,         51,       1.16
  16,      2.307,       1377,         64,       1.01
  17,      2.622,         31,         61,       1.03
  19,      3.313,       3891,         88,       0.84
  20,      3.691,       2354,         86,       1.51
  23,      4.950,         68,        122,       1.18
  24,      5.412,       1666,        144,       1.00
  25,      5.895,        542,        161,       2.25
  45,      2.696,        561,         57,       1.05
  56,      4.464,        576,        157,       0.88
