Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,         91,         66,       0.93
  12,      1.254,        179,         67,       2.33
  13,      1.487,        355,         68,       1.01
  14,      1.740,        325,         68,       1.41
  15,      2.013,         80,         65,       1.53
  16,      2.307,       1575,         77,       1.29
  17,      2.622,       2236,         95,       1.16
  19,      3.313,       9093,        124,       1.45
  20,      3.691,       3298,        105,       1.31
  23,      4.950,        299,        145,       1.24
  24,      5.412,       1868,        173,       1.61
  25,      5.895,        988,        197,       1.53
  45,      2.696,        779,         76,       1.40
  56,      4.464,        463,        190,       1.93
