Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,         95,         62,       0.99
  12,      1.254,        222,         63,       1.82
  13,      1.487,        713,         68,       1.22
  14,      1.740,       1357,         73,       0.72
  15,      2.013,         85,         62,       1.38
  16,      2.307,       1232,         71,       1.40
  17,      2.622,        423,         76,       1.26
  19,      3.313,       3085,         90,       1.04
  20,      3.691,       2030,         93,       0.96
  23,      4.950,        227,        143,       0.85
  24,      5.412,       1470,        165,       1.59
  25,      5.895,       1072,        191,       0.99
  45,      2.696,        526,         68,       2.06
  56,      4.464,       1032,        184,       1.81
