Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,        124,         77,       2.06
  13,      1.487,        196,         79,       1.48
  14,      1.740,         34,         76,       1.50
  19,      3.313,       1572,         93,       2.16
  20,      3.691,        588,         97,       0.66
  24,      5.412,       1765,        211,       3.31
  26,      6.399,       3030,        284,       2.61
  29,      8.041,      10197,        523,       3.40
  30,      8.631,       2143,        508,       1.25
  45,      2.696,        814,         75,       2.49
  58,      4.838,        828,        265,       2.32
