Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,         86,         52,       0.93
  12,      1.254,        170,         52,       0.72
  13,      1.487,        514,         57,       1.31
  14,      1.740,       1031,         62,       0.91
  15,      2.013,          4,         51,       1.15
  16,      2.307,       3052,         77,       1.41
  17,      2.622,       2078,         82,       1.76
  19,      3.313,       7493,        106,       1.95
  20,      3.691,       2984,         90,       1.69
  23,      4.950,         61,        117,       0.78
  24,      5.412,       1285,        137,       1.34
  25,      5.895,        771,        156,       1.74
  45,      2.696,        540,         62,       2.05
  56,      4.464,        631,        150,       2.40
