Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        229,         63,       1.23
  12,      1.254,        264,         65,       1.82
  13,      1.487,        544,         67,       1.20
  14,      1.740,        368,         65,       0.93
  15,      2.013,         12,         61,       1.08
  16,      2.307,       1346,         73,       1.64
  17,      2.622,       1360,         85,       1.12
  19,      3.313,       4325,         97,       1.25
  20,      3.691,       2525,         95,       1.46
  23,      4.950,        179,        140,       1.26
  24,      5.412,       1739,        164,       2.12
  25,      5.895,        882,        186,       1.82
  45,      2.696,        624,         71,       0.78
  56,      4.464,        471,        180,       1.27
