Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         53,         69,       0.67
  13,      1.487,        209,         72,       1.04
  14,      1.740,         22,         68,       1.75
  19,      3.313,         54,         74,       1.26
  20,      3.691,        149,         84,       1.60
  24,      5.412,       1023,        190,       2.70
  26,      6.399,       2772,        255,       2.36
  29,      8.041,       8962,        471,       2.23
  30,      8.631,       2306,        456,       2.23
  45,      2.696,        704,         66,       1.93
  58,      4.838,        737,        238,       2.75
