Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        133,         62,       1.53
  12,      1.254,        151,         62,       1.38
  13,      1.487,        399,         65,       2.78
  14,      1.740,        432,         66,       0.71
  15,      2.013,         20,         61,       1.40
  16,      2.307,       1732,         75,       0.87
  17,      2.622,       1487,         84,       1.03
  19,      3.313,       6592,        110,       0.85
  20,      3.691,       4079,        105,       0.96
  23,      4.950,        334,        140,       1.13
  24,      5.412,       1300,        165,       1.55
  25,      5.895,        441,        188,       1.12
  45,      2.696,        621,         71,       1.36
  56,      4.464,        592,        182,       2.23
