Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,         98,         56,       1.38
  12,      1.254,        179,         57,       0.92
  13,      1.487,        472,         60,       1.18
  14,      1.740,        729,         63,       1.65
  15,      2.013,         72,         56,       0.74
  16,      2.307,       2189,         73,       1.30
  17,      2.622,        462,         70,       1.50
  19,      3.313,      10003,        121,       1.36
  20,      3.691,       4867,        105,       1.72
  23,      4.950,        165,        127,       1.01
  24,      5.412,       1438,        149,       1.04
  25,      5.895,        780,        169,       1.88
  45,      2.696,        534,         63,       1.55
  56,      4.464,        463,        163,       1.89
