**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Mn,  0.00391,  0.00390,  0.00392,  0.00392,  0.00392,  0.00462,  0.00402,  0.00025,  0.06307,  0.06491
Fe,  0.33416,  0.33371,  0.33572,  0.33593,  0.33615,  0.33766,  0.33578,  0.00087,  0.00260,  0.00261
Zn,  0.00146,  0.00146,  0.00160,  0.00160,  0.00162,  0.00412,  0.00195,  0.00093,  0.47577,  0.63570
Br,  0.00000,  0.00000,  0.00000,  0.00095,  0.00101,  0.00117,  0.00066,  0.00050,  0.75547,  0.00000
Pb,  0.00020,  0.00020,  0.00028,  0.00029,  0.00030,  0.00186,  0.00051,  0.00058,  1.14838,  2.88352
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.45533,  0.06795,  0.16595,  2.44234,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  9.09980,  7.05570,  8.74718,  8.83705,  8.91000,  9.16610,  8.69038,  0.56990,  0.06558,  0.06263
Na,  0.10979,  0.09231,  0.10492,  0.10739,  0.10883,  0.11164,  0.10603,  0.00512,  0.04829,  0.04664
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00127,  0.00012,  0.00038,  3.07932,  0.00000
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00005,  0.00000,  0.00001,  3.39787,  0.00000
Si,  0.01116,  0.00349,  0.00577,  0.00636,  0.00671,  0.01123,  0.00655,  0.00213,  0.32448,  0.19057
P,  0.00879,  0.00871,  0.00889,  0.00905,  0.00907,  0.01022,  0.00905,  0.00031,  0.03382,  0.03481
S,  0.35229,  0.33286,  0.35525,  0.35793,  0.35855,  0.39148,  0.35657,  0.01122,  0.03147,  0.03185
Cl,  0.04712,  0.00000,  0.01377,  0.01954,  0.02662,  0.04712,  0.02108,  0.01407,  0.66749,  0.29854
K,  0.33378,  0.28473,  0.33275,  0.33446,  0.33565,  0.34159,  0.33012,  0.01538,  0.04659,  0.04608
Ca,  0.03561,  0.03221,  0.03518,  0.03559,  0.03589,  0.03786,  0.03541,  0.00126,  0.03547,  0.03527
Ti,  0.00018,  0.00000,  0.00007,  0.00008,  0.00010,  0.00018,  0.00008,  0.00005,  0.61131,  0.28735
V,  0.00041,  0.00029,  0.00038,  0.00038,  0.00039,  0.00041,  0.00038,  0.00003,  0.08242,  0.07609
Mn,  0.00137,  0.00081,  0.00125,  0.00126,  0.00128,  0.00137,  0.00122,  0.00016,  0.12738,  0.11369
Fe,  0.02351,  0.01537,  0.02073,  0.02105,  0.02135,  0.02351,  0.02069,  0.00210,  0.10161,  0.08944
Zn,  0.00867,  0.00695,  0.00868,  0.00886,  0.00892,  0.00919,  0.00865,  0.00059,  0.06839,  0.06821
Br,  0.00038,  0.00033,  0.00315,  0.00338,  0.00377,  0.00434,  0.00310,  0.00111,  0.35966,  2.92906
Pb,  0.00376,  0.00275,  0.00376,  0.00386,  0.00390,  0.00406,  0.00373,  0.00035,  0.09513,  0.09440
BC,  1.04540,  0.72695,  0.99969,  1.01115,  1.01895,  1.05660,  0.98322,  0.09222,  0.09379,  0.08821

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  9.92780,  9.67400,  9.84745,  9.86350,  9.91328, 10.97400,  9.96616,  0.33758,  0.03387,  0.03400
Na,  0.00936,  0.00677,  0.00788,  0.00836,  0.00920,  0.06042,  0.01527,  0.01740,  1.13948,  1.85900
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  0.13654,  0.09216,  0.13442,  0.13457,  0.13470,  0.13681,  0.12862,  0.01556,  0.12100,  0.11398
Si,  0.27086,  0.18985,  0.26983,  0.27039,  0.27076,  0.27216,  0.25863,  0.02915,  0.11272,  0.10764
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00170,  0.00018,  0.00052,  2.89314,  0.00000
S,  0.02112,  0.01956,  0.02032,  0.02066,  0.02106,  0.10961,  0.03102,  0.02770,  0.89306,  1.31132
Cl,  0.00514,  0.00514,  0.01220,  0.01375,  0.01497,  0.08586,  0.02306,  0.02719,  1.17932,  5.29541
K,  0.22889,  0.22321,  0.22348,  0.22374,  0.22871,  0.28496,  0.23094,  0.01840,  0.07967,  0.08039
Ca,  0.06030,  0.04937,  0.05890,  0.05894,  0.05908,  0.06031,  0.05830,  0.00249,  0.04272,  0.04130
Ti,  0.00983,  0.00693,  0.00971,  0.00973,  0.00973,  0.00985,  0.00933,  0.00102,  0.10950,  0.10393
V,  0.00056,  0.00054,  0.00056,  0.00056,  0.00056,  0.00059,  0.00056,  0.00001,  0.01967,  0.01980
Mn,  0.00364,  0.00318,  0.00362,  0.00363,  0.00363,  0.00365,  0.00358,  0.00013,  0.03649,  0.03585
Fe,  0.11112,  0.08418,  0.11082,  0.11105,  0.11114,  0.11162,  0.10739,  0.00910,  0.08477,  0.08192
Zn,  0.01051,  0.00995,  0.00999,  0.01002,  0.01039,  0.01156,  0.01024,  0.00047,  0.04636,  0.04518
Br,  0.00533,  0.00220,  0.00256,  0.00271,  0.00440,  0.00533,  0.00325,  0.00106,  0.32448,  0.19799
Pb,  0.00651,  0.00613,  0.00616,  0.00618,  0.00643,  0.00686,  0.00629,  0.00022,  0.03552,  0.03432
BC,  1.60160,  1.53680,  1.57693,  1.57820,  1.59563,  1.67670,  1.58854,  0.03138,  0.01975,  0.01959

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  3.86364,  3.45874,  3.72103,  3.77648,  3.83995,  6.53830,  4.14872,  0.99977,  0.24098,  0.25876
Na, 12.99861,  4.95002,  9.83391, 10.03374, 10.08932, 12.99861,  9.66151,  2.24222,  0.23208,  0.17250
Mg,  3.76420,  1.69480,  1.80170,  1.90584,  3.73324,  7.89858,  2.98005,  2.02961,  0.68107,  0.53919
Al,  1.31708,  0.94732,  0.97618,  0.98624,  1.30669,  9.28309,  2.25213,  2.97162,  1.31947,  2.25622
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.22079,  1.21278,  2.96077,  2.44132,  0.00000
P,  8.23000,  0.00000,  5.75999,  5.90516,  6.00565,  8.23000,  5.33071,  2.43614,  0.45700,  0.29601
S, 10.02432,  0.83782,  7.40267,  7.57099,  7.65482, 10.02432,  6.88724,  2.71447,  0.39413,  0.27079
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  7.75914,  6.36916,  6.50866,  6.61087,  6.68168,  7.75914,  6.72206,  0.39612,  0.05893,  0.05105
Ca,  4.00807,  2.90654,  3.00243,  3.03539,  3.95871,  8.28705,  3.92725,  1.86765,  0.47556,  0.46597
Ti,  1.08666,  0.79899,  0.82327,  0.83185,  1.07784,  8.96433,  2.06283,  2.91705,  1.41410,  2.68440
V,  1.15139,  1.00298,  1.61396,  1.65459,  1.67916,  5.70879,  2.15933,  1.52885,  0.70802,  1.32782
Mn,  0.29833,  0.18660,  1.09483,  1.11670,  1.13322,  8.18834,  2.02305,  2.65297,  1.31137,  8.89260
Fe,  0.00000,  0.00000,  0.15386,  0.15764,  0.16043,  7.79900,  1.26025,  2.77196,  2.19953,  0.00000
Zn, 12.60039, 10.36466, 10.62314, 10.76833, 12.37729, 13.09011, 11.25347,  0.95389,  0.08476,  0.07570
Br, 68.40356, 50.96996, 52.52365, 53.11197, 55.29917, 68.40356, 55.23271,  5.31762,  0.09628,  0.07774
Pb, 14.22958, 11.75834, 12.07253, 12.22973, 13.97396, 16.08167, 12.95383,  1.43919,  0.11110,  0.10114
BC,  4.87262,  4.43798,  5.14044,  5.26735,  5.34693,  9.38950,  5.73881,  1.49515,  0.26053,  0.30685

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 13.62918,  6.76781, 13.62459, 14.50146, 14.75553, 14.92858, 13.34534,  2.78730,  0.20886,  0.20451
Na, 45.79894, 42.00422, 45.88814, 49.77452, 50.57862, 51.07427, 48.37305,  3.18520,  0.06585,  0.06955
Mg,  9.83406,  9.83406, 10.89958, 11.01969, 11.08441, 14.82304, 11.34027,  1.39763,  0.12324,  0.14212
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Si,  0.92974,  0.50139,  0.79448,  0.80838,  0.82841,  0.92974,  0.78144,  0.12538,  0.16045,  0.13486
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S, 13.41492, 11.14223, 13.43510, 14.54938, 14.79208, 14.93655, 13.97964,  1.29667,  0.09275,  0.09666
Cl, 72.16208, 67.46604, 72.14855, 76.40912, 77.76286, 78.75549, 75.01391,  3.80412,  0.05071,  0.05272
K, 13.18668,  7.13942, 13.20961, 14.41303, 14.65333, 14.78992, 13.26429,  2.61750,  0.19733,  0.19850
Ca,  7.72942,  7.23232,  7.74184,  8.45704,  8.60152,  8.67431,  8.22687,  0.52155,  0.06340,  0.06748
Ti,  1.77167,  1.45252,  1.76928,  1.85375,  1.88923,  1.91464,  1.79669,  0.15284,  0.08507,  0.08627
V, 13.99873,  7.28176, 13.98634, 14.59445, 14.86943, 15.07551, 13.54712,  2.64903,  0.19554,  0.18923
Mn,  6.92759,  0.34106,  6.91707,  7.11901,  7.25931,  7.36604,  6.15603,  2.43419,  0.39542,  0.35138
Fe,  2.29491,  0.58894,  2.20632,  2.23948,  2.27486,  2.31464,  2.00531,  0.59529,  0.29686,  0.25940
Zn, 15.84036,  8.22198, 15.92691, 18.11681, 18.40622, 18.60058, 16.44204,  3.54536,  0.21563,  0.22382
Br,  7.53796,  7.53796, 12.00697, 17.19714, 17.63332, 18.14192, 15.23830,  3.61632,  0.23732,  0.47975
Pb, 18.76825, 10.29013, 18.88120, 21.59254, 21.92851, 22.16907, 19.64999,  4.05676,  0.20645,  0.21615
BC, 15.07633,  3.86007, 15.07996, 16.24503, 16.52042, 16.68508, 14.37482,  4.42572,  0.30788,  0.29355

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 22.22859, 22.22859, 22.31998, 22.32722, 22.33861, 29.36513, 23.36203,  2.56451,  0.10977,  0.11537
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 86.40174, 77.14968, 86.40388, 87.12981, 87.16123, 87.16978, 85.54818,  3.56795,  0.04171,  0.04129
Al, 79.40106, 77.65998, 79.39974, 79.99676, 80.01397, 80.04121, 79.57245,  0.80711,  0.01014,  0.01016
Si, 78.35926, 76.98499, 78.35945, 78.85444, 78.86287, 78.89833, 78.51823,  0.63989,  0.00815,  0.00817
P, 36.15406, 33.92578, 36.16263, 36.75955, 36.77545, 36.79761, 36.23204,  1.00482,  0.02773,  0.02779
S, 16.30188, 16.28389, 16.30762, 16.65127, 16.66367, 16.67030, 16.53473,  0.17403,  0.01053,  0.01068
Cl, 16.61498, 14.00640, 15.41287, 15.50386, 15.55108, 16.74808, 15.50423,  0.78854,  0.05086,  0.04746
K, 15.10183, 15.09914, 15.36571, 15.37885, 15.39142, 21.21587, 16.19683,  2.15154,  0.13284,  0.14247
Ca, 63.73014, 62.12921, 63.73362, 64.24604, 64.26607, 64.28683, 63.86331,  0.73569,  0.01152,  0.01154
Ti, 77.14290, 75.68058, 77.14306, 77.68615, 77.69878, 77.72769, 77.32060,  0.68946,  0.00892,  0.00894
V, 29.65834, 29.63225, 29.65123, 29.65967, 29.67447, 36.33273, 30.65440,  2.41533,  0.07879,  0.08144
Mn, 40.63936, 40.63523, 40.78130, 40.79325, 40.81367, 48.07240, 41.84858,  2.63760,  0.06303,  0.06490
Fe, 69.64554, 69.63230, 70.04666, 70.05934, 70.07596, 70.41635, 70.02430,  0.18484,  0.00264,  0.00265
Zn,  5.06671,  5.06671,  5.54269,  5.56086,  5.60904, 14.28388,  6.77473,  3.22351,  0.47581,  0.63621
Br,  0.00000,  0.00000,  0.00000,  4.01861,  4.27201,  4.94190,  2.76809,  2.09120,  0.75547,  0.00000
Pb,  1.28867,  1.28867,  1.80763,  1.82982,  1.89044, 11.90272,  3.23778,  3.71801,  1.14832,  2.88516
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.77867,  2.05627,  5.02210,  2.44234,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 28.82776, 22.36717, 27.73434, 28.00740, 28.25044, 29.07722, 27.54972,  1.80598,  0.06555,  0.06265
Na, 37.96637, 31.92107, 36.31080, 37.15543, 37.65001, 38.65888, 36.68412,  1.77606,  0.04841,  0.04678
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.35269,  0.13151,  0.40496,  3.07933,  0.00000
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00739,  0.00051,  0.00174,  3.39798,  0.00000
Si,  0.81936,  0.25631,  0.42405,  0.46723,  0.49296,  0.82472,  0.48151,  0.15613,  0.32426,  0.19056
P, 55.61594, 55.18517, 56.32088, 57.32242, 57.43607, 64.75813, 57.29749,  1.94084,  0.03387,  0.03490
S, 56.85003, 53.78056, 57.40200, 57.79529, 57.90229, 63.25259, 57.58820,  1.81203,  0.03147,  0.03187
Cl, 10.12013,  0.00000,  2.95688,  4.19402,  5.72122, 10.12013,  4.52805,  3.02310,  0.66764,  0.29872
K, 37.93700, 32.38685, 37.84426, 38.04034, 38.18208, 38.84945, 37.54885,  1.74838,  0.04656,  0.04609
Ca,  9.10833,  8.24569,  9.00624,  9.10738,  9.18968,  9.69272,  9.06258,  0.32180,  0.03551,  0.03533
Ti,  0.36104,  0.00000,  0.13376,  0.16450,  0.20265,  0.36173,  0.16980,  0.10378,  0.61119,  0.28745
V, 23.35230, 16.73161, 21.66511, 21.92517, 22.23168, 23.44058, 21.57358,  1.77804,  0.08242,  0.07614
Mn, 14.26366,  8.47088, 13.00012, 13.13572, 13.30805, 14.30865, 12.73866,  1.62280,  0.12739,  0.11377
Fe,  4.89995,  3.20467,  4.32416,  4.38996,  4.45379,  4.90085,  4.31535,  0.43830,  0.10157,  0.08945
Zn, 30.05466, 24.09431, 30.09738, 30.74767, 30.94666, 31.87144, 29.99902,  2.05098,  0.06837,  0.06824
Br,  1.60132,  1.41095, 13.27163, 14.24318, 15.91301, 18.28369, 13.04935,  4.69304,  0.35964,  2.93073
Pb, 24.03436, 17.57424, 24.05088, 24.72532, 24.97303, 26.01264, 23.86523,  2.27101,  0.09516,  0.09449
BC, 31.61517, 21.99566, 30.26034, 30.58868, 30.84346, 31.99927, 29.75550,  2.79122,  0.09381,  0.08829

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 31.45083, 30.67168, 31.21821, 31.26298, 31.41095, 34.78851, 31.59420,  1.07083,  0.03389,  0.03405
Na,  3.23608,  2.34109,  2.72534,  2.89451,  3.18179, 20.89342,  5.28131,  6.01672,  1.13925,  1.85926
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al, 19.28186, 13.02753, 19.00447, 19.01153, 19.03076, 19.34225, 18.17491,  2.19870,  0.12097,  0.11403
Si, 19.89165, 13.95989, 19.83920, 19.86776, 19.89054, 20.00306, 19.00605,  2.14074,  0.11263,  0.10762
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.77261,  1.13976,  3.29749,  2.89315,  0.00000
S,  3.40884,  3.15925,  3.28148,  3.33715,  3.39933, 17.70981,  5.01019,  4.47621,  0.89342,  1.31312
Cl,  1.10281,  1.10281,  2.62240,  2.95309,  3.21610, 18.45261,  4.95381,  5.84267,  1.17943,  5.29798
K, 26.01534, 25.38875, 25.41344, 25.45117, 26.00370, 32.41302, 26.26797,  2.09423,  0.07973,  0.08050
Ca, 15.42404, 12.64130, 15.07106, 15.08066, 15.12051, 15.42925, 14.91999,  0.63602,  0.04263,  0.04124
Ti, 19.63772, 13.86956, 19.42271, 19.43913, 19.45043, 19.70512, 18.65007,  2.04008,  0.10939,  0.10389
V, 31.83923, 30.64479, 31.91541, 31.95912, 32.01998, 33.78325, 32.06557,  0.63026,  0.01966,  0.01980
Mn, 37.87107, 33.06272, 37.69979, 37.73870, 37.78362, 38.01132, 37.23368,  1.35968,  0.03652,  0.03590
Fe, 23.15960, 17.55939, 23.12197, 23.15865, 23.16672, 23.28241, 22.39478,  1.89820,  0.08476,  0.08196
Zn, 36.43788, 34.53003, 34.67120, 34.75069, 36.06112, 40.10863, 35.53074,  1.64809,  0.04639,  0.04523
Br, 22.45716,  9.26638, 10.80827, 11.41940, 18.53850, 22.45716, 13.71155,  4.44918,  0.32448,  0.19812
Pb, 41.67914, 39.26684, 39.45704, 39.55749, 41.15577, 43.93177, 40.29317,  1.43035,  0.03550,  0.03432
BC, 48.43587, 46.50487, 47.71201, 47.75923, 48.28473, 50.73268, 48.07460,  0.94938,  0.01975,  0.01960

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  3.08208,  0.70404,  2.42669,  2.43125,  2.44797,  3.16073,  2.28905,  0.72193,  0.31539,  0.23424
Mg,  0.28830,  0.13773,  0.14212,  0.14899,  0.28942,  0.36696,  0.19898,  0.08163,  0.41023,  0.28313
Al,  0.76473,  0.57951,  0.58276,  0.58482,  0.76819,  3.26804,  1.00510,  0.93926,  0.93449,  1.22823
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.56385,  0.81075,  1.97875,  2.44063,  0.00000
P,  0.10667,  0.00000,  0.07766,  0.07806,  0.07882,  0.11001,  0.07136,  0.03259,  0.45668,  0.30553
S,  5.09339,  0.25806,  3.91221,  3.92718,  3.95872,  5.22870,  3.58455,  1.49260,  0.41640,  0.29305
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  5.59749,  2.82229,  4.87406,  4.87957,  4.89799,  5.68219,  4.69979,  0.84862,  0.18057,  0.15161
Ca,  1.28485,  0.98489,  0.98876,  0.99384,  1.28933,  1.61073,  1.12955,  0.22120,  0.19583,  0.17216
Ti,  0.04460,  0.03455,  0.03474,  0.03488,  0.04481,  0.22303,  0.06385,  0.06607,  1.03473,  1.48135
V,  0.00166,  0.00156,  0.00243,  0.00245,  0.00245,  0.00490,  0.00267,  0.00100,  0.37291,  0.60237
Mn,  0.00235,  0.00159,  0.00891,  0.00908,  0.00914,  0.03875,  0.01229,  0.01153,  0.93834,  4.90247
Fe,  0.00000,  0.00000,  0.06233,  0.06405,  0.06450,  1.85827,  0.31500,  0.64540,  2.04890,  0.00000
Zn,  0.29806,  0.18220,  0.25960,  0.25988,  0.26063,  0.30277,  0.25504,  0.03433,  0.13460,  0.11518
Br,  1.33142,  0.63787,  1.05013,  1.05227,  1.05789,  1.36668,  1.04035,  0.20047,  0.19270,  0.15057
Pb,  0.18236,  0.12151,  0.15982,  0.15997,  0.16038,  0.18517,  0.15820,  0.01781,  0.11255,  0.09764
BC, 13.21089, 13.01999, 14.63769, 14.68041, 14.70637, 15.04582, 14.44890,  0.58657,  0.04060,  0.04440

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  3.07842,  3.07842,  3.13861,  3.14264,  3.14440,  5.68865,  3.49492,  0.88754,  0.25395,  0.28831
Mg,  0.21352,  0.21352,  0.22039,  0.22207,  0.22309,  0.64827,  0.27990,  0.14517,  0.51864,  0.67989
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Si,  0.29427,  0.23597,  0.23734,  0.23999,  0.28991,  0.31944,  0.25784,  0.03056,  0.11853,  0.10386
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  1.93227,  1.93227,  1.96628,  1.96839,  1.96950,  3.23063,  2.14203,  0.43926,  0.20507,  0.22733
