**** Analysis Summary ****

Time of run: ,04/10/16 02:04
Concentration file: ,C:\Users\Andrea\Documents\EPA PMF\Data\pmf_fa\TGcH.csv
Uncertainty file: ,C:\Users\Andrea\Documents\EPA PMF\Data\pmf_fa\TGcHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
16                    11,0.00002,0.00016,0.00010,0.00036,0.00011,0.00020,0.00042,0.00007,0.00036,0.00024,0.00005,0.00007,0.00020,0.00035,0.00033,0.00027,0.00003,
16                    12,0.00004,0.00068,0.00075,0.00138,0.00035,0.00033,0.00062,0.00020,0.00049,0.00029,0.00007,0.00011,0.00087,0.00043,0.00042,0.00057,0.00004,
16                    13,0.00085,0.09958,0.01097,0.05439,0.01269,0.04461,0.04518,0.01727,0.01078,0.03187,0.00181,0.00279,0.02815,0.02573,0.06054,0.05389,0.00138,
16                    14,0.00001,0.00008,0.00009,0.00015,0.00007,0.00017,0.00020,0.00004,0.00015,0.00012,0.00003,0.00003,0.00013,0.00019,0.00015,0.00013,0.00002,
16                    15,0.00006,0.00091,0.00044,0.00237,0.00069,0.00044,0.00267,0.00049,0.00097,0.00152,0.00023,0.00020,0.00100,0.00203,0.00069,0.00150,0.00007,
17                    1,0.00002,0.00062,0.00043,0.00080,0.00022,0.00040,0.00110,0.00023,0.00063,0.00027,0.00004,0.00013,0.00048,0.00040,0.00079,0.00056,0.00004,
17                    2,0.00007,0.00274,0.00095,0.00189,0.00051,0.00244,0.01400,0.00076,0.00992,0.00097,0.00040,0.00020,0.00125,0.00115,0.00415,0.00950,0.00040,
17                    3,0.00002,0.00017,0.00017,0.00059,0.00016,0.00016,0.00077,0.00009,0.00056,0.00018,0.00005,0.00010,0.00041,0.00026,0.00022,0.00040,0.00005,
17                    4,0.00802,0.86760,0.17444,0.33581,0.08461,0.41159,0.29088,0.17984,0.09263,0.13348,0.01358,0.04884,0.10514,0.12707,0.21149,0.16997,0.00834,
17                    5,0.00002,0.00011,0.00020,0.00057,0.00018,0.00018,0.00027,0.00008,0.00026,0.00056,0.00009,0.00010,0.00028,0.00067,0.00028,0.00021,0.00005,
17                    6,0.00088,0.11054,0.01111,0.06169,0.01424,0.04574,0.05566,0.01909,0.01643,0.03638,0.00205,0.00303,0.03065,0.02943,0.06743,0.06082,0.00176,
17                    7,0.01017,0.86217,0.17352,0.33688,0.08442,0.44613,0.31298,0.17894,0.10732,0.13212,0.01443,0.04255,0.10911,0.12987,0.22835,0.18432,0.00907,
17                    8,0.00002,0.00015,0.00021,0.00031,0.00011,0.00012,0.00007,0.00006,0.00008,0.00035,0.00006,0.00007,0.00014,0.00040,0.00014,0.00008,0.00003,
17                    9,0.00009,0.00254,0.00089,0.00475,0.00131,0.00154,0.00431,0.00111,0.00147,0.00311,0.00054,0.00042,0.00189,0.00425,0.00257,0.00251,0.00018,
17                    10,0.00006,0.00056,0.00054,0.00199,0.00050,0.00045,0.00232,0.00030,0.00163,0.00090,0.00013,0.00019,0.00120,0.00120,0.00074,0.00123,0.00012,
17                    11,0.00002,0.00012,0.00013,0.00033,0.00010,0.00017,0.00045,0.00008,0.00037,0.00027,0.00006,0.00005,0.00018,0.00036,0.00026,0.00028,0.00003,
17                    12,0.00003,0.00058,0.00092,0.00158,0.00046,0.00035,0.00063,0.00018,0.00050,0.00033,0.00008,0.00013,0.00102,0.00053,0.00044,0.00057,0.00005,
17                    13,0.00087,0.09915,0.01101,0.05554,0.01280,0.04477,0.04523,0.01696,0.01053,0.03157,0.00182,0.00293,0.02901,0.02591,0.06193,0.05435,0.00140,
17                    14,0.00001,0.00015,0.00012,0.00024,0.00008,0.00011,0.00023,0.00006,0.00016,0.00012,0.00002,0.00006,0.00019,0.00024,0.00012,0.00016,0.00002,
17                    15,0.00007,0.00100,0.00052,0.00259,0.00077,0.00042,0.00281,0.00054,0.00104,0.00165,0.00025,0.00018,0.00113,0.00214,0.00071,0.00155,0.00007,
17                    16,0.00001,0.00007,0.00004,0.00008,0.00005,0.00004,0.00001,0.00003,0.00002,0.00003,0.00002,0.00003,0.00005,0.00004,0.00004,0.00002,0.00001,
18                    1,0.00996,0.82774,0.16542,0.32307,0.08075,0.43960,0.30826,0.16957,0.10913,0.12456,0.01412,0.04224,0.10549,0.12356,0.22031,0.17978,0.00897,
18                    2,0.01003,0.81016,0.16349,0.33055,0.08343,0.40104,0.32776,0.18118,0.08598,0.12315,0.01302,0.04252,0.09897,0.12225,0.19248,0.17061,0.00793,
18                    3,0.01001,0.86831,0.17049,0.33645,0.08353,0.42953,0.30796,0.18142,0.09934,0.12993,0.01379,0.04546,0.10786,0.12762,0.22146,0.17980,0.00862,
18                    4,0.00020,0.00045,0.00016,0.00046,0.00018,0.00097,0.00182,0.00020,0.00149,0.00020,0.00015,0.00025,0.00022,0.00021,0.00106,0.00123,0.00010,
18                    5,0.00991,0.85419,0.16652,0.32942,0.08090,0.43422,0.31265,0.17629,0.10806,0.11704,0.01350,0.04684,0.10627,0.11562,0.21723,0.18262,0.00879,
18                    6,0.01255,1.51923,0.22307,0.57330,0.13851,0.65303,0.25158,0.29331,0.12419,0.28008,0.01946,0.04765,0.19067,0.24586,0.44994,0.31253,0.01376,
18                    7,0.00002,0.00007,0.00005,0.00009,0.00004,0.00012,0.00008,0.00003,0.00007,0.00006,0.00002,0.00007,0.00003,0.00006,0.00013,0.00009,0.00002,
18                    8,0.00991,0.85076,0.16412,0.32677,0.08033,0.42740,0.31242,0.17664,0.10503,0.11861,0.01349,0.04578,0.10556,0.11659,0.21714,0.18052,0.00866,
18                    9,0.00986,0.79298,0.16249,0.30677,0.07588,0.45467,0.29163,0.16056,0.10252,0.10213,0.01243,0.04981,0.10315,0.10212,0.21780,0.16617,0.00831,
18                    10,0.01015,0.89022,0.16565,0.34929,0.08668,0.43090,0.30716,0.18779,0.09752,0.14007,0.01412,0.04584,0.11135,0.13668,0.22601,0.18015,0.00860,
18                    11,0.00988,0.85266,0.16849,0.33034,0.08178,0.43663,0.31400,0.17582,0.10893,0.12167,0.01386,0.04542,0.10661,0.11951,0.21868,0.18242,0.00890,
18                    12,0.00995,0.89187,0.16047,0.34158,0.08306,0.43186,0.31342,0.18306,0.11142,0.12897,0.01405,0.04291,0.10877,0.12568,0.22386,0.18660,0.00932,
18                    13,0.01250,1.46348,0.22764,0.55155,0.13462,0.66592,0.24306,0.28058,0.12821,0.26803,0.01949,0.04749,0.18765,0.23817,0.44886,0.30761,0.01363,
18                    14,0.00994,0.85271,0.17150,0.33332,0.08390,0.44331,0.30871,0.17613,0.10734,0.13211,0.01435,0.04317,0.10645,0.13105,0.22665,0.18142,0.00913,
18                    15,0.00981,0.82544,0.16513,0.31571,0.07677,0.44414,0.29616,0.16680,0.10518,0.10910,0.01283,0.04635,0.10489,0.10725,0.22195,0.17241,0.00860,
18                    16,0.01000,0.85799,0.17024,0.33215,0.08229,0.43425,0.30859,0.17733,0.10406,0.12790,0.01391,0.04353,0.10691,0.12614,0.22261,0.18059,0.00888,
18                    17,0.01002,0.86188,0.17187,0.33532,0.08388,0.43555,0.30951,0.17869,0.10431,0.12936,0.01418,0.04449,0.10753,0.12692,0.22166,0.18100,0.00890,
19                    1,0.00003,0.00030,0.00013,0.00030,0.00010,0.00012,0.00023,0.00011,0.00007,0.00012,0.00004,0.00010,0.00016,0.00016,0.00022,0.00014,0.00002,
19                    2,0.00009,0.00312,0.00124,0.00305,0.00079,0.00292,0.01962,0.00104,0.01424,0.00139,0.00055,0.00028,0.00182,0.00192,0.00445,0.01264,0.00053,
19                    3,0.00005,0.00053,0.00046,0.00163,0.00045,0.00058,0.00256,0.00025,0.00191,0.00064,0.00013,0.00017,0.00097,0.00095,0.00084,0.00137,0.00012,
19                    4,0.00789,0.85950,0.17053,0.33014,0.08223,0.41750,0.29211,0.17699,0.09668,0.12605,0.01315,0.04915,0.10397,0.12019,0.21157,0.17152,0.00830,
19                    5,0.00001,0.00012,0.00009,0.00033,0.00012,0.00009,0.00010,0.00005,0.00006,0.00016,0.00004,0.00010,0.00020,0.00021,0.00009,0.00011,0.00002,
19                    6,0.00094,0.11210,0.01179,0.06458,0.01501,0.04696,0.06040,0.01973,0.02042,0.04086,0.00229,0.00312,0.03151,0.03375,0.07220,0.06180,0.00195,
19                    7,0.01003,0.85438,0.16985,0.33136,0.08218,0.45216,0.31621,0.17622,0.11311,0.12483,0.01408,0.04286,0.10789,0.12307,0.22853,0.18707,0.00909,
19                    8,0.00001,0.00028,0.00014,0.00039,0.00014,0.00023,0.00040,0.00008,0.00024,0.00013,0.00004,0.00008,0.00022,0.00018,0.00019,0.00027,0.00003,
19                    9,0.00005,0.00176,0.00047,0.00280,0.00077,0.00079,0.00267,0.00076,0.00067,0.00172,0.00033,0.00034,0.00113,0.00240,0.00131,0.00211,0.00012,
19                    10,0.00010,0.00109,0.00077,0.00385,0.00100,0.00101,0.00504,0.00056,0.00366,0.00190,0.00027,0.00028,0.00214,0.00264,0.00169,0.00272,0.00021,
19                    11,0.00000,0.00006,0.00003,0.00009,0.00005,0.00005,0.00004,0.00003,0.00002,0.00003,0.00002,0.00003,0.00006,0.00005,0.00005,0.00008,0.00001,
19                    12,0.00005,0.00074,0.00056,0.00149,0.00042,0.00032,0.00018,0.00023,0.00008,0.00044,0.00006,0.00014,0.00088,0.00058,0.00049,0.00031,0.00005,
19                    13,0.00091,0.10016,0.01171,0.05770,0.01337,0.04561,0.04771,0.01740,0.01286,0.03556,0.00197,0.00298,0.02971,0.02967,0.06599,0.05431,0.00154,
19                    14,0.00002,0.00020,0.00011,0.00030,0.00013,0.00015,0.00015,0.00009,0.00013,0.00036,0.00006,0.00006,0.00012,0.00046,0.00020,0.00011,0.00004,
19                    15,0.00004,0.00052,0.00021,0.00112,0.00035,0.00016,0.00148,0.00030,0.00034,0.00069,0.00012,0.00010,0.00049,0.00086,0.00025,0.00114,0.00004,
19                    16,0.00002,0.00020,0.00011,0.00038,0.00013,0.00025,0.00053,0.00008,0.00043,0.00022,0.00006,0.00005,0.00019,0.00034,0.00035,0.00033,0.00004,
19                    17,0.00002,0.00016,0.00018,0.00045,0.00016,0.00021,0.00056,0.00009,0.00044,0.00027,0.00007,0.00004,0.00025,0.00037,0.00030,0.00036,0.00004,
19                    18,0.00989,0.85404,0.16817,0.32985,0.08162,0.44155,0.31242,0.17597,0.10982,0.12215,0.01384,0.04481,0.10634,0.12023,0.22183,0.18355,0.00892,
20                    1,0.00840,0.83148,0.16900,0.32194,0.08120,0.41983,0.29113,0.17056,0.09821,0.12772,0.01372,0.04387,0.10375,0.12314,0.21006,0.17074,0.00854,
20                    2,0.00846,0.81492,0.16747,0.33027,0.08410,0.38211,0.31804,0.18257,0.08206,0.12667,0.01294,0.04427,0.09731,0.12230,0.18407,0.16641,0.00778,
20                    3,0.00846,0.87237,0.17441,0.33568,0.08412,0.40988,0.29381,0.18258,0.09099,0.13341,0.01350,0.04723,0.10600,0.12746,0.21136,0.17224,0.00829,
20                    4,0.00003,0.00010,0.00004,0.00006,0.00004,0.00007,0.00013,0.00004,0.00009,0.00003,0.00002,0.00009,0.00003,0.00004,0.00009,0.00014,0.00002,
20                    5,0.00835,0.85818,0.17024,0.32852,0.08137,0.41463,0.29611,0.17735,0.09757,0.12016,0.01308,0.04864,0.10458,0.11526,0.20718,0.17385,0.00836,
20                    6,0.01090,1.52161,0.22741,0.57117,0.13931,0.62870,0.24404,0.29401,0.11872,0.28557,0.01932,0.04915,0.18708,0.24598,0.43551,0.30321,0.01360,
20                    7,0.00013,0.00042,0.00020,0.00053,0.00019,0.00103,0.00168,0.00018,0.00142,0.00016,0.00013,0.00019,0.00023,0.00020,0.00116,0.00111,0.00010,
20                    8,0.00835,0.85481,0.16781,0.32595,0.08083,0.40791,0.29644,0.17774,0.09507,0.12180,0.01312,0.04757,0.10385,0.11629,0.20709,0.17211,0.00826,
20                    9,0.00830,0.79640,0.16606,0.30543,0.07615,0.43479,0.27426,0.16142,0.09149,0.10487,0.01189,0.05170,0.10165,0.10163,0.20744,0.15753,0.00783,
20                    10,0.00858,0.89436,0.16945,0.34860,0.08733,0.41109,0.29416,0.18898,0.09008,0.14375,0.01389,0.04761,0.10939,0.13660,0.21590,0.17320,0.00832,
20                    11,0.00834,0.85659,0.17222,0.32936,0.08228,0.41699,0.29718,0.17688,0.09825,0.12485,0.01345,0.04717,0.10490,0.11915,0.20860,0.17353,0.00848,
20                    12,0.00840,0.89594,0.16397,0.34083,0.08362,0.41237,0.29658,0.18415,0.10057,0.13233,0.01364,0.04456,0.10705,0.12536,0.21393,0.17761,0.00891,
20                    13,0.01085,1.46547,0.23201,0.54896,0.13528,0.64132,0.23279,0.28113,0.12044,0.27322,0.01919,0.04895,0.18408,0.23810,0.43388,0.29694,0.01338,
20                    14,0.00839,0.85665,0.17529,0.33235,0.08444,0.42360,0.29242,0.17722,0.09709,0.13549,0.01398,0.04483,0.10469,0.13075,0.21646,0.17273,0.00873,
20                    15,0.00826,0.82897,0.16878,0.31449,0.07714,0.42417,0.27894,0.16772,0.09413,0.11205,0.01234,0.04812,0.10324,0.10683,0.21132,0.16352,0.00817,
20                    16,0.00844,0.86192,0.17406,0.33120,0.08283,0.41453,0.29293,0.17841,0.09440,0.13125,0.01356,0.04521,0.10509,0.12588,0.21235,0.17226,0.00849,
20                    17,0.00847,0.86586,0.17575,0.33443,0.08445,0.41592,0.29386,0.17980,0.09466,0.13274,0.01384,0.04621,0.10575,0.12667,0.21157,0.17269,0.00852,
20                    18,0.00013,0.00023,0.00013,0.00029,0.00011,0.00061,0.00109,0.00012,0.00092,0.00014,0.00011,0.00007,0.00015,0.00014,0.00069,0.00067,0.00008,
20                    19,0.00834,0.85787,0.17186,0.32881,0.08209,0.42181,0.29548,0.17699,0.09902,0.12535,0.01341,0.04653,0.10460,0.11985,0.21162,0.17449,0.00849,


**** Analysis of Base Run #19 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        7.93       ,0.83,16.17,0.91,0.07,0.24
Na,        0.08       ,0.83,0.14,0.87,0.04,0.96
Mg,        0.02       ,0.93,0.08,0.93,0.04,0.84
Al,        -0.01       ,1.00,0.17,0.99,0.06,0.51
Si,        0.05       ,0.99,0.69,0.99,0.05,0.74
P,        0.00       ,0.82,0.01,0.72,0.05,0.79
S,        0.01       ,0.96,0.02,0.95,0.04,0.90
Cl,        0.03       ,0.98,0.07,0.99,0.05,0.71
K,        0.05       ,0.91,0.09,0.96,0.07,0.37
Ca,        -0.09       ,1.03,0.28,0.98,0.03,1.00
Ti,        0.01       ,0.93,0.02,0.99,0.05,0.74
V,        0.00       ,0.80,0.00,0.89,0.03,0.99
Mn,        0.00       ,0.95,0.00,0.99,0.06,0.54
Fe,        0.02       ,0.98,0.18,0.99,0.10,0.04
Zn,        0.01       ,0.77,0.00,0.90,0.08,0.17
Br,        0.00       ,0.56,0.00,0.58,0.10,0.05
Pb,        0.00       ,0.88,0.00,0.81,0.04,0.91

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Mg,07/26/07 00:44           ,     3.03900
P,06/17/08 02:15           ,     3.09800
K,12/10/06 02:48           ,     4.36700
K,01/05/07 02:58           ,    -3.09500
Ca,07/26/07 00:44           ,     3.32600
Ca,07/11/08 02:06           ,     3.53400
Fe,06/30/07 00:20           ,     3.57000
Fe,07/08/07 00:44           ,     3.10800
Fe,05/30/08 02:29           ,     3.24300
Zn,11/30/06 02:31           ,    -3.78500
Zn,02/24/07 02:17           ,     3.51500
Zn,05/17/07 01:01           ,    -4.96000
Zn,05/21/07 00:47           ,     3.84800
Br,04/03/07 00:30           ,     3.84600
Br,04/25/07 00:54           ,     5.67600
Br,04/27/07 00:45           ,    -3.09500
Br,12/14/07 04:03           ,     3.67000

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
11/30/06 02:31,Zn                       ,    -3.78500
12/10/06 02:48,K                        ,     4.36700
01/05/07 02:58,K                        ,    -3.09500
02/24/07 02:17,Zn                       ,     3.51500
04/03/07 00:30,Br                       ,     3.84600
04/25/07 00:54,Br                       ,     5.67600
04/27/07 00:45,Br                       ,    -3.09500
05/17/07 01:01,Zn                       ,    -4.96000
05/21/07 00:47,Zn                       ,     3.84800
06/30/07 00:20,Fe                       ,     3.57000
07/08/07 00:44,Fe                       ,     3.10800
07/26/07 00:44,Mg                       ,     3.03900
07/26/07 00:44,Ca                       ,     3.32600
12/14/07 04:03,Br                       ,     3.67000
05/30/08 02:29,Fe                       ,     3.24300
06/17/08 02:15,P                        ,     3.09800
07/11/08 02:06,Ca                       ,     3.53400
