**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.20785,  0.13736,  0.20315,  0.20819,  0.20882,  0.21074,  0.19412,  0.02882,  0.14847,  0.13866
Al,  1.34010,  0.96264,  1.31015,  1.34190,  1.34633,  1.35930,  1.26699,  0.15425,  0.12174,  0.11510
Si,  3.14550,  1.52600,  3.04873,  3.15085,  3.17400,  3.28430,  2.83493,  0.66859,  0.23584,  0.21255
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00092,  0.00018,  0.00037,  2.05280,  0.00000
S,  0.02144,  0.01604,  0.02137,  0.02145,  0.02215,  0.05307,  0.02730,  0.01327,  0.48620,  0.61903
Cl,  0.28850,  0.26707,  0.28838,  0.28948,  0.29155,  0.36797,  0.30251,  0.03352,  0.11082,  0.11620
K,  0.18897,  0.08775,  0.18283,  0.18930,  0.19071,  0.19753,  0.16951,  0.04182,  0.24672,  0.22132
Ca,  0.73258,  0.10191,  0.69982,  0.73388,  0.74121,  0.80219,  0.61237,  0.26209,  0.42799,  0.35776
Ti,  0.10586,  0.03762,  0.10206,  0.10604,  0.10693,  0.11263,  0.09282,  0.02827,  0.30461,  0.26709
V,  0.00141,  0.00000,  0.00134,  0.00142,  0.00143,  0.00158,  0.00114,  0.00059,  0.51506,  0.41704
Mn,  0.01496,  0.00010,  0.01423,  0.01498,  0.01514,  0.01663,  0.01213,  0.00618,  0.50952,  0.41308
Fe,  0.83126,  0.03043,  0.79073,  0.83286,  0.84188,  0.92307,  0.67892,  0.33321,  0.49080,  0.40085
Zn,  0.00142,  0.00000,  0.00130,  0.00142,  0.00145,  0.00167,  0.00116,  0.00060,  0.51771,  0.42187
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00127,  0.00040,  0.00122,  0.00128,  0.00129,  0.00137,  0.00111,  0.00036,  0.32897,  0.28586

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 16.81500, 16.69500, 16.81700, 16.87900, 19.17550, 29.57000, 19.61070,  5.04071,  0.25704,  0.29977
Na,  0.00359,  0.00138,  0.00350,  0.00362,  0.00370,  0.00461,  0.00347,  0.00074,  0.21302,  0.20594
Mg,  0.06366,  0.06282,  0.06365,  0.06386,  0.06767,  0.14039,  0.07936,  0.03072,  0.38710,  0.48261
Al,  0.39692,  0.39262,  0.39693,  0.39825,  0.45293,  0.81500,  0.48605,  0.16625,  0.34205,  0.41885
Si,  1.44520,  1.43180,  1.44535,  1.44995,  1.62885,  2.77780,  1.73048,  0.52896,  0.30567,  0.36601
P,  0.00088,  0.00000,  0.00080,  0.00087,  0.00090,  0.00198,  0.00080,  0.00052,  0.65138,  0.59739
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02538,  0.00494,  0.01013,  2.05260,  0.00000
K,  0.11247,  0.11152,  0.11248,  0.11279,  0.12656,  0.20651,  0.13274,  0.03728,  0.28089,  0.33150
Ca,  0.55176,  0.54805,  0.55193,  0.55402,  0.63897,  0.96473,  0.64336,  0.16313,  0.25356,  0.29565
Ti,  0.05983,  0.05935,  0.05984,  0.06007,  0.06832,  0.10994,  0.07072,  0.01984,  0.28054,  0.33161
V,  0.00122,  0.00121,  0.00122,  0.00123,  0.00140,  0.00211,  0.00142,  0.00035,  0.24745,  0.28715
Mn,  0.01219,  0.01210,  0.01220,  0.01224,  0.01373,  0.02182,  0.01428,  0.00381,  0.26667,  0.31229
Fe,  0.66867,  0.66380,  0.66873,  0.67095,  0.76621,  1.17670,  0.78028,  0.20079,  0.25733,  0.30028
Zn,  0.00286,  0.00285,  0.00286,  0.00287,  0.00362,  0.00386,  0.00312,  0.00039,  0.12524,  0.13646
Br,  0.00064,  0.00063,  0.00064,  0.00064,  0.00071,  0.00094,  0.00071,  0.00012,  0.17184,  0.19070
Pb,  0.00120,  0.00119,  0.00120,  0.00120,  0.00146,  0.00189,  0.00136,  0.00027,  0.20190,  0.22980

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  0.18983,  0.00000,  0.13518,  0.19017,  0.20325,  0.53943,  0.18519,  0.14338,  0.77420,  0.75529
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00049,  0.00002,  0.00011,  4.47214,  0.00000
Mg,  0.04317,  0.02210,  0.03998,  0.04321,  0.04376,  0.04572,  0.03927,  0.00848,  0.21595,  0.19640
Al,  0.07182,  0.02101,  0.03268,  0.07146,  0.07334,  0.07699,  0.05912,  0.02027,  0.34295,  0.28227
Si,  0.18601,  0.05156,  0.16167,  0.18413,  0.18983,  0.19869,  0.15735,  0.05378,  0.34181,  0.28914
P,  0.00336,  0.00098,  0.00322,  0.00337,  0.00367,  0.00616,  0.00366,  0.00143,  0.39243,  0.42635
S,  0.14288,  0.13018,  0.14013,  0.14194,  0.14290,  0.14752,  0.14101,  0.00404,  0.02866,  0.02828
Cl,  0.02270,  0.00000,  0.00699,  0.02216,  0.02270,  0.02289,  0.01693,  0.00870,  0.51390,  0.38327
K,  0.18408,  0.17289,  0.17672,  0.18256,  0.18399,  0.18906,  0.18094,  0.00457,  0.02527,  0.02484
Ca,  0.01757,  0.01130,  0.01739,  0.01755,  0.01770,  0.01856,  0.01703,  0.00198,  0.11601,  0.11249
Ti,  0.00242,  0.00000,  0.00148,  0.00238,  0.00251,  0.00273,  0.00185,  0.00100,  0.53936,  0.41311
V,  0.00015,  0.00012,  0.00014,  0.00014,  0.00015,  0.00016,  0.00014,  0.00001,  0.09214,  0.08935
Mn,  0.00141,  0.00062,  0.00128,  0.00141,  0.00143,  0.00200,  0.00131,  0.00038,  0.28798,  0.26896
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00040,  0.00002,  0.00009,  4.22286,  0.00000
Zn,  0.00455,  0.00321,  0.00444,  0.00452,  0.00479,  0.00595,  0.00468,  0.00076,  0.16173,  0.16641
Br,  0.00441,  0.00416,  0.00432,  0.00438,  0.00441,  0.00455,  0.00437,  0.00009,  0.01986,  0.01967
Pb,  0.00193,  0.00164,  0.00188,  0.00192,  0.00200,  0.00216,  0.00194,  0.00014,  0.06987,  0.07021

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 19.09356, 10.47851, 19.10871, 19.19367, 20.12384, 31.19449, 20.77359,  5.86086,  0.28213,  0.30695
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al, 26.71959, 23.76029, 26.61298, 26.71736, 26.80565, 27.01501, 26.17183,  1.21142,  0.04629,  0.04534
Si, 19.33041, 15.79717, 19.33702, 19.38447, 19.75433, 23.02165, 19.77674,  1.94969,  0.09858,  0.10086
P, 80.65776, 75.49854, 80.31501, 80.66458, 80.88053, 81.82206, 79.80096,  2.15079,  0.02695,  0.02667
S, 14.87582,  4.73053, 13.97762, 14.82175, 14.88498, 21.17421, 13.40743,  4.76991,  0.35577,  0.32065
Cl, 15.34295,  8.98655, 14.95320, 15.31629, 15.38222, 18.11783, 14.32991,  2.81772,  0.19663,  0.18365
K, 15.57349, 13.40991, 15.57695, 15.61484, 15.79059, 18.32219, 15.94342,  1.36466,  0.08559,  0.08763
Ca, 25.23230, 18.17439, 25.24380, 25.32655, 26.05586, 34.22642, 26.43200,  4.46997,  0.16911,  0.17715
Ti, 23.27260, 17.95723, 23.28193, 23.35562, 23.90418, 29.61053, 24.09411,  3.20943,  0.13320,  0.13791
V, 21.04630, 11.46834, 21.06368, 21.16147, 22.19663, 34.49395, 22.90824,  6.50536,  0.28397,  0.30910
Mn, 10.66712,  0.00764, 10.69009, 10.79281, 11.95557, 26.58132, 12.92101,  7.59481,  0.58779,  0.71198
Fe, 24.98284, 16.63367, 24.99741, 25.08647, 25.98256, 36.69658, 26.61258,  5.67641,  0.21330,  0.22721
Zn, 54.89594, 52.72618, 54.78157, 54.89882, 55.01741, 55.17571, 54.72050,  0.64219,  0.01174,  0.01170
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 37.25030, 34.76098, 37.20633, 37.31343, 37.45253, 38.80858, 37.35884,  1.03093,  0.02760,  0.02768

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 15.66071, 12.23530, 15.30431, 15.62773, 16.64915, 17.73168, 15.75307,  1.20549,  0.07652,  0.07698
Na, 99.32015, 99.12682, 99.29958, 99.31418, 99.33619, 99.71713, 99.33772,  0.12723,  0.00128,  0.00128
Mg, 13.27139, 10.71697, 12.68041, 13.17828, 14.53375, 17.67761, 13.79577,  2.01579,  0.14612,  0.15189
Al,  8.60548,  7.30558,  8.18645,  8.53052,  9.80953, 11.87853,  9.00658,  1.42911,  0.15867,  0.16607
Si,  8.45331,  6.40102,  8.03219,  8.37591,  9.81308, 11.80237,  8.79838,  1.51033,  0.17166,  0.17867
P,  4.51222,  0.00000,  3.89669,  4.54585,  4.75685,  7.99180,  3.98585,  2.29256,  0.57518,  0.50808
S, 16.23415, 12.56772, 14.39028, 16.36312, 16.79050, 20.38336, 15.99512,  1.84566,  0.11539,  0.11369
Cl, 66.86927, 66.57282, 66.77944, 66.87403, 67.21888, 68.23552, 67.12253,  0.56542,  0.00842,  0.00846
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca, 14.43461, 11.47803, 14.11855, 14.40630, 15.34391, 16.37267, 14.55891,  1.08591,  0.07459,  0.07523
Ti,  8.53795,  5.93474,  8.12908,  8.51083,  9.88760, 11.36439,  8.78998,  1.34028,  0.15248,  0.15698
V,  5.78558,  2.21181,  5.43511,  5.75652,  6.80654,  7.98851,  5.91437,  1.25472,  0.21215,  0.21687
Mn,  5.00697,  1.05678,  4.55344,  4.96928,  6.54772,  8.00352,  5.19003,  1.56943,  0.30239,  0.31345
Fe, 10.25978,  6.84013,  9.90647, 10.24137, 11.23365, 12.27455, 10.36312,  1.18999,  0.11483,  0.11599
Zn, 10.86511,  7.98512, 10.35261, 10.85926, 11.05031, 13.32790, 10.53113,  1.49106,  0.14159,  0.13723
Br, 10.79076,  5.18394,  8.47148, 10.94129, 11.53952, 14.52292, 10.23003,  2.52288,  0.24662,  0.23380
Pb,  6.81833,  4.96405,  6.49196,  6.81480,  6.93213,  8.24562,  6.58403,  0.92889,  0.14108,  0.13623

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 35.74252,  0.83631, 34.01812, 35.80926, 36.20766, 39.74504, 29.10698, 14.53031,  0.49920,  0.40653
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 57.28531, 37.81178, 56.02079, 57.37696, 57.56928, 58.12106, 53.51055,  7.97433,  0.14902,  0.13920
Al, 47.91506, 34.43268, 46.87432, 47.98938, 48.16164, 48.63634, 45.32108,  5.51957,  0.12179,  0.11519
Si, 47.55497, 23.06928, 46.11942, 47.63622, 48.00980, 49.69601, 42.87585, 10.11748,  0.23597,  0.21275
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.19322,  0.62145,  1.27571,  2.05281,  0.00000
S,  8.98930,  6.73372,  8.96087,  8.99954,  9.29277, 22.25643, 11.45023,  5.56536,  0.48605,  0.61911
Cl, 16.49011, 15.27004, 16.48892, 16.55758, 16.66787, 21.04486, 17.29716,  1.91664,  0.11081,  0.11623
K, 32.85978, 15.25553, 31.81327, 32.92074, 33.17553, 34.38917, 29.49026,  7.28008,  0.24686,  0.22155
Ca, 33.94923,  4.72674, 32.45101, 34.01118, 34.36144, 37.18929, 28.38912, 12.14893,  0.42794,  0.35786
Ti, 42.93921, 15.26329, 41.42268, 43.01384, 43.39270, 45.72223, 37.66575, 11.47422,  0.30463,  0.26722
V, 37.21934,  0.00000, 35.32669, 37.28398, 37.71146, 41.71573, 30.14903, 15.52885,  0.51507,  0.41723
Mn, 44.16385,  0.29367, 42.04336, 44.23943, 44.72962, 49.13713, 35.81928, 18.25080,  0.50952,  0.41325
Fe, 35.88849,  1.31370, 34.15273, 35.95920, 36.36293, 39.90239, 29.32538, 14.39405,  0.49084,  0.40108
Zn,  5.50162,  0.00000,  5.04487,  5.52501,  5.62374,  6.50090,  4.48547,  2.32214,  0.51770,  0.42208
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 16.20501,  5.07792, 15.52218, 16.23998, 16.39438, 17.46951, 14.08848,  4.63342,  0.32888,  0.28593

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 29.17385, 28.97783, 29.18150, 29.29778, 33.29671, 51.35688, 34.04490,  8.76283,  0.25739,  0.30037
Na,  0.67985,  0.26114,  0.66381,  0.68582,  0.70042,  0.87318,  0.65766,  0.14007,  0.21298,  0.20603
Mg, 17.54444, 17.32288, 17.54657, 17.61393, 18.65987, 38.64491, 21.86910,  8.44297,  0.38607,  0.48123
Al, 14.19181, 14.04854, 14.19427, 14.24779, 16.20505, 29.14868, 17.38586,  5.94547,  0.34197,  0.41894
Si, 21.84913, 21.65902, 21.85353, 21.93341, 24.64415, 41.99195, 26.16921,  7.99198,  0.30540,  0.36578
P,  3.06734,  0.00000,  2.80457,  3.05559,  3.14533,  6.92660,  2.81473,  1.83320,  0.65129,  0.59765
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.45147,  0.28229,  0.57943,  2.05260,  0.00000
K, 19.55728, 19.40697, 19.56266, 19.62026, 22.03058, 35.90885, 23.08981,  6.47888,  0.28059,  0.33128
Ca, 25.56967, 25.41081, 25.58282, 25.68166, 29.62003, 44.74700, 29.83017,  7.57221,  0.25384,  0.29614
Ti, 24.26840, 24.08539, 24.27723, 24.37703, 27.73090, 44.60710, 28.69780,  8.04973,  0.28050,  0.33170
V, 32.12866, 31.90806, 32.13612, 32.27858, 36.75377, 55.65625, 37.32129,  9.27605,  0.24855,  0.28872
Mn, 36.00789, 35.74984, 36.01543, 36.15191, 40.58861, 64.46544, 42.18824, 11.25654,  0.26682,  0.31261
Fe, 28.86889, 28.67399, 28.87455, 28.98426, 33.11890, 50.79265, 33.69801,  8.66160,  0.25704,  0.30003
Zn, 11.10180, 11.06624, 11.10118, 11.13544, 14.05428, 14.98399, 12.10454,  1.51820,  0.12542,  0.13675
Br, 11.24660, 11.19326, 11.25007, 11.27521, 12.54547, 16.72937, 12.49197,  2.15632,  0.17262,  0.19173
Pb, 15.20086, 15.15015, 15.20900, 15.25186, 18.54244, 24.02765, 17.31237,  3.49975,  0.20215,  0.23023

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  0.32935,  0.00000,  0.23469,  0.33006,  0.35271,  0.93642,  0.32146,  0.24893,  0.77439,  0.75582
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.09242,  0.00462,  0.02067,  4.47214,  0.00000
Mg, 11.89886,  6.08315, 11.02180, 11.91299, 12.06442, 12.61521, 10.82457,  2.34275,  0.21643,  0.19689
Al,  2.56806,  0.75145,  1.16886,  2.55627,  2.62422,  2.75488,  2.11465,  0.72523,  0.34296,  0.28241
Si,  2.81218,  0.77939,  2.44526,  2.78474,  2.87166,  3.00587,  2.37981,  0.81361,  0.34188,  0.28932
P, 11.76268,  3.41154, 11.25079, 11.78864, 12.85404, 21.49875, 12.77702,  4.99998,  0.39133,  0.42507
S, 59.90072, 54.64719, 58.75196, 59.54833, 59.93806, 61.88932, 59.14722,  1.69190,  0.02860,  0.02825
Cl,  1.29766,  0.00000,  0.39967,  1.26731,  1.29804,  1.30906,  0.96812,  0.49751,  0.51389,  0.38339
K, 32.00946, 30.09944, 30.74811, 31.76017, 31.99859, 32.90106, 31.47651,  0.79662,  0.02531,  0.02489
Ca,  0.81418,  0.52368,  0.80608,  0.81345,  0.82061,  0.86068,  0.78980,  0.09170,  0.11611,  0.11263
Ti,  0.98185,  0.00000,  0.60128,  0.96685,  1.01733,  1.10794,  0.75235,  0.40577,  0.53934,  0.41327
V,  3.82012,  3.06578,  3.58026,  3.80329,  3.82928,  4.30096,  3.70708,  0.33923,  0.09151,  0.08880
Mn,  4.15417,  1.84100,  3.77064,  4.15428,  4.22449,  5.90234,  3.88145,  1.11780,  0.28798,  0.26908
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01730,  0.00091,  0.00386,  4.22283,  0.00000
Zn, 17.63553, 12.46103, 17.22167, 17.55710, 18.61447, 23.10121, 18.15836,  2.94192,  0.16201,  0.16682
Br, 77.96264, 73.46971, 76.41669, 77.47704, 77.96178, 80.51307, 77.27800,  1.55151,  0.02008,  0.01990
Pb, 24.52551, 20.89576, 23.96288, 24.47370, 25.45054, 27.44219, 24.65629,  1.72755,  0.07007,  0.07044

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  6.79055,  3.69879,  6.42651,  6.75759,  6.78073, 12.46835,  6.66953,  2.22456,  0.33354,  0.32760
Si, 11.61836,  8.47893, 11.25477, 11.58486, 11.60952, 17.30196, 11.48884,  2.24102,  0.19506,  0.19289
P,  0.20963,  0.12050,  0.19823,  0.20857,  0.20935,  0.38704,  0.20732,  0.06739,  0.32505,  0.32145
S,  0.32243,  0.06280,  0.28802,  0.31964,  0.32143,  0.83595,  0.31537,  0.19579,  0.62083,  0.60723
Cl,  2.43916,  0.87484,  2.25943,  2.42308,  2.43484,  5.24727,  2.37215,  1.10887,  0.46745,  0.45461
K,  0.81381,  0.58666,  0.78224,  0.81125,  0.81281,  1.27653,  0.80875,  0.17475,  0.21607,  0.21473
Ca,  4.94757,  4.10840,  4.84481,  4.93802,  4.94457,  6.49702,  4.91502,  0.60552,  0.12320,  0.12239
Ti,  0.52135,  0.40632,  0.50768,  0.52011,  0.52098,  0.73310,  0.51688,  0.08290,  0.16039,  0.15901
V,  0.00727,  0.00721,  0.00726,  0.00727,  0.00727,  0.00728,  0.00726,  0.00002,  0.00223,  0.00223
Mn,  0.03283,  0.00004,  0.03287,  0.03302,  0.03490,  0.05009,  0.03340,  0.01266,  0.37904,  0.38573
Fe,  5.25816,  4.73326,  5.18631,  5.25147,  5.25563,  6.37703,  5.25067,  0.41503,  0.07904,  0.07893
Zn,  0.12856,  0.07846,  0.12219,  0.12795,  0.12840,  0.22509,  0.12696,  0.03709,  0.29215,  0.28851
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.02663,  0.01696,  0.02538,  0.02651,  0.02659,  0.04530,  0.02632,  0.00717,  0.27249,  0.26935

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  5.80519,  5.12018,  5.45936,  5.81797,  5.93956,  7.42498,  5.80685,  0.49098,  0.08455,  0.08458
Mg,  0.53347,  0.43707,  0.52785,  0.53361,  0.60752,  0.65273,  0.55108,  0.06080,  0.11033,  0.11397
Al,  2.66640,  2.29771,  2.60462,  2.66761,  2.96149,  3.28717,  2.76609,  0.29145,  0.10536,  0.10930
Si,  6.19450,  5.37453,  6.00857,  6.15600,  6.62969,  7.64652,  6.37756,  0.68280,  0.10706,  0.11023
P,  0.01430,  0.00000,  0.01139,  0.01452,  0.01633,  0.02572,  0.01290,  0.00745,  0.57768,  0.52119
S,  0.42900,  0.29356,  0.35664,  0.43104,  0.45465,  0.69000,  0.42645,  0.08646,  0.20274,  0.20153
Cl, 12.96087, 11.68462, 12.41238, 12.99001, 13.25161, 16.68488, 13.01084,  1.05735,  0.08127,  0.08158
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca,  3.45077,  3.44058,  3.45057,  3.45392,  3.46823,  3.51221,  3.46095,  0.01814,  0.00524,  0.00526
Ti,  0.23319,  0.20747,  0.22758,  0.23216,  0.24898,  0.27432,  0.23749,  0.01951,  0.08215,  0.08367
V,  0.00244,  0.00119,  0.00234,  0.00244,  0.00270,  0.00297,  0.00245,  0.00037,  0.15298,  0.15373
Mn,  0.01878,  0.00507,  0.01751,  0.01853,  0.02265,  0.02653,  0.01902,  0.00472,  0.24792,  0.25106
Fe,  2.63272,  2.24626,  2.60115,  2.63884,  2.71668,  2.78511,  2.63601,  0.11575,  0.04391,  0.04396
Zn,  0.03102,  0.02023,  0.02748,  0.03125,  0.03340,  0.03864,  0.03021,  0.00553,  0.18309,  0.17827
Br,  0.00676,  0.00287,  0.00490,  0.00681,  0.00741,  0.01166,  0.00652,  0.00208,  0.31961,  0.30811
Pb,  0.00594,  0.00384,  0.00527,  0.00598,  0.00639,  0.00730,  0.00577,  0.00105,  0.18266,  0.17720

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
