"Sample    : cu-31521",
"61",
"66",
"56",
"64",
"67",
"54",
"68",
"65",
"59",
"58",
"66",
"64",
"71",
"66",
"62",
"67",
"78",
"79",
"70",
"62",
"55",
"66",
"80",
"62",
"51",
"66",
"49",
"56",
"64",
"68",
"63",
"53",
"62",
"53",
"71",
"51",
"49",
"63",
"48",
"55",
"61",
"52",
"62",
"59",
"65",
"44",
"67",
"53",
"54",
"56",
"54",
"51",
"55",
"47",
"43",
"54",
"55",
"53",
"48",
"46",
"42",
"50",
"60",
"49",
"51",
"70",
"58",
"59",
"41",
"49",
"43",
"39",
"47",
"42",
"54",
"48",
"47",
"38",
"58",
"55",
"50",
"52",
"50",
"65",
"46",
"49",
"55",
"63",
"46",
"50",
"53",
"47",
"55",
"48",
"46",
"59",
"60",
"55",
"62",
"60",
"64",
"48",
"52",
"40",
"48",
"49",
"54",
"58",
"55",
"61",
"60",
"54",
"53",
"49",
"65",
"63",
"54",
"42",
"55",
"60",
"59",
"51",
"55",
"71",
"44",
"59",
"55",
"50",
"49",
"57",
"64",
"54",
"51",
"58",
"46",
"53",
"57",
"53",
"65",
"53",
"49",
"57",
"58",
"57",
"45",
"50",
"64",
"60",
"52",
"51",
"57",
"57",
"59",
"58",
"59",
"54",
"44",
"50",
"60",
"58",
"62",
"59",
"44",
"51",
"61",
"54",
"47",
"48",
"47",
"55",
"66",
"50",
"51",
"49",
"49",
"42",
"50",
"44",
"56",
"33",
"53",
"59",
"51",
"56",
"56",
"47",
"53",
"59",
"56",
"51",
"56",
"55",
"42",
"56",
"60",
"51",
"54",
"40",
"59",
"55",
"38",
"43",
"50",
"63",
"40",
"39",
"60",
"50",
"45",
"56",
"43",
"46",
"49",
"48",
"53",
"57",
"42",
"44",
"53",
"56",
"56",
"42",
"65",
"50",
"42",
"49",
"54",
"57",
"44",
"40",
"63",
"52",
"49",
"49",
"31",
"54",
"54",
"58",
"56",
"44",
"44",
"50",
"45",
"45",
"48",
"47",
"50",
"49",
"49",
"52",
"58",
"32",
"44",
"48",
"50",
"39",
"51",
"50",
"48",
"41",
"48",
"44",
"39",
"49",
"42",
"41",
"43",
"47",
"45",
"41",
"51",
"49",
"47",
"51",
"46",
"48",
"56",
"62",
"47",
"51",
"51",
"49",
"50",
"54",
"52",
"61",
"45",
"45",
"39",
"49",
"43",
"33",
"42",
"41",
"41",
"46",
"46",
"42",
"54",
"44",
"56",
"39",
"59",
"35",
"47",
"45",
"49",
"39",
"51",
"46",
"55",
"41",
"58",
"48",
"51",
"49",
"60",
"48",
"53",
"40",
"50",
"51",
"61",
"54",
"57",
"59",
"42",
"57",
"47",
"59",
"45",
"51",
"51",
"54",
"51",
"56",
"45",
"48",
"42",
"51",
"51",
"43",
"45",
"42",
"56",
"56",
"48",
"45",
"57",
"43",
"47",
"44",
"42",
"50",
"51",
"52",
"50",
"41",
"53",
"49",
"40",
"44",
"60",
"39",
"43",
"41",
"49",
"56",
"51",
"56",
"42",
"41",
"47",
"47",
"54",
"45",
"37",
"55",
"50",
"50",
"41",
"39",
"49",
"40",
"35",
"54",
"48",
"51",
"44",
"50",
"39",
"47",
"45",
"47",
"41",
"42",
"45",
"41",
"46",
"49",
"39",
"33",
"49",
"38",
"46",
"33",
"53",
"56",
"38",
"40",
"46",
"54",
"49",
"46",
"46",
"46",
"37",
"34",
"37",
"48",
"51",
"41",
"43",
"38",
"32",
"44",
"44",
"40",
"55",
"46",
"46",
"38",
"54",
"40",
"44",
"46",
"31",
"39",
"44",
"47",
"37",
"39",
"40",
"43",
"48",
"45",
"49",
"43",
"65",
"38",
"52",
"51",
"39",
"45",
"39",
"38",
"56",
"53",
"33",
"45",
"47",
"46",
"32",
"45",
"43",
"45",
"52",
"46",
"44",
"48",
"41",
"37",
"41",
"47",
"44",
"36",
"42",
"41",
"48",
"48",
"45",
"45",
"47",
"53",
"36",
"40",
"40",
"34",
"40",
"44",
"56",
"38",
"47",
"51",
"42",
"47",
"47",
"35",
"41",
"41",
"29",
"34",
"39",
"41",
"34",
"35",
"40",
"43",
"38",
"44",
"44",
"32",
"36",
"35",
"51",
"51",
"30",
"27",
"41",
"42",
"46",
"28",
"37",
"45",
"45",
"36",
"31",
"41",
"46",
"39",
"44",
"33",
"49",
"44",
"39",
"44",
"39",
"34",
"38",
"35",
"43",
"47",
"38",
"40",
"50",
"36",
"29",
"34",
"40",
"35",
"44",
"40",
"32",
"29",
"35",
"48",
"40",
"45",
"30",
"43",
"46",
"44",
"35",
"41",
"33",
"46",
"32",
"38",
"38",
"50",
"41",
"36",
"47",
"41",
"46",
"41",
"38",
"35",
"31",
"42",
"41",
"45",
"38",
"41",
"42",
"34",
"39",
"34",
"22",
"33",
"40",
"46",
"40",
"33",
"36",
"51",
"34",
"40",
"49",
"43",
"48",
"43",
"42",
"43",
"41",
"41",
"44",
"35",
"26",
"38",
"30",
"36",
"31",
"44",
"36",
"49",
"37",
"33",
"29",
"32",
"40",
"42",
"40",
"36",
"31",
"46",
"34",
"35",
"35",
"47",
"45",
"30",
"55",
"38",
"38",
"38",
"41",
"39",
"41",
"26",
"36",
"52",
"47",
"35",
"38",
"34",
"46",
"47",
"49",
"65",
"52",
"39",
"60",
"79",
"73",
"73",
"86",
"69",
"84",
"64",
"82",
"95",
"80",
"84",
"79",
"58",
"96",
"77",
"87",
"85",
"77",
"84",
"72",
"75",
"89",
"84",
"82",
"62",
"67",
"54",
"66",
"52",
"46",
"43",
"48",
"43",
"45",
"45",
"44",
"42",
"44",
"46",
"47",
"40",
"41",
"32",
"37",
"46",
"34",
"27",
"36",
"31",
"39",
"37",
"48",
"32",
"37",
"34",
"37",
"32",
"41",
"36",
"34",
"56",
"40",
"29",
"37",
"36",
"23",
"39",
"40",
"26",
"31",
"38",
"29",
"33",
"36",
"39",
"51",
"35",
"38",
"46",
"34",
"41",
"30",
"29",
"37",
"24",
"45",
"36",
"32",
"41",
"47",
"52",
"46",
"46",
"49",
"45",
"38",
"51",
"57",
"53",
"43",
"57",
"57",
"51",
"62",
"32",
"58",
"42",
"52",
"46",
"49",
"40",
"42",
"43",
"30",
"37",
"52",
"40",
"35",
"40",
"49",
"36",
"37",
"33",
"42",
"39",
"43",
"38",
"39",
"38",
"44",
"50",
"37",
"43",
"35",
"48",
"31",
"44",
"56",
"53",
"52",
"60",
"73",
"63",
"69",
"68",
"65",
"77",
"60",
"57",
"58",
"49",
"77",
"54",
"63",
"50",
"57",
"57",
"62",
"50",
"68",
"46",
"56",
"45",
"40",
"37",
"55",
"52",
"40",
"50",
"45",
"52",
"29",
"37",
"31",
"39",
"47",
"29",
"41",
"36",
"29",
"37",
"37",
"42",
"39",
"38",
"38",
"41",
"36",
"39",
"36",
"40",
"43",
"36",
"40",
"36",
"33",
"26",
"44",
"40",
"33",
"40",
"44",
"30",
"29",
"32",
"40",
"26",
"42",
"40",
"42",
"35",
"28",
"47",
"35",
"31",
"38",
"34",
"24",
"33",
"32",
"46",
"41",
"29",
"36",
"40",
"46",
"31",
"42",
"45",
"34",
"41",
"36",
"43",
"41",
"46",
"43",
"42",
"45",
"40",
"41",
"44",
"45",
"41",
"32",
"49",
"52",
"46",
"39",
"36",
"46",
"37",
"53",
"48",
"42",
"37",
"49",
"57",
"53",
"47",
"60",
"65",
"59",
"46",
"55",
"67",
"45",
"60",
"65",
"61",
"68",
"56",
"60",
"66",
"68",
"56",
"58",
"61",
"70",
"59",
"67",
"93",
"83",
"59",
"79",
"95",
"99",
"100",
"96",
"111",
"106",
"111",
"126",
"118",
"133",
"111",
"134",
"153",
"164",
"140",
"149",
"152",
"163",
"161",
"166",
"158",
"171",
"191",
"195",
"169",
"203",
"193",
"204",
"201",
"219",
"195",
"198",
"214",
"209",
"220",
"245",
"228",
"232",
"230",
"212",
"254",
"220",
"226",
"204",
"246",
"238",
"236",
"222",
"220",
"221",
"211",
"179",
"220",
"206",
"205",
"211",
"193",
"157",
"159",
"198",
"160",
"167",
"157",
"160",
"135",
"130",
"143",
"144",
"141",
"126",
"101",
"111",
"127",
"106",
"105",
"105",
"103",
"85",
"108",
"96",
"76",
"67",
"79",
"70",
"71",
"70",
"76",
"71",
"81",
"54",
"54",
"77",
"46",
"50",
"59",
"48",
"51",
"60",
"49",
"44",
"47",
"58",
"52",
"65",
"55",
"58",
"55",
"54",
"62",
"69",
"70",
"66",
"78",
"77",
"83",
"76",
"89",
"71",
"97",
"88",
"86",
"91",
"99",
"104",
"119",
"117",
"113",
"134",
"110",
"131",
"109",
"104",
"110",
"118",
"89",
"114",
"102",
"104",
"105",
"85",
"100",
"91",
"70",
"68",
"58",
"81",
"66",
"60",
"41",
"47",
"45",
"47",
"48",
"34",
"45",
"41",
"44",
"42",
"34",
"30",
"19",
"24",
"33",
"32",
"22",
"45",
"29",
"44",
"36",
"41",
"23",
"15961",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Cu, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    CuLa         0.95     0.089",
"                      P Ka         2.00     0.020",
"                      CaKa         3.70     0.272",
"                      CaKb         4.02     0.035",
"                      CuKaESC      6.27     0.041",
"                      CuKa         8.03    17.937",
"                      CuKb         8.88     2.430",
"                      CuKaSUM     16.14     0.037",
"                      RuKa        19.21     0.129",
"                      ----        20.03     0.059",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
