"Sample    : fe-6588",
"71",
"82",
"64",
"60",
"81",
"67",
"70",
"55",
"78",
"78",
"63",
"81",
"64",
"62",
"59",
"65",
"69",
"67",
"57",
"52",
"59",
"57",
"72",
"73",
"72",
"64",
"57",
"61",
"68",
"64",
"61",
"62",
"63",
"70",
"57",
"66",
"69",
"61",
"57",
"60",
"56",
"48",
"56",
"73",
"62",
"57",
"54",
"43",
"46",
"65",
"60",
"61",
"57",
"53",
"39",
"42",
"63",
"53",
"57",
"58",
"40",
"64",
"55",
"67",
"57",
"67",
"59",
"48",
"67",
"53",
"63",
"73",
"66",
"58",
"57",
"62",
"49",
"47",
"54",
"52",
"58",
"57",
"44",
"58",
"66",
"58",
"59",
"56",
"52",
"76",
"56",
"61",
"60",
"58",
"59",
"55",
"65",
"69",
"53",
"56",
"60",
"57",
"72",
"52",
"60",
"64",
"68",
"66",
"63",
"64",
"57",
"69",
"61",
"42",
"60",
"80",
"49",
"73",
"48",
"42",
"66",
"64",
"74",
"61",
"49",
"56",
"60",
"64",
"64",
"59",
"58",
"65",
"54",
"66",
"47",
"72",
"65",
"52",
"55",
"69",
"83",
"74",
"65",
"55",
"66",
"64",
"53",
"59",
"58",
"73",
"62",
"74",
"75",
"65",
"91",
"68",
"59",
"69",
"64",
"62",
"67",
"61",
"61",
"56",
"63",
"66",
"43",
"54",
"60",
"69",
"59",
"58",
"68",
"53",
"65",
"78",
"65",
"68",
"54",
"52",
"72",
"80",
"64",
"70",
"59",
"58",
"66",
"69",
"74",
"70",
"69",
"85",
"88",
"75",
"61",
"59",
"76",
"68",
"64",
"55",
"62",
"55",
"68",
"57",
"64",
"69",
"52",
"52",
"44",
"54",
"40",
"64",
"64",
"56",
"62",
"40",
"56",
"67",
"77",
"58",
"55",
"46",
"62",
"70",
"49",
"53",
"44",
"65",
"59",
"59",
"60",
"70",
"60",
"47",
"53",
"73",
"49",
"52",
"54",
"51",
"48",
"54",
"49",
"63",
"69",
"71",
"49",
"62",
"52",
"53",
"63",
"49",
"56",
"56",
"65",
"59",
"73",
"69",
"63",
"55",
"64",
"66",
"67",
"67",
"58",
"67",
"46",
"55",
"47",
"64",
"51",
"49",
"65",
"61",
"44",
"62",
"61",
"70",
"53",
"47",
"56",
"59",
"71",
"49",
"69",
"63",
"53",
"54",
"57",
"62",
"73",
"71",
"55",
"60",
"62",
"61",
"59",
"71",
"48",
"63",
"52",
"45",
"53",
"49",
"45",
"55",
"61",
"49",
"56",
"51",
"55",
"56",
"49",
"74",
"75",
"66",
"69",
"47",
"57",
"63",
"68",
"70",
"60",
"62",
"69",
"57",
"59",
"53",
"63",
"67",
"53",
"70",
"60",
"66",
"61",
"52",
"61",
"67",
"54",
"70",
"54",
"73",
"54",
"66",
"58",
"62",
"58",
"63",
"53",
"66",
"51",
"54",
"59",
"47",
"43",
"55",
"43",
"66",
"54",
"47",
"59",
"68",
"62",
"55",
"59",
"55",
"44",
"51",
"58",
"59",
"61",
"58",
"69",
"63",
"47",
"72",
"57",
"71",
"54",
"59",
"53",
"62",
"47",
"63",
"61",
"54",
"55",
"67",
"61",
"71",
"59",
"53",
"46",
"51",
"57",
"66",
"52",
"65",
"60",
"56",
"66",
"77",
"59",
"78",
"77",
"68",
"67",
"83",
"62",
"93",
"84",
"88",
"68",
"99",
"115",
"104",
"106",
"109",
"89",
"97",
"83",
"90",
"107",
"89",
"99",
"103",
"73",
"95",
"73",
"96",
"65",
"80",
"75",
"61",
"57",
"70",
"60",
"70",
"62",
"45",
"41",
"69",
"41",
"56",
"56",
"52",
"47",
"53",
"56",
"52",
"57",
"51",
"43",
"48",
"44",
"57",
"61",
"53",
"47",
"53",
"52",
"47",
"61",
"47",
"62",
"68",
"55",
"72",
"70",
"67",
"46",
"62",
"68",
"71",
"57",
"58",
"59",
"74",
"54",
"75",
"68",
"58",
"67",
"62",
"62",
"55",
"49",
"54",
"53",
"62",
"67",
"65",
"65",
"69",
"66",
"72",
"66",
"59",
"57",
"63",
"51",
"38",
"53",
"63",
"49",
"65",
"43",
"45",
"55",
"46",
"38",
"47",
"54",
"53",
"54",
"53",
"45",
"39",
"44",
"69",
"54",
"66",
"53",
"54",
"47",
"69",
"42",
"61",
"62",
"44",
"73",
"52",
"52",
"56",
"59",
"60",
"55",
"48",
"47",
"52",
"56",
"41",
"36",
"47",
"48",
"57",
"44",
"53",
"62",
"39",
"43",
"53",
"43",
"52",
"47",
"49",
"46",
"42",
"45",
"51",
"45",
"56",
"56",
"46",
"49",
"53",
"52",
"48",
"48",
"52",
"43",
"51",
"54",
"58",
"58",
"40",
"53",
"53",
"43",
"48",
"56",
"52",
"28",
"52",
"38",
"40",
"48",
"45",
"41",
"55",
"46",
"42",
"47",
"51",
"29",
"43",
"54",
"44",
"41",
"48",
"54",
"56",
"45",
"43",
"52",
"51",
"39",
"32",
"52",
"40",
"27",
"40",
"43",
"39",
"33",
"45",
"43",
"49",
"40",
"42",
"46",
"38",
"43",
"46",
"45",
"40",
"45",
"44",
"55",
"45",
"54",
"42",
"34",
"48",
"46",
"38",
"32",
"56",
"44",
"49",
"43",
"54",
"38",
"40",
"42",
"41",
"45",
"56",
"45",
"51",
"49",
"53",
"35",
"42",
"38",
"34",
"38",
"36",
"46",
"49",
"49",
"33",
"47",
"37",
"42",
"49",
"39",
"38",
"48",
"39",
"46",
"43",
"43",
"42",
"44",
"36",
"33",
"47",
"33",
"38",
"38",
"54",
"38",
"47",
"30",
"40",
"35",
"38",
"44",
"39",
"42",
"46",
"30",
"44",
"46",
"34",
"51",
"39",
"52",
"46",
"39",
"56",
"38",
"53",
"43",
"41",
"43",
"39",
"41",
"35",
"51",
"52",
"33",
"43",
"46",
"51",
"36",
"51",
"52",
"43",
"48",
"43",
"51",
"36",
"47",
"47",
"39",
"34",
"24",
"47",
"48",
"46",
"46",
"41",
"33",
"49",
"40",
"41",
"36",
"34",
"40",
"36",
"32",
"39",
"31",
"41",
"39",
"35",
"47",
"32",
"49",
"43",
"42",
"52",
"45",
"44",
"36",
"56",
"38",
"40",
"35",
"52",
"52",
"33",
"35",
"40",
"32",
"38",
"48",
"48",
"47",
"32",
"53",
"47",
"33",
"40",
"39",
"49",
"40",
"40",
"43",
"25",
"43",
"34",
"36",
"48",
"52",
"43",
"31",
"52",
"36",
"44",
"39",
"47",
"37",
"39",
"37",
"30",
"34",
"40",
"42",
"46",
"44",
"43",
"38",
"32",
"45",
"43",
"37",
"43",
"45",
"41",
"42",
"38",
"28",
"35",
"28",
"34",
"32",
"42",
"45",
"49",
"38",
"41",
"55",
"41",
"34",
"37",
"35",
"41",
"34",
"56",
"33",
"55",
"53",
"35",
"43",
"44",
"37",
"38",
"34",
"45",
"46",
"31",
"36",
"38",
"39",
"45",
"49",
"33",
"37",
"31",
"41",
"38",
"39",
"51",
"33",
"39",
"45",
"44",
"48",
"41",
"39",
"43",
"36",
"38",
"32",
"38",
"46",
"55",
"38",
"48",
"48",
"33",
"45",
"43",
"39",
"30",
"51",
"40",
"32",
"35",
"30",
"27",
"52",
"38",
"38",
"43",
"27",
"44",
"43",
"47",
"35",
"37",
"42",
"26",
"30",
"36",
"34",
"39",
"30",
"41",
"26",
"38",
"39",
"33",
"46",
"40",
"53",
"44",
"38",
"43",
"31",
"37",
"38",
"42",
"39",
"42",
"36",
"44",
"36",
"42",
"47",
"47",
"37",
"46",
"41",
"26",
"34",
"48",
"48",
"36",
"48",
"43",
"52",
"34",
"39",
"48",
"46",
"36",
"36",
"51",
"38",
"49",
"31",
"37",
"46",
"31",
"44",
"43",
"41",
"45",
"23",
"36",
"33",
"42",
"49",
"46",
"39",
"48",
"47",
"37",
"56",
"56",
"45",
"54",
"42",
"56",
"47",
"30",
"47",
"44",
"42",
"53",
"41",
"40",
"61",
"40",
"38",
"64",
"59",
"41",
"43",
"47",
"60",
"41",
"54",
"55",
"72",
"60",
"53",
"51",
"61",
"68",
"58",
"55",
"69",
"52",
"55",
"54",
"52",
"58",
"71",
"71",
"52",
"76",
"71",
"71",
"86",
"84",
"73",
"82",
"93",
"95",
"72",
"94",
"95",
"92",
"98",
"121",
"113",
"131",
"124",
"110",
"137",
"119",
"152",
"158",
"156",
"142",
"180",
"177",
"166",
"186",
"184",
"224",
"217",
"197",
"196",
"224",
"204",
"235",
"217",
"222",
"277",
"245",
"249",
"293",
"281",
"233",
"270",
"273",
"283",
"276",
"248",
"283",
"287",
"273",
"279",
"274",
"316",
"273",
"251",
"305",
"269",
"269",
"234",
"267",
"244",
"258",
"258",
"229",
"233",
"215",
"229",
"206",
"203",
"221",
"161",
"184",
"181",
"188",
"171",
"169",
"156",
"156",
"138",
"137",
"128",
"144",
"110",
"107",
"104",
"103",
"97",
"123",
"98",
"90",
"95",
"91",
"81",
"82",
"66",
"80",
"67",
"72",
"67",
"71",
"61",
"62",
"35",
"68",
"78",
"55",
"67",
"67",
"55",
"68",
"62",
"57",
"64",
"62",
"59",
"74",
"82",
"66",
"72",
"84",
"73",
"100",
"98",
"106",
"101",
"106",
"76",
"99",
"90",
"116",
"103",
"109",
"136",
"142",
"114",
"159",
"132",
"151",
"113",
"113",
"126",
"118",
"122",
"120",
"111",
"120",
"92",
"89",
"90",
"89",
"89",
"77",
"86",
"79",
"72",
"75",
"77",
"65",
"73",
"51",
"53",
"51",
"41",
"38",
"49",
"31",
"38",
"29",
"34",
"37",
"41",
"32",
"28",
"42",
"41",
"28",
"34",
"35",
"28",
"18599",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Fe, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    FeKaESC      4.62     0.057",
"                      FeKa         6.40    18.094",
"                      FeKb         7.04     2.342",
"                      ----         7.46     0.045",
"                      FeKaSUM     12.74     0.039",
"                      RuKa        19.20     0.161",
"                      ----        19.44     0.063",
"                      ----        20.03     0.067",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
