**** Analysis Summary ****

Time of run: ,05/07/16 23:56
Concentration file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RGeH.csv
Uncertainty file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RGeHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
16                    1,1.14720,628.04135,19.95962,8.43084,7.55783,30.30614,85.10887,43.43584,52.59994,9.17192,0.85755,5.98080,18.12853,8.30685,35.06848,4.66394,2.57208,
16                    2,1.14806,628.04034,19.96478,8.43074,7.55926,30.30980,85.09655,43.42652,52.57774,9.17415,0.85696,5.98402,18.12505,8.30728,35.07254,4.66308,2.57129,
16                    3,1.14806,628.03635,19.96679,8.42767,7.55887,30.27614,85.09807,43.44055,52.59956,9.17727,0.85770,5.98489,18.12576,8.31164,35.08863,4.66944,2.57262,
16                    4,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,
16                    5,0.00000,0.00010,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00002,0.00003,0.00002,0.00001,
16                    6,2.22471,0.96564,123.24083,7.09719,3.96037,678.16227,105.52780,2.26547,3.30276,11.85104,11.59530,161.22279,112.18448,2.53336,172.36408,191.41980,162.75212,
16                    7,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
16                    8,0.00000,0.00005,0.00002,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00000,0.00001,0.00002,0.00002,0.00001,0.00002,0.00001,0.00001,
16                    9,0.62670,570.36437,28.48481,3.85019,9.76200,20.49484,53.22943,27.55982,32.35934,5.73058,1.84018,50.12967,7.60590,11.56362,33.18707,38.46049,35.94774,
16                    10,0.00000,0.00006,0.00002,0.00002,0.00002,0.00002,0.00003,0.00002,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00003,0.00001,0.00001,
16                    11,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
16                    12,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,
16                    13,0.00000,0.00004,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,
16                    14,0.00000,0.00007,0.00003,0.00002,0.00004,0.00002,0.00004,0.00002,0.00001,0.00001,0.00001,0.00002,0.00003,0.00002,0.00005,0.00002,0.00001,
16                    15,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,
17                    1,1.14719,627.98487,19.95984,8.42748,7.55435,30.30614,85.10791,43.43541,52.59833,9.17112,0.85633,5.98183,18.12320,8.30672,35.07044,4.66522,2.57444,
17                    2,1.14805,627.98386,19.96500,8.42739,7.55578,30.30980,85.09559,43.42608,52.57612,9.17335,0.85574,5.98504,18.11972,8.30715,35.07450,4.66437,2.57365,
17                    3,1.14805,627.97984,19.96701,8.42432,7.55539,30.27614,85.09711,43.44012,52.59795,9.17647,0.85648,5.98592,18.12043,8.31151,35.09059,4.67073,2.57497,
17                    4,0.00000,0.00005,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
17                    5,0.00000,0.00006,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,
17                    6,2.22476,0.96890,123.24240,7.09740,3.95888,678.16227,105.53368,2.26564,3.30358,11.85051,11.59408,161.22679,112.18449,2.53398,172.36735,191.41980,162.72702,
17                    7,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,
17                    8,0.00000,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00000,
17                    9,0.62678,570.21519,28.48573,3.84645,9.75881,20.49484,53.23331,27.55804,32.36223,5.72983,1.83900,50.13453,7.60852,11.56238,33.18819,38.46132,35.93820,
17                    10,0.00000,0.00007,0.00002,0.00001,0.00002,0.00002,0.00002,0.00002,0.00000,0.00000,0.00001,0.00002,0.00002,0.00001,0.00002,0.00001,0.00001,
17                    11,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,
17                    12,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000,0.00001,0.00001,0.00000,0.00001,
17                    13,0.00000,0.00007,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,
17                    14,0.00000,0.00007,0.00003,0.00002,0.00003,0.00002,0.00005,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00005,0.00002,0.00001,
17                    15,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
17                    16,0.00000,0.00002,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,
18                    1,0.00000,0.00022,0.00001,0.00001,0.00000,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,
18                    2,0.00000,0.00043,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,
18                    3,0.00000,0.00045,0.00002,0.00002,0.00001,0.00005,0.00003,0.00003,0.00004,0.00001,0.00001,0.00008,0.00001,0.00002,0.00002,0.00003,0.00006,
18                    4,1.14881,627.96652,19.95837,8.42390,7.55557,30.34181,85.09817,43.44435,52.59253,9.17458,0.85451,5.99019,18.12063,8.30690,35.08045,4.66227,2.57229,
18                    5,1.14863,628.01242,19.95093,8.41826,7.54614,30.34764,85.10045,43.43307,52.59276,9.17482,0.85301,5.98955,18.12572,8.30333,35.06919,4.65803,2.56972,
18                    6,3.52513,628.29990,140.95347,12.53839,10.42853,668.40664,186.60609,40.76440,48.43334,24.68727,11.59951,168.58418,135.88254,7.54123,202.25581,191.79027,165.84170,
18                    7,1.14881,627.98929,19.96618,8.42677,7.55931,30.33698,85.10684,43.44540,52.58921,9.17476,0.85605,5.99154,18.12710,8.30825,35.08605,4.66104,2.57125,
18                    8,1.14863,628.03823,19.95949,8.41867,7.54883,30.34226,85.10825,43.43095,52.58965,9.17462,0.85376,5.99038,18.12297,8.30679,35.07949,4.65451,2.57224,
18                    9,0.70200,970.45036,12.14283,5.69918,0.59313,2.27430,33.95593,5.78891,33.20919,1.15300,0.51991,66.17196,22.61725,5.21503,1.03000,22.14802,46.55793,
18                    10,1.14811,628.01038,19.95822,8.41856,7.54631,30.34476,85.09447,43.44917,52.58828,9.17464,0.85359,5.99155,18.11657,8.30616,35.08095,4.65654,2.57215,
18                    11,1.14880,628.04832,19.96618,8.43032,7.56062,30.34008,85.10576,43.44142,52.59309,9.17543,0.85618,5.99004,18.12976,8.31069,35.07791,4.66344,2.57039,
18                    12,1.14881,628.02015,19.96618,8.42728,7.56107,30.33809,85.09665,43.44156,52.59276,9.17320,0.85578,5.99007,18.12585,8.30940,35.07847,4.66573,2.56957,
18                    13,1.14881,627.96930,19.96594,8.42128,7.55349,30.34137,85.11399,43.46084,52.59024,9.17472,0.85607,5.99197,18.12056,8.30967,35.08467,4.66271,2.57190,
18                    14,1.14863,628.03826,19.95381,8.41377,7.54228,30.33403,85.09143,43.42482,52.59323,9.17465,0.85178,5.99288,18.12969,8.30065,35.06980,4.65429,2.57232,
18                    15,1.14881,627.98835,19.96339,8.42835,7.56055,30.33790,85.10411,43.44811,52.59148,9.17386,0.85652,5.99087,18.12239,8.30933,35.07848,4.66332,2.57242,
18                    16,1.14881,628.04316,19.96618,8.42964,7.56041,30.33662,85.10027,43.45070,52.59276,9.17466,0.85638,5.98933,18.12887,8.31137,35.07873,4.66344,2.57053,
18                    17,1.14880,627.98667,19.96640,8.42628,7.55693,30.33662,85.09931,43.45027,52.59115,9.17386,0.85517,5.99036,18.12355,8.31124,35.08069,4.66473,2.57289,
19                    1,1.14720,628.01016,19.94617,8.42020,7.55150,30.30773,85.11175,43.43456,52.60119,9.17190,0.85566,5.98096,18.12037,8.30300,35.07461,4.66243,2.57241,
19                    2,1.14806,628.00915,19.95132,8.42010,7.55292,30.31138,85.09942,43.42523,52.57898,9.17413,0.85506,5.98418,18.11689,8.30343,35.07867,4.66157,2.57161,
19                    3,1.14806,628.00515,19.95334,8.41704,7.55254,30.27773,85.10094,43.43927,52.60081,9.17726,0.85580,5.98506,18.11760,8.30778,35.09476,4.66793,2.57295,
19                    4,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,
19                    5,0.00000,0.00010,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,
19                    6,2.22471,0.96487,123.24041,7.09659,3.95934,678.16104,105.55658,2.26561,3.30611,11.85688,11.59404,161.24883,112.18420,2.53287,172.37114,191.41226,162.75396,
19                    7,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,
19                    8,0.00000,0.00002,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,
19                    9,0.62670,570.43886,28.47315,3.84062,9.75551,20.49396,53.23224,27.55702,32.36914,5.73091,1.83848,50.15020,7.61045,11.55783,33.19192,38.46084,35.94806,
19                    10,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,
19                    11,0.00000,0.00005,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,
19                    12,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,
19                    13,0.00000,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
19                    14,0.00000,0.00003,0.00003,0.00001,0.00002,0.00002,0.00006,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00005,0.00002,0.00001,
19                    15,0.00000,0.00004,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,
19                    16,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,
19                    17,0.00000,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
19                    18,1.14881,628.01196,19.95273,8.41900,7.55408,30.33820,85.10314,43.44942,52.59401,9.17465,0.85449,5.98949,18.12072,8.30751,35.08485,4.66193,2.57085,
20                    1,1.14720,627.99178,19.95077,8.42302,7.54997,30.31176,85.11550,43.43127,52.59833,9.17188,0.85563,5.98299,18.12383,8.30148,35.06668,4.66561,2.57411,
20                    2,1.14806,627.99076,19.95593,8.42292,7.55140,30.31541,85.10317,43.42195,52.57612,9.17411,0.85503,5.98620,18.12035,8.30191,35.07075,4.66476,2.57332,
20                    3,1.14806,627.98675,19.95795,8.41985,7.55101,30.28176,85.10469,43.43598,52.59795,9.17723,0.85577,5.98709,18.12106,8.30626,35.08684,4.67112,2.57464,
20                    4,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,
20                    5,0.00000,0.00006,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,
20                    6,2.22471,0.96726,123.24004,7.09716,3.95804,678.16300,105.55493,2.26512,3.30358,11.85008,11.59384,161.22383,112.18453,2.53265,172.36816,191.41927,162.72518,
20                    7,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,
20                    8,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,
20                    9,0.62670,570.29717,28.47649,3.84385,9.75409,20.49778,53.23791,27.55510,32.36223,5.72979,1.83838,50.13260,7.60854,11.55643,33.18569,38.46581,35.93788,
20                    10,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,
20                    11,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,
20                    12,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,
20                    13,0.00000,0.00004,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,
20                    14,0.00000,0.00003,0.00002,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00004,0.00002,0.00001,
20                    15,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,
20                    16,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,
20                    17,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,
20                    18,1.14881,627.99357,19.95733,8.42181,7.55255,30.34223,85.10689,43.44613,52.59115,9.17462,0.85446,5.99152,18.12418,8.30599,35.07693,4.66512,2.57256,
20                    19,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,


**** Analysis of Base Run #4 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        9.04       ,0.88,15.59,0.97,0.09,0.85
Na,        -0.26       ,2.10,37.25,0.56,0.39,0.00
Mg,        0.03       ,0.96,0.15,0.98,0.12,0.48
Al,        -0.24       ,1.06,0.62,0.95,0.11,0.58
Si,        -0.61       ,1.05,1.42,0.97,0.07,0.97
P,        0.02       ,0.21,0.15,0.19,0.25,0.00
S,        0.10       ,0.48,0.11,0.44,0.13,0.42
Cl,        0.12       ,0.88,0.10,0.93,0.13,0.34
K,        0.09       ,0.89,0.13,0.95,0.10,0.73
Ca,        0.09       ,0.96,0.40,0.97,0.12,0.44
Ti,        0.02       ,0.95,0.03,0.99,0.10,0.74
V,        0.00       ,0.94,0.00,1.00,0.09,0.83
Mn,        0.00       ,0.89,0.01,0.98,0.09,0.85
Fe,        0.18       ,0.95,0.30,0.99,0.08,0.93
Zn,        0.01       ,0.58,0.04,0.57,0.14,0.28
Br,        0.00       ,0.53,0.05,0.49,0.25,0.00
Pb,        0.00       ,0.93,0.00,1.00,0.09,0.81

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
P,12/06/06 03:32           ,    12.28700
P,12/10/06 03:20           ,     3.97800
P,12/12/06 03:18           ,    12.26500
P,01/13/07 03:27           ,    11.54600
P,02/06/08 03:36           ,    12.14500
S,12/06/06 03:32           ,     9.57800
S,12/26/07 03:31           ,    -3.27200
K,01/31/07 03:30           ,    -3.37000
Zn,11/18/06 04:01           ,    -4.01900
Zn,01/07/07 03:09           ,    10.56400
Zn,02/18/07 02:34           ,     3.29900
Zn,01/19/08 02:55           ,     3.54100
Br,01/07/08 03:04           ,    12.33500

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
11/18/06 04:01,Zn                       ,    -4.01900
12/06/06 03:32,P                        ,    12.28700
12/06/06 03:32,S                        ,     9.57800
12/10/06 03:20,P                        ,     3.97800
12/12/06 03:18,P                        ,    12.26500
01/07/07 03:09,Zn                       ,    10.56400
01/13/07 03:27,P                        ,    11.54600
01/31/07 03:30,K                        ,    -3.37000
02/18/07 02:34,Zn                       ,     3.29900
12/26/07 03:31,S                        ,    -3.27200
01/07/08 03:04,Br                       ,    12.33500
01/19/08 02:55,Zn                       ,     3.54100
02/06/08 03:36,P                        ,    12.14500
