Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    12
  12,      1.254,         94,         60,       1.12
  13,      1.487,        154,         62,       1.61
  14,      1.740,        130,         60,       1.15
  16,      2.307,        211,         59,       1.00
  19,      3.313,        464,         67,       1.67
  20,      3.691,        324,         74,       1.50
  24,      5.412,        386,        165,       1.91
  26,      6.399,       2665,        222,       2.08
  29,      8.041,       7210,        409,       1.15
  30,      8.631,       2239,        396,       1.89
  45,      2.696,        567,         58,       1.74
  58,      4.838,        725,        209,       1.99
