Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    12
  13,      1.487,        132,         69,       1.51
  14,      1.740,        302,         69,       1.12
  19,      3.313,        489,         76,       2.43
  20,      3.691,       1002,         89,       1.09
  24,      5.412,       1008,        189,       2.00
  25,      5.895,        648,        219,       1.62
  26,      6.399,       5804,        260,       1.40
  28,      7.472,       1448,        464,       1.98
  29,      8.041,       9352,        464,       2.05
  30,      8.631,       3409,        451,       1.39
  45,      2.696,        816,         67,       1.83
  58,      4.838,        695,        245,       1.88
