Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    12
  12,      1.254,         23,         56,       0.90
  13,      1.487,        187,         59,       1.65
  14,      1.740,        316,         59,       1.45
  16,      2.307,        219,         55,       0.79
  19,      3.313,        410,         65,       1.89
  20,      3.691,        466,         73,       1.35
  24,      5.412,        786,        156,       2.18
  26,      6.399,       3483,        214,       1.61
  29,      8.041,       7050,        386,       2.04
  30,      8.631,       3051,        375,       1.70
  45,      2.696,        674,         56,       3.03
  58,      4.838,        442,        201,       1.63
