Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,         76,         66,       0.52
  13,      1.487,        558,         71,       1.45
  14,      1.740,       1257,         77,       1.91
  16,      2.307,       1404,         75,       0.87
  17,      2.622,       1017,         87,       1.80
  19,      3.313,       3784,         98,       3.76
  20,      3.691,       3441,        104,       1.05
  24,      5.412,       1562,        181,       1.89
  26,      6.399,      22248,        286,       2.24
  29,      8.041,       7918,        441,       3.16
  30,      8.631,       3006,        421,       1.57
  45,      2.696,        533,         75,       1.82
  58,      4.838,        481,        228,       1.54
