**** Analysis Summary ****

Time of run: ,02/02/16 23:09
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\TFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\TFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
8                    3,0.00001,0.00001,0.00014,0.00001,0.00001,0.00004,0.00004,0.00002,0.00002,0.00004,0.00001,0.00000,0.00003,0.00002,0.00002,0.00006,0.00002,0.00004,
8                    4,0.00000,0.00004,0.00011,0.00001,0.00001,0.00001,0.00002,0.00004,0.00002,0.00005,0.00001,0.00000,0.00004,0.00001,0.00001,0.00004,0.00001,0.00005,
8                    5,0.00000,0.00001,0.00027,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,0.00004,0.00001,0.00001,0.00002,0.00001,0.00002,0.00003,0.00002,0.00003,
8                    6,1.54331,8.52262,10.74660,3.79140,2.81494,50.02705,300.25673,12.58225,14.83089,5.14992,1.32687,3.08568,20.42208,10.73137,15.04898,441.87452,20.60660,108.46973,
8                    7,0.00001,0.00003,0.00005,0.00003,0.00005,0.00004,0.00008,0.00003,0.00006,0.00003,0.00002,0.00001,0.00004,0.00003,0.00003,0.00013,0.00002,0.00007,
9                    1,0.00001,0.00002,0.00003,0.00002,0.00004,0.00002,0.00004,0.00002,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00004,
9                    2,0.00002,0.00001,0.00006,0.00004,0.00010,0.00002,0.00005,0.00005,0.00005,0.00005,0.00003,0.00001,0.00004,0.00006,0.00005,0.00009,0.00003,0.00015,
9                    3,0.00001,0.00002,0.00007,0.00002,0.00004,0.00003,0.00010,0.00004,0.00003,0.00003,0.00001,0.00000,0.00004,0.00003,0.00003,0.00014,0.00002,0.00007,
9                    4,0.00001,0.00004,0.00005,0.00001,0.00005,0.00004,0.00004,0.00002,0.00003,0.00004,0.00001,0.00000,0.00005,0.00003,0.00002,0.00007,0.00002,0.00007,
9                    5,0.00001,0.00002,0.00015,0.00002,0.00005,0.00002,0.00004,0.00003,0.00003,0.00003,0.00002,0.00001,0.00003,0.00003,0.00003,0.00005,0.00002,0.00007,
9                    6,1.54358,8.52506,10.72924,3.79614,2.81891,50.01855,300.36212,12.58163,14.84533,5.15275,1.32775,3.08638,20.42377,10.73871,15.05767,442.06425,20.61537,108.49986,
9                    7,0.00001,0.00003,0.00001,0.00002,0.00002,0.00006,0.00004,0.00002,0.00003,0.00002,0.00001,0.00001,0.00004,0.00001,0.00001,0.00005,0.00001,0.00004,
9                    8,0.00001,0.00002,0.00005,0.00001,0.00003,0.00004,0.00005,0.00004,0.00003,0.00003,0.00001,0.00000,0.00001,0.00002,0.00002,0.00005,0.00002,0.00005,
10                    1,0.00000,0.00002,0.00001,0.00002,0.00001,0.00002,0.00008,0.00004,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00009,0.00002,0.00004,
10                    2,0.00001,0.00002,0.00010,0.00002,0.00004,0.00001,0.00002,0.00006,0.00003,0.00004,0.00003,0.00001,0.00003,0.00004,0.00004,0.00005,0.00002,0.00009,
10                    3,0.00000,0.00001,0.00011,0.00002,0.00001,0.00003,0.00004,0.00003,0.00002,0.00003,0.00001,0.00000,0.00003,0.00002,0.00002,0.00005,0.00001,0.00004,
10                    4,0.00001,0.00003,0.00008,0.00001,0.00001,0.00003,0.00002,0.00003,0.00001,0.00003,0.00001,0.00000,0.00004,0.00002,0.00001,0.00004,0.00001,0.00003,
10                    5,0.00000,0.00003,0.00022,0.00001,0.00001,0.00002,0.00002,0.00004,0.00002,0.00002,0.00002,0.00001,0.00002,0.00002,0.00003,0.00003,0.00001,0.00005,
10                    6,1.54344,8.52229,10.74263,3.79451,2.81494,50.02334,300.27107,12.58340,14.83562,5.14991,1.32754,3.08568,20.42395,10.73146,15.05389,441.88005,20.60584,108.45771,
10                    7,0.00001,0.00002,0.00003,0.00004,0.00005,0.00005,0.00008,0.00004,0.00004,0.00004,0.00002,0.00001,0.00004,0.00003,0.00003,0.00014,0.00002,0.00008,
10                    8,0.00000,0.00002,0.00002,0.00002,0.00001,0.00003,0.00001,0.00004,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,
10                    9,0.00001,0.00001,0.00003,0.00002,0.00004,0.00001,0.00005,0.00002,0.00002,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00005,0.00001,0.00004,
11                    1,0.00001,0.00002,0.00004,0.00003,0.00007,0.00002,0.00007,0.00002,0.00003,0.00004,0.00002,0.00001,0.00005,0.00002,0.00003,0.00007,0.00002,0.00008,
11                    2,0.00003,0.00002,0.00004,0.00005,0.00015,0.00002,0.00004,0.00006,0.00009,0.00007,0.00004,0.00001,0.00005,0.00008,0.00008,0.00007,0.00003,0.00024,
11                    3,0.00001,0.00001,0.00005,0.00003,0.00006,0.00004,0.00005,0.00003,0.00004,0.00004,0.00001,0.00001,0.00002,0.00004,0.00004,0.00009,0.00002,0.00009,
11                    4,0.00001,0.00003,0.00003,0.00003,0.00007,0.00003,0.00004,0.00003,0.00005,0.00005,0.00002,0.00001,0.00002,0.00004,0.00003,0.00006,0.00002,0.00011,
11                    5,0.00002,0.00003,0.00012,0.00003,0.00008,0.00003,0.00004,0.00003,0.00004,0.00003,0.00002,0.00001,0.00004,0.00004,0.00005,0.00004,0.00002,0.00012,
11                    6,1.54364,8.52287,10.72292,3.79589,2.82184,50.03229,300.30262,12.58143,14.85138,5.15271,1.32704,3.08717,20.44852,10.74066,15.05649,441.96395,20.60757,108.48399,
11                    7,0.00001,0.00002,0.00002,0.00002,0.00002,0.00004,0.00006,0.00002,0.00003,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00009,0.00001,0.00005,
11                    8,0.00001,0.00002,0.00006,0.00003,0.00006,0.00002,0.00003,0.00003,0.00005,0.00002,0.00002,0.00001,0.00005,0.00003,0.00003,0.00003,0.00002,0.00008,
11                    9,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00005,0.00002,0.00002,0.00002,0.00001,0.00000,0.00006,0.00001,0.00001,0.00003,0.00001,0.00003,
11                    10,0.00001,0.00001,0.00005,0.00004,0.00007,0.00002,0.00003,0.00003,0.00004,0.00003,0.00002,0.00001,0.00006,0.00003,0.00003,0.00003,0.00001,0.00008,
12                    1,0.00000,0.00003,0.00002,0.00001,0.00002,0.00003,0.00004,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00002,0.00001,0.00005,0.00001,0.00005,
12                    2,0.00001,0.00002,0.00006,0.00001,0.00002,0.00005,0.00015,0.00003,0.00004,0.00002,0.00001,0.00001,0.00003,0.00003,0.00002,0.00024,0.00002,0.00006,
12                    3,0.00001,0.00003,0.00008,0.00003,0.00003,0.00008,0.00025,0.00004,0.00005,0.00003,0.00002,0.00001,0.00003,0.00002,0.00003,0.00038,0.00004,0.00011,
12                    4,0.00001,0.00005,0.00005,0.00002,0.00003,0.00006,0.00013,0.00004,0.00003,0.00002,0.00001,0.00001,0.00004,0.00001,0.00003,0.00020,0.00003,0.00009,
12                    5,0.00001,0.00003,0.00016,0.00002,0.00002,0.00006,0.00013,0.00003,0.00004,0.00002,0.00002,0.00001,0.00003,0.00002,0.00002,0.00019,0.00003,0.00005,
12                    6,1.54335,8.52720,10.73445,3.79578,2.81489,50.06950,300.53562,12.59247,14.85268,5.15810,1.32691,3.08883,20.43832,10.73012,15.06344,442.28404,20.62583,108.55992,
12                    7,0.00001,0.00003,0.00001,0.00004,0.00008,0.00003,0.00005,0.00003,0.00004,0.00006,0.00002,0.00001,0.00003,0.00005,0.00004,0.00005,0.00002,0.00010,
12                    8,0.00001,0.00002,0.00004,0.00002,0.00003,0.00006,0.00015,0.00003,0.00004,0.00005,0.00001,0.00001,0.00002,0.00002,0.00002,0.00020,0.00003,0.00007,
12                    9,0.00001,0.00001,0.00001,0.00003,0.00007,0.00005,0.00007,0.00004,0.00003,0.00003,0.00002,0.00001,0.00003,0.00004,0.00003,0.00010,0.00003,0.00012,
12                    10,0.00000,0.00002,0.00003,0.00002,0.00003,0.00005,0.00015,0.00005,0.00003,0.00003,0.00002,0.00001,0.00002,0.00003,0.00003,0.00021,0.00003,0.00009,
12                    11,0.00002,0.00002,0.00002,0.00005,0.00012,0.00005,0.00014,0.00004,0.00006,0.00004,0.00003,0.00001,0.00006,0.00005,0.00006,0.00017,0.00004,0.00019,
13                    1,0.00000,0.00003,0.00003,0.00001,0.00001,0.00002,0.00008,0.00002,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00007,0.00001,0.00003,
13                    2,0.00001,0.00001,0.00005,0.00002,0.00003,0.00002,0.00002,0.00002,0.00003,0.00003,0.00001,0.00001,0.00001,0.00004,0.00002,0.00005,0.00001,0.00006,
13                    3,0.00000,0.00001,0.00006,0.00001,0.00001,0.00004,0.00004,0.00003,0.00001,0.00001,0.00001,0.00000,0.00002,0.00002,0.00002,0.00008,0.00002,0.00002,
13                    4,0.00001,0.00004,0.00004,0.00001,0.00000,0.00002,0.00003,0.00004,0.00001,0.00002,0.00001,0.00000,0.00003,0.00002,0.00002,0.00005,0.00001,0.00004,
13                    5,0.00000,0.00002,0.00014,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,
13                    6,1.54314,8.52417,10.72824,3.79442,2.81440,50.03587,300.28281,12.58115,14.83839,5.14997,1.32672,3.08679,20.43142,10.73114,15.05581,441.93036,20.61181,108.48966,
13                    7,0.00001,0.00003,0.00002,0.00003,0.00006,0.00004,0.00007,0.00003,0.00005,0.00005,0.00002,0.00001,0.00003,0.00003,0.00002,0.00010,0.00001,0.00008,
13                    8,0.00000,0.00001,0.00005,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00003,0.00000,0.00000,0.00002,0.00001,0.00001,0.00003,0.00001,0.00003,
13                    9,0.00001,0.00001,0.00001,0.00001,0.00005,0.00002,0.00005,0.00003,0.00002,0.00002,0.00002,0.00000,0.00003,0.00002,0.00002,0.00004,0.00001,0.00005,
13                    10,0.00000,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00004,0.00001,0.00002,0.00001,0.00000,0.00002,0.00001,0.00002,0.00002,0.00001,0.00003,
13                    11,0.00002,0.00001,0.00001,0.00003,0.00008,0.00002,0.00002,0.00003,0.00003,0.00003,0.00002,0.00000,0.00004,0.00003,0.00004,0.00002,0.00002,0.00009,
