**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Na,  0.00619,  0.00000,  0.00000,  0.00373,  0.47347,  1.77600,  0.33969,  0.56807,  1.67229, 91.72405
Mg,  0.40240,  0.27424,  0.33984,  0.36661,  0.39812,  0.43586,  0.36598,  0.04123,  0.11266,  0.10246
Al,  2.59320,  1.48670,  1.89973,  2.02045,  2.57378,  2.67210,  2.12885,  0.39403,  0.18509,  0.15195
Si,  7.20680,  4.11440,  5.58940,  6.01835,  7.18375,  7.58080,  6.19780,  1.02516,  0.16541,  0.14225
P,  0.00732,  0.00000,  0.00013,  0.00055,  0.00148,  0.00732,  0.00130,  0.00192,  1.47871,  0.26266
S,  0.05130,  0.00000,  0.00418,  0.01481,  0.04499,  0.08212,  0.02320,  0.02559,  1.10275,  0.49879
Cl,  0.00000,  0.00000,  0.00026,  0.03203,  0.13562,  0.38226,  0.08777,  0.12227,  1.39297,  0.00000
K,  0.50205,  0.29842,  0.33934,  0.37828,  0.46717,  0.51671,  0.39938,  0.07201,  0.18031,  0.14343
Ca,  1.98860,  1.18500,  1.59048,  1.74715,  1.97365,  2.14580,  1.76144,  0.26134,  0.14837,  0.13142
Ti,  0.26603,  0.14593,  0.20450,  0.21971,  0.26145,  0.27658,  0.22360,  0.03613,  0.16159,  0.13582
V,  0.00356,  0.00218,  0.00309,  0.00354,  0.00365,  0.00422,  0.00341,  0.00053,  0.15556,  0.14897
Mn,  0.04251,  0.02400,  0.03502,  0.03658,  0.04173,  0.04648,  0.03754,  0.00520,  0.13849,  0.12232
Fe,  2.48620,  1.42540,  1.88260,  2.05040,  2.41603,  2.55530,  2.08172,  0.32941,  0.15824,  0.13249
Zn,  0.00702,  0.00014,  0.00291,  0.00429,  0.00583,  0.00702,  0.00407,  0.00209,  0.51481,  0.29852
Br,  0.00067,  0.00013,  0.00037,  0.00048,  0.00087,  0.00154,  0.00065,  0.00043,  0.66362,  0.64150
Pb,  0.00146,  0.00000,  0.00110,  0.00154,  0.00245,  0.00484,  0.00189,  0.00139,  0.73595,  0.95291

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.99670,  7.99670,  8.55910,  9.01630,  9.87390, 10.44300,  9.17340,  0.74402,  0.08111,  0.09304
Na,  0.81563,  0.00000,  0.00000,  0.52106,  0.81679,  1.18020,  0.44420,  0.40631,  0.91470,  0.49816
Mg,  0.18946,  0.18946,  0.19126,  0.20508,  0.22246,  0.22843,  0.20652,  0.01458,  0.07062,  0.07698
Al,  0.05820,  0.04549,  0.05815,  0.06833,  0.10430,  0.11312,  0.07700,  0.02260,  0.29349,  0.38833
Si,  0.00000,  0.00000,  0.00668,  0.03259,  0.09197,  0.11064,  0.04529,  0.04059,  0.89621,  0.00000
P,  0.02538,  0.02393,  0.02423,  0.02608,  0.02827,  0.03014,  0.02633,  0.00202,  0.07657,  0.07943
S,  0.02104,  0.01600,  0.01855,  0.02210,  0.02684,  0.02760,  0.02257,  0.00406,  0.17977,  0.19283
Cl,  0.00043,  0.00000,  0.00000,  0.01551,  0.02445,  0.02594,  0.01299,  0.01096,  0.84425, 25.60641
K,  0.00740,  0.00069,  0.00357,  0.00945,  0.01505,  0.01678,  0.00894,  0.00548,  0.61231,  0.74012
Ca,  0.00085,  0.00000,  0.00335,  0.01060,  0.02283,  0.02853,  0.01205,  0.00999,  0.82920, 11.75261
Ti,  0.00842,  0.00832,  0.00869,  0.00932,  0.01200,  0.01303,  0.01000,  0.00166,  0.16612,  0.19727
V,  0.00870,  0.00870,  0.00900,  0.00957,  0.01009,  0.01047,  0.00955,  0.00061,  0.06422,  0.07045
Mn,  0.00879,  0.00879,  0.00913,  0.00972,  0.01044,  0.01097,  0.00979,  0.00071,  0.07230,  0.08057
Fe,  0.00322,  0.00000,  0.00008,  0.00459,  0.02516,  0.03293,  0.01070,  0.01267,  1.18459,  3.93598
Zn,  0.00882,  0.00804,  0.00831,  0.00896,  0.00965,  0.01023,  0.00903,  0.00073,  0.08103,  0.08296
Br,  0.01130,  0.01092,  0.01124,  0.01187,  0.01272,  0.01323,  0.01194,  0.00079,  0.06610,  0.06982
Pb,  0.02238,  0.02238,  0.02300,  0.02445,  0.02608,  0.02673,  0.02443,  0.00159,  0.06516,  0.07112

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 18.13000, 13.35300, 16.68225, 23.37000, 32.95125, 57.17600, 27.13665, 12.30884,  0.45359,  0.67892
Na, 30.39800,  0.00000,  0.00000, 28.58650, 29.43600, 30.39800, 20.36170, 13.70407,  0.67303,  0.45082
Mg,  0.02863,  0.00000,  0.01743,  0.05689,  0.13035,  0.24813,  0.07683,  0.07190,  0.93591,  2.51168
Al,  0.51898,  0.27470,  0.43809,  0.84285,  1.07330,  2.06380,  0.88594,  0.50779,  0.57317,  0.97844
Si,  1.40310,  0.74070,  1.18070,  2.11515,  3.11905,  5.92310,  2.45865,  1.45351,  0.59118,  1.03593
P,  0.00010,  0.00010,  0.00726,  0.00778,  0.01088,  0.01353,  0.00839,  0.00290,  0.34567, 27.80718
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00270,  0.00557,  0.00109,  0.00192,  1.76575,  0.00000
Cl,  0.15273,  0.00000,  0.01031,  0.08574,  0.24569,  0.27818,  0.11864,  0.10682,  0.90037,  0.69940
K,  0.13336,  0.08653,  0.12869,  0.16563,  0.23511,  0.39850,  0.19448,  0.08697,  0.44717,  0.65211
Ca,  0.50482,  0.31967,  0.44125,  0.67187,  0.97631,  1.77600,  0.79016,  0.40727,  0.51543,  0.80677
Ti,  0.07147,  0.04921,  0.06702,  0.10574,  0.13453,  0.24388,  0.11424,  0.05498,  0.48129,  0.76933
V,  0.00128,  0.00093,  0.00107,  0.00138,  0.00207,  0.00311,  0.00163,  0.00065,  0.40218,  0.51043
Mn,  0.01094,  0.00795,  0.01046,  0.01517,  0.02220,  0.03902,  0.01794,  0.00870,  0.48489,  0.79479
Fe,  0.75847,  0.53404,  0.71451,  1.02576,  1.32750,  2.32970,  1.13436,  0.50518,  0.44534,  0.66605
Zn,  0.00633,  0.00537,  0.00617,  0.00700,  0.01432,  0.01555,  0.00904,  0.00399,  0.44111,  0.62983
Br,  0.00032,  0.00000,  0.00000,  0.00013,  0.00031,  0.00103,  0.00019,  0.00024,  1.24766,  0.76212
Pb,  0.00229,  0.00144,  0.00191,  0.00225,  0.00256,  0.00313,  0.00224,  0.00046,  0.20493,  0.20046

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  2.35080,  0.00000,  0.05709,  4.97060, 17.48400, 24.81100,  8.43382,  9.03338,  1.07109,  3.84268
Na,  0.54463,  0.00000,  0.00000,  0.02083,  0.98779,  2.10980,  0.49312,  0.67580,  1.37044,  1.24084
Mg,  0.01682,  0.00000,  0.02898,  0.08395,  0.14497,  0.20807,  0.09075,  0.06420,  0.70752,  3.81828
Al,  0.04630,  0.04630,  0.59906,  0.81973,  1.44678,  1.85960,  0.96142,  0.49463,  0.51447, 10.68356
Si,  0.19748,  0.19748,  0.81448,  1.29685,  3.06003,  4.15030,  1.79501,  1.25137,  0.69714,  6.33668
P,  0.10080,  0.00517,  0.01047,  0.01375,  0.01573,  0.10080,  0.01717,  0.01998,  1.16407,  0.19826
S,  0.00123,  0.00123,  0.11455,  0.14288,  0.15325,  0.17004,  0.12589,  0.04502,  0.35763, 36.66294
Cl,  0.00132,  0.00000,  0.00243,  0.12533,  0.28307,  0.50579,  0.17018,  0.17494,  1.02798,132.17324
K,  0.00837,  0.00837,  0.21169,  0.25657,  0.38455,  0.44521,  0.27877,  0.11026,  0.39553, 13.17174
Ca,  0.07334,  0.07334,  0.13395,  0.31364,  0.75783,  1.03810,  0.42327,  0.32956,  0.77860,  4.49337
Ti,  0.00708,  0.00708,  0.03280,  0.04955,  0.11347,  0.14181,  0.06544,  0.04203,  0.64220,  5.93303
V,  0.00008,  0.00000,  0.00023,  0.00063,  0.00089,  0.00224,  0.00069,  0.00052,  0.75909,  6.43079
Mn,  0.00130,  0.00000,  0.00057,  0.00367,  0.01246,  0.01644,  0.00595,  0.00607,  1.01990,  4.68256
Fe,  0.07398,  0.07398,  0.43348,  0.56169,  1.18475,  1.43200,  0.71616,  0.40066,  0.55946,  5.41598
Zn,  0.00007,  0.00007,  0.00312,  0.00805,  0.00969,  0.02256,  0.00733,  0.00481,  0.65706, 72.82162
Br,  0.00012,  0.00012,  0.00135,  0.00156,  0.00234,  0.00342,  0.00176,  0.00085,  0.48607,  7.08459
Pb,  0.00048,  0.00000,  0.00000,  0.00043,  0.00236,  0.00390,  0.00109,  0.00140,  1.28053,  2.94262

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 19.38459,  3.31440,  5.38669,  8.72906, 16.37135, 25.46148, 10.37667,  6.33420,  0.61043,  0.32676
Na,  0.00000,  0.00000,  3.37100,  4.95901, 99.42470,100.00000, 32.42292, 45.18190,  1.39352,2935705281.26616
Mg, 24.59678,  5.17934,  7.18542, 12.18021, 16.83316, 26.06978, 13.00395,  6.11010,  0.46986,  0.24841
Al, 32.73474,  7.20226,  8.70878, 12.89587, 19.37986, 32.73474, 14.81062,  7.20135,  0.48623,  0.21999
Si, 28.67756,  6.81654,  9.64930, 13.43607, 21.19858, 30.64192, 15.11739,  7.09219,  0.46914,  0.24731
P,  6.36231,  0.00000,  0.00000,  0.17852,  6.07443, 12.30290,  3.21349,  4.44366,  1.38281,  0.69843
S, 65.92017,  8.08120, 12.09077, 18.05150, 25.90842, 65.92017, 21.58174, 13.89383,  0.64378,  0.21077
Cl, 87.41987, 50.33091, 60.95521, 69.15095, 76.62422, 87.41987, 68.65850, 10.54930,  0.15365,  0.12067
K, 31.09715,  0.00000,  1.20340,  3.76015, 11.37667, 31.09715,  7.20253,  8.11069,  1.12609,  0.26082
Ca, 24.88413,  5.31353,  7.16978, 11.03273, 19.52981, 29.08727, 12.98443,  6.92525,  0.53335,  0.27830
Ti, 21.42705,  1.24035,  2.73453,  5.58304, 13.10107, 23.67532,  8.02386,  6.73587,  0.83948,  0.31436
V, 11.59415,  0.00000,  0.01448,  1.36600,  3.74417, 11.59415,  2.55744,  3.41527,  1.33542,  0.29457
Mn, 15.55886,  0.00000,  1.59589,  5.20793, 11.30026, 21.84355,  6.59227,  6.24099,  0.94671,  0.40112
Fe, 21.14219,  0.00000,  0.09914,  3.57966, 10.61729, 21.91773,  6.18952,  6.89237,  1.11355,  0.32600
Zn, 33.21386,  0.84063, 10.45032, 12.10702, 17.92478, 33.21386, 14.07925,  7.14105,  0.50720,  0.21500
Br, 21.81655,  2.37557,  3.63897,  7.70695, 10.84761, 21.81655,  7.80662,  4.69668,  0.60163,  0.21528
Pb, 12.55802,  0.00000,  2.06874,  3.47016,  4.93948, 12.55802,  4.07064,  3.03355,  0.74523,  0.24156

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 54.19390, 31.19004, 44.54931, 48.15777, 54.00714, 59.18073, 48.58704,  6.76692,  0.13927,  0.12486
Na,  0.01950,  0.00000,  0.00000,  0.01172,  1.46130,  5.48511,  1.05127,  1.75336,  1.66786, 89.92873
Mg, 47.61048, 32.19460, 39.91426, 43.01162, 47.13141, 51.19880, 43.02519,  4.87390,  0.11328,  0.10237
Al, 54.22749, 31.31354, 39.94464, 42.48927, 54.06946, 56.15333, 44.73226,  8.22747,  0.18393,  0.15172
Si, 58.36089, 33.30360, 45.20152, 48.65924, 58.16821, 61.24082, 50.11772,  8.27975,  0.16521,  0.14187
P,  5.12879,  0.00000,  0.26580,  1.08412,  2.95205,  8.89408,  2.09044,  2.63204,  1.25909,  0.51319
S, 23.76397,  0.00000,  1.90171,  6.69947, 20.78757, 38.04060, 10.57882, 11.72556,  1.10840,  0.49342
Cl,  0.00000,  0.00000,  0.02053,  2.57320, 10.89762, 31.08859,  7.07198,  9.87183,  1.39591,  0.00000
K, 53.12302, 31.41657, 35.71055, 39.80499, 49.11506, 54.35399, 42.04763,  7.60809,  0.18094,  0.14322
Ca, 58.17676, 34.52671, 46.30321, 50.86854, 57.67661, 62.45925, 51.31682,  7.62071,  0.14850,  0.13099
Ti, 59.21341, 32.42345, 45.58430, 48.86436, 58.24286, 61.60288, 49.76748,  8.07305,  0.16222,  0.13634
V, 23.12149, 13.83285, 19.70217, 22.50617, 23.28645, 26.81643, 21.77581,  3.35018,  0.15385,  0.14489
Mn, 56.49407, 31.40485, 45.87687, 48.22163, 54.67604, 60.87622, 49.24124,  6.85723,  0.13926,  0.12138
Fe, 59.01991, 33.87003, 44.88219, 48.76785, 57.53672, 60.86435, 49.53101,  7.85321,  0.15855,  0.13306
Zn, 21.07440,  0.39765,  8.00187, 12.77270, 17.36254, 21.07440, 12.00016,  6.33365,  0.52780,  0.30054
Br,  4.24310,  0.81352,  2.32916,  3.05563,  5.50207,  9.73345,  4.12663,  2.73095,  0.66179,  0.64362
Pb,  4.79684,  0.00000,  3.55043,  5.01911,  7.90327, 15.64324,  6.10893,  4.48808,  0.73467,  0.93563

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.41936,  7.41936,  7.83964,  8.26099,  9.07217,  9.56135,  8.41353,  0.67596,  0.08034,  0.09111
Na,  2.56774,  0.00000,  0.00000,  1.61083,  2.54051,  4.09751,  1.39707,  1.30350,  0.93303,  0.50764
Mg, 22.41621, 22.27842, 22.46542, 24.09163, 26.15913, 26.83346, 24.27764,  1.72524,  0.07106,  0.07696
Al,  1.21700,  0.95739,  1.21856,  1.43703,  2.19268,  2.37649,  1.61829,  0.47487,  0.29344,  0.39020
Si,  0.00000,  0.00000,  0.05399,  0.26341,  0.74351,  0.89401,  0.36624,  0.32820,  0.89613,  0.00000
P, 17.78864, 17.78864, 48.17373, 51.60835, 55.99348, 57.41113, 50.49211,  8.52177,  0.16877,  0.47906
S,  9.74696,  7.19595,  8.42374, 10.14438, 12.19193, 12.66677, 10.25874,  1.87613,  0.18288,  0.19248
Cl,  0.03486,  0.00000,  0.00032,  1.24633,  1.96471,  2.08302,  1.04468,  0.88203,  0.84430, 25.29925
K,  0.78296,  0.07234,  0.37555,  0.99426,  1.58498,  1.76405,  0.94161,  0.57637,  0.61212,  0.73615
Ca,  0.02487,  0.00000,  0.09759,  0.30850,  0.66476,  0.83036,  0.35103,  0.29101,  0.82902, 11.69940
Ti,  1.87514,  1.85224,  1.93430,  2.07671,  2.66488,  2.90148,  2.22656,  0.37071,  0.16649,  0.19770
V, 56.45086, 55.91949, 57.19547, 61.03011, 65.02241, 66.74433, 60.91642,  3.93970,  0.06467,  0.06979
Mn, 11.67984, 11.67984, 11.93950, 12.73062, 13.69835, 14.36865, 12.84375,  0.92596,  0.07209,  0.07928
Fe,  0.07644,  0.00000,  0.00184,  0.10898,  0.59917,  0.78440,  0.25461,  0.30179,  1.18533,  3.94824
Zn, 26.50049, 22.21696, 24.07439, 26.53277, 28.74146, 30.46274, 26.43723,  2.60302,  0.09846,  0.09823
Br, 71.17283, 69.41199, 70.97211, 75.45057, 80.84422, 82.95442, 75.67277,  5.03215,  0.06650,  0.07070
Pb, 73.54323, 72.43708, 74.20641, 79.04676, 84.36214, 86.42278, 79.02204,  5.12281,  0.06483,  0.06966

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 16.82107, 12.22431, 15.28600, 21.41111, 30.18046, 52.43677, 24.88925, 11.28331,  0.45334,  0.67078
Na, 95.69817,  0.00000,  0.00000, 88.64774, 91.34533, 95.69817, 63.48902, 42.68962,  0.67239,  0.44609
Mg,  3.38704,  0.00000,  2.04853,  6.67929, 15.31187, 29.12939,  9.02958,  8.44376,  0.93512,  2.49296
Al, 10.85261,  5.77095,  9.20814, 17.74561, 22.55853, 43.46867, 18.62639, 10.69497,  0.57418,  0.98547
Si, 11.36235,  5.98489,  9.54795, 17.10335, 25.21464, 47.94394, 19.88426, 11.76109,  0.59148,  1.03509
P,  0.07314,  0.07314, 14.36491, 15.39854, 21.72907, 27.02113, 16.63934,  5.86207,  0.35230, 80.15386
S,  0.00000,  0.00000,  0.00000,  0.00000,  1.22103,  2.50273,  0.49323,  0.87027,  1.76444,  0.00000
Cl, 12.43748,  0.00000,  0.83360,  6.88895, 19.76067, 22.36460,  9.54641,  8.59058,  0.89988,  0.69070
K, 14.11112,  9.09762, 13.55606, 17.43182, 24.71298, 41.97679, 20.47482,  9.15783,  0.44727,  0.64898
Ca, 14.76858,  9.30485, 12.85489, 19.56309, 28.42625, 51.74637, 23.01830, 11.86118,  0.51529,  0.80314
Ti, 15.90769, 10.96036, 14.93135, 23.48330, 29.96404, 54.18646, 25.41210, 12.20034,  0.48010,  0.76695
V,  8.30786,  5.93007,  6.84216,  8.80754, 13.18245, 19.75677, 10.36897,  4.15434,  0.40065,  0.50005
Mn, 14.54349, 10.41738, 13.75608, 19.86158, 29.08408, 51.07492, 23.51354, 11.37245,  0.48366,  0.78196
Fe, 18.00532, 12.72023, 17.01179, 24.36411, 31.61391, 55.35780, 26.97754, 11.98633,  0.44431,  0.66571
Zn, 19.01265, 13.25641, 18.38689, 20.87116, 41.20626, 44.73850, 26.34331, 11.31481,  0.42951,  0.59512
Br,  2.00786,  0.00000,  0.01516,  0.79665,  1.94364,  6.51926,  1.23358,  1.53597,  1.24513,  0.76498
Pb,  7.53738,  4.64003,  6.18633,  7.31567,  8.27429, 10.10584,  7.25847,  1.48550,  0.20466,  0.19708

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  2.18108,  0.00000,  0.05228,  4.55502, 16.01775, 22.72480,  7.73351,  8.27638,  1.07020,  3.79463
Na,  1.71459,  0.00000,  0.00000,  0.30276,  3.05314,  6.52268,  1.63972,  2.06410,  1.25881,  1.20384
Mg,  1.98949,  0.00000,  3.40416,  9.85418, 17.01657, 24.46507, 10.66364,  7.54222,  0.70728,  3.79104
Al,  0.96816,  0.96816, 12.59044, 17.25290, 30.41817, 39.08751, 20.21244, 10.39925,  0.51450, 10.74129
Si,  1.59920,  1.59920,  6.58007, 10.48742, 24.74600, 33.54927, 14.51439, 10.11697,  0.69703,  6.32627
P, 70.64713,  9.80024, 20.90737, 27.19642, 31.19090, 70.64713, 27.56462, 12.23315,  0.44380,  0.17316
S,  0.56891,  0.56891, 51.74338, 64.98979, 69.70717, 76.48916, 57.08747, 20.40875,  0.35750, 35.87352
Cl,  0.10779,  0.00000,  0.19611, 10.07495, 22.73644, 40.65267, 13.67843, 14.05530,  1.02755,130.39929
K,  0.88575,  0.88575, 22.26615, 26.98739, 40.46202, 46.84114, 29.33342, 11.59456,  0.39527, 13.09004
Ca,  2.14566,  2.14566,  3.90012,  9.15415, 22.07725, 30.23022, 12.32942,  9.59840,  0.77850,  4.47341
Ti,  1.57670,  1.57670,  7.30693, 11.00370, 25.29320, 31.60147, 14.57000,  9.37175,  0.64322,  5.94390
V,  0.52564,  0.00028,  1.46018,  4.03658,  5.64662, 14.30263,  4.38134,  3.32924,  0.75987,  6.33370
Mn,  1.72374,  0.00000,  0.73937,  4.79773, 16.33550, 21.55729,  7.80920,  7.96196,  1.01956,  4.61900
Fe,  1.75614,  1.75614, 10.29495, 13.31896, 28.24161, 34.12755, 17.04732,  9.55684,  0.56061,  5.44196
Zn,  0.19859,  0.19859,  8.98638, 23.99152, 28.12203, 55.69794, 21.14005, 12.58726,  0.59542, 63.38245
Br,  0.75965,  0.75965,  8.49050,  9.87889, 14.83705, 21.73950, 11.16040,  5.44849,  0.48820,  7.17240
Pb,  1.56453,  0.00000,  0.00000,  1.38632,  7.62652, 12.62386,  3.53991,  4.53018,  1.27974,  2.89556

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  1.77076,  6.60626, 21.10709, 38.07084, 11.93779, 12.60051,  1.05551,538512309.75373
Mg,  0.99502,  0.77754,  0.86161,  1.01368,  1.15910,  1.88935,  1.08336,  0.30318,  0.27985,  0.30470
Al,  7.49246,  4.58117,  4.99953,  5.85028,  8.23288, 17.14002,  7.18597,  3.21864,  0.44791,  0.42958
Si, 16.94970, 13.63702, 14.31691, 16.61087, 20.53431, 34.17782, 18.46966,  5.66818,  0.30689,  0.33441
P,  0.04345,  0.00000,  0.00000,  0.00055,  0.04595,  0.18132,  0.02892,  0.04836,  1.67255,  1.11314
S,  0.68104,  0.09057,  0.23496,  0.41745,  0.75925,  2.55716,  0.58552,  0.55473,  0.94741,  0.81453
Cl,  5.13808,  3.15139,  5.33664,  8.78200, 13.53864, 22.90038, 10.28882,  5.64982,  0.54912,  1.09960
K,  1.40664,  0.00000,  0.16478,  0.37523,  0.69611,  3.11192,  0.60026,  0.72909,  1.21462,  0.51832
Ca,  4.07117,  3.48051,  3.67499,  3.92153,  4.44641,  7.14868,  4.19644,  0.84994,  0.20254,  0.20877
Ti,  0.46076,  0.12893,  0.18992,  0.28533,  0.38001,  0.49306,  0.28829,  0.11459,  0.39748,  0.24869
V,  0.00855,  0.00000,  0.00003,  0.00198,  0.00456,  0.00990,  0.00284,  0.00312,  1.09832,  0.36479
Mn,  0.05603,  0.00000,  0.01973,  0.04045,  0.05036,  0.05996,  0.03484,  0.01912,  0.54880,  0.34125
Fe,  4.26272,  0.00000,  0.05889,  1.84289,  3.11471,  4.59345,  1.80162,  1.51594,  0.84143,  0.35563
Zn,  0.05292,  0.00951,  0.02729,  0.03970,  0.06698,  0.19605,  0.05351,  0.04221,  0.78877,  0.79762
Br,  0.01658,  0.00188,  0.00524,  0.01192,  0.02313,  0.04491,  0.01538,  0.01206,  0.78459,  0.72754
Pb,  0.01829,  0.00000,  0.00622,  0.01362,  0.02194,  0.03791,  0.01497,  0.01067,  0.71261,  0.58331

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.01060,  0.00000,  0.00000,  0.00629,  0.96619,  3.14514,  0.64216,  1.07207,  1.66946,101.11186
Mg,  0.68891,  0.63696,  0.67457,  0.68462,  0.71530,  0.80637,  0.69461,  0.03952,  0.05689,  0.05736
Al,  4.43957,  3.33291,  3.67469,  3.97525,  4.31940,  4.87725,  4.01022,  0.39682,  0.09895,  0.08938
Si, 12.33809, 10.41284, 10.99505, 11.67190, 12.10040, 13.38463, 11.67943,  0.73510,  0.06294,  0.05958
P,  0.01253,  0.00000,  0.00021,  0.00102,  0.00406,  0.01253,  0.00244,  0.00340,  1.39333,  0.27117
S,  0.08782,  0.00000,  0.00817,  0.02849,  0.07744,  0.19692,  0.04574,  0.05526,  1.20819,  0.62928
Cl,  0.00000,  0.00000,  0.00054,  0.06072,  0.26586,  0.71914,  0.15482,  0.21175,  1.36767,  0.00000
K,  0.85951,  0.62570,  0.70033,  0.71579,  0.83782,  0.99285,  0.75585,  0.10004,  0.13235,  0.11639
Ca,  3.40450,  3.12303,  3.23340,  3.31354,  3.39917,  3.54115,  3.32368,  0.11156,  0.03356,  0.03277
Ti,  0.45545,  0.37994,  0.40595,  0.42186,  0.43344,  0.46069,  0.42131,  0.02227,  0.05287,  0.04890
V,  0.00610,  0.00457,  0.00580,  0.00633,  0.00715,  0.00877,  0.00651,  0.00112,  0.17213,  0.18378
Mn,  0.07277,  0.06882,  0.07012,  0.07082,  0.07171,  0.07277,  0.07089,  0.00102,  0.01445,  0.01407
Fe,  4.25639,  3.54007,  3.79183,  3.87737,  4.15103,  4.37013,  3.92618,  0.22387,  0.05702,  0.05260
Zn,  0.01201,  0.00032,  0.00530,  0.00837,  0.00952,  0.01228,  0.00739,  0.00349,  0.47307,  0.29098
Br,  0.00115,  0.00022,  0.00066,  0.00080,  0.00180,  0.00333,  0.00130,  0.00097,  0.74126,  0.83813
Pb,  0.00250,  0.00000,  0.00186,  0.00297,  0.00476,  0.01016,  0.00375,  0.00298,  0.79406,  1.19069

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
