**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 17

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  3.05990,  2.90600,  2.95095,  2.97570,  3.07063,  3.29060,  3.02144,  0.10265,  0.03397,  0.03355
Na,  0.16853,  0.16755,  0.16788,  0.16851,  0.16863,  0.16874,  0.16831,  0.00043,  0.00256,  0.00256
Mg,  0.01798,  0.01750,  0.01794,  0.01812,  0.01816,  0.01826,  0.01804,  0.00021,  0.01160,  0.01164
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Si,  0.01131,  0.01083,  0.01109,  0.01137,  0.01192,  0.01237,  0.01148,  0.00047,  0.04132,  0.04193
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.09683,  0.09510,  0.09587,  0.09624,  0.09690,  0.09860,  0.09642,  0.00092,  0.00953,  0.00948
Cl,  0.35268,  0.35224,  0.35233,  0.35257,  0.35270,  0.35303,  0.35254,  0.00023,  0.00064,  0.00064
K,  0.08559,  0.08071,  0.08226,  0.08308,  0.08591,  0.09251,  0.08438,  0.00314,  0.03721,  0.03669
Ca,  0.03212,  0.03179,  0.03187,  0.03200,  0.03216,  0.03275,  0.03206,  0.00024,  0.00763,  0.00762
Ti,  0.00096,  0.00094,  0.00095,  0.00096,  0.00097,  0.00099,  0.00096,  0.00001,  0.01479,  0.01481
V,  0.00019,  0.00018,  0.00019,  0.00019,  0.00019,  0.00020,  0.00019,  0.00000,  0.02280,  0.02258
Mn,  0.00034,  0.00032,  0.00032,  0.00033,  0.00035,  0.00039,  0.00034,  0.00002,  0.05988,  0.05866
Fe,  0.01006,  0.00957,  0.00967,  0.00992,  0.01013,  0.01110,  0.01000,  0.00039,  0.03919,  0.03893
Zn,  0.00306,  0.00278,  0.00291,  0.00299,  0.00306,  0.00330,  0.00299,  0.00014,  0.04645,  0.04549
Br,  0.00204,  0.00127,  0.00160,  0.00200,  0.00222,  0.00236,  0.00192,  0.00034,  0.17826,  0.16778
Pb,  0.00231,  0.00215,  0.00222,  0.00227,  0.00231,  0.00246,  0.00227,  0.00009,  0.03771,  0.03708
BC,  0.31390,  0.28219,  0.29271,  0.29879,  0.31573,  0.35658,  0.30617,  0.01986,  0.06486,  0.06326

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  5.66560,  4.94180,  5.67158,  5.84650,  5.89833,  6.20430,  5.79695,  0.26917,  0.04643,  0.04751
Na,  0.12810,  0.12758,  0.12799,  0.12811,  0.13045,  0.13416,  0.12939,  0.00232,  0.01794,  0.01813
Mg,  0.01104,  0.01009,  0.01051,  0.01065,  0.01108,  0.01685,  0.01109,  0.00147,  0.13231,  0.13287
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03489,  0.00178,  0.00779,  4.39005,  0.00000
Si,  0.00602,  0.00000,  0.00305,  0.00603,  0.00609,  0.07556,  0.00808,  0.01606,  1.98767,  2.66926
P,  0.00767,  0.00763,  0.00765,  0.00766,  0.00767,  0.00804,  0.00768,  0.00009,  0.01113,  0.01114
S,  0.30916,  0.30444,  0.30925,  0.31055,  0.31224,  0.31592,  0.31093,  0.00275,  0.00885,  0.00890
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.26083,  0.23922,  0.26077,  0.26632,  0.26803,  0.27843,  0.26495,  0.00846,  0.03193,  0.03243
Ca,  0.02203,  0.02048,  0.02176,  0.02208,  0.02244,  0.03298,  0.02250,  0.00252,  0.11197,  0.11436
Ti,  0.00019,  0.00004,  0.00012,  0.00019,  0.00020,  0.00240,  0.00027,  0.00050,  1.86523,  2.67488
V,  0.00029,  0.00026,  0.00029,  0.00030,  0.00031,  0.00032,  0.00030,  0.00001,  0.04632,  0.04766
Mn,  0.00052,  0.00037,  0.00052,  0.00056,  0.00057,  0.00073,  0.00055,  0.00007,  0.12091,  0.12846
Fe,  0.01109,  0.00840,  0.01057,  0.01115,  0.01178,  0.02900,  0.01184,  0.00414,  0.34965,  0.37325
Zn,  0.00475,  0.00387,  0.00474,  0.00497,  0.00538,  0.00606,  0.00503,  0.00054,  0.10693,  0.11336
Br,  0.00007,  0.00000,  0.00000,  0.00008,  0.00220,  0.00491,  0.00113,  0.00183,  1.61513, 25.30962
Pb,  0.00193,  0.00137,  0.00192,  0.00207,  0.00229,  0.00270,  0.00210,  0.00032,  0.15420,  0.16740
BC,  0.48096,  0.33953,  0.47978,  0.51711,  0.52925,  0.60359,  0.50669,  0.06039,  0.11918,  0.12556

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 39.98129, 39.09746, 39.13499, 39.38758, 40.09915, 42.82861, 39.78299,  0.92162,  0.02317,  0.02305
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al, 19.01591, 18.50625, 18.59001, 18.74632, 19.01329, 20.34414, 18.87031,  0.42143,  0.02233,  0.02216
Si, 18.85519, 18.41302, 18.48251, 18.58137, 18.85148, 20.08337, 18.72581,  0.38348,  0.02048,  0.02034
P,  4.64588,  4.30982,  4.59219,  4.60892,  4.64586,  6.60231,  4.70847,  0.45738,  0.09714,  0.09845
S, 14.12864, 13.77082, 13.84604, 13.89692, 14.15656, 15.75068, 14.11473,  0.48594,  0.03443,  0.03439
Cl,  6.16985,  4.37180,  6.15989,  6.20423,  6.26596,  6.31416,  6.12100,  0.41537,  0.06786,  0.06732
K, 37.56184, 36.72790, 36.76043, 36.97496, 37.66891, 40.25975, 37.39406,  0.91603,  0.02450,  0.02439
Ca, 21.07374, 20.64554, 20.68545, 20.76997, 21.10205, 22.42147, 20.95286,  0.41069,  0.01960,  0.01949
Ti, 19.91364, 19.44275, 19.51265, 19.62815, 19.90921, 21.23082, 19.77624,  0.41027,  0.02075,  0.02060
V, 30.95665, 30.19903, 30.26454, 30.50783, 31.06718, 33.22627, 30.77823,  0.72587,  0.02358,  0.02345
Mn, 34.65537, 33.85220, 33.91782, 34.15483, 34.77404, 37.09360, 34.45244,  0.76374,  0.02217,  0.02204
Fe, 24.55176, 24.01576, 24.07562, 24.19274, 24.60813, 26.16625, 24.40352,  0.49786,  0.02040,  0.02028
Zn, 48.08970, 46.68936, 46.80254, 47.43404, 48.29688, 52.02124, 47.77240,  1.27239,  0.02663,  0.02646
Br,  9.89472,  7.06442,  7.70841,  9.43772, 10.07079, 14.16624,  9.20786,  1.80716,  0.19626,  0.18264
Pb, 52.15290, 50.68469, 50.80068, 51.46067, 52.36931, 56.34691, 51.81046,  1.33655,  0.02580,  0.02563
BC, 62.37145, 60.89058, 60.98900, 61.48872, 62.57328, 67.01011, 62.03829,  1.48340,  0.02391,  0.02378

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.64819,  3.42666,  4.11518,  4.65971,  4.97705,  5.09856,  4.52302,  0.48359,  0.10692,  0.10404
Na,  6.50403,  4.91466,  5.97163,  6.49726,  6.53265,  6.63141,  6.17075,  0.59736,  0.09681,  0.09184
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  1.82693,  1.34468,  1.66498,  1.78288,  1.93019,  2.12137,  1.77796,  0.17913,  0.10075,  0.09805
Si,  0.11261,  0.00000,  0.01396,  0.16908,  0.21616,  0.37687,  0.15033,  0.11199,  0.74495,  0.99449
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.36783,  0.02049,  0.08229,  4.01617,  0.00000
S,  3.21168,  2.45822,  2.97202,  3.21059,  3.30490,  3.36785,  3.09281,  0.30091,  0.09729,  0.09369
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  5.02883,  3.73935,  4.42511,  5.03372,  5.34278,  5.44904,  4.88063,  0.50769,  0.10402,  0.10095
Ca,  0.23815,  0.05903,  0.16343,  0.31807,  0.36759,  0.48838,  0.27716,  0.12443,  0.44896,  0.52251
Ti,  0.53746,  0.32671,  0.44062,  0.56955,  0.64488,  0.81515,  0.55640,  0.11948,  0.21473,  0.22230
V,  5.37760,  4.05583,  4.87240,  5.36512,  5.61606,  5.76624,  5.18740,  0.50654,  0.09765,  0.09419
Mn,  3.08054,  2.22982,  2.75082,  3.07455,  3.34080,  3.51007,  3.01484,  0.33879,  0.11237,  0.10998
Fe,  0.21162,  0.00000,  0.11787,  0.31221,  0.37918,  0.52049,  0.26151,  0.15114,  0.57796,  0.71420
Zn, 15.13518, 11.60951, 13.70282, 15.09616, 15.58393, 15.83549, 14.50182,  1.38995,  0.09585,  0.09184
Br, 72.95153, 56.08956, 64.99061, 72.92942, 73.67119, 74.23995, 69.27759,  6.65567,  0.09607,  0.09123
Pb, 15.05590, 11.52329, 13.61353, 15.01268, 15.53624, 15.79480, 14.43640,  1.38888,  0.09621,  0.09225
BC,  9.77655,  7.31344,  8.70199,  9.79040, 10.32494, 10.53264,  9.45583,  0.96691,  0.10226,  0.09890

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 22.18085, 20.45787, 22.18442, 22.25705, 22.30758, 22.51108, 22.15634,  0.41695,  0.01882,  0.01880
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 73.68540, 68.90161, 73.68697, 73.90296, 74.02209, 74.31356, 73.59966,  1.16407,  0.01582,  0.01580
Al, 79.15716, 74.35824, 79.14885, 79.41487, 79.51775, 79.82940, 79.09136,  1.17819,  0.01490,  0.01488
Si, 79.74278, 74.90823, 79.73665, 79.98887, 80.09959, 80.39288, 79.66884,  1.18254,  0.01484,  0.01483
P, 33.74209, 28.83849, 33.74875, 33.84684, 33.92744, 34.03767, 33.58147,  1.12961,  0.03364,  0.03348
S, 12.72546, 10.15468, 12.73202, 12.77433, 12.81401, 12.85758, 12.63529,  0.58791,  0.04653,  0.04620
Cl, 14.31892, 14.18645, 14.27939, 14.32067, 14.33569, 16.20579, 14.40075,  0.42660,  0.02962,  0.02979
K, 14.00817, 12.23788, 14.01367, 14.05858, 14.09817, 14.31428, 13.96648,  0.41664,  0.02983,  0.02974
Ca, 60.52313, 56.91912, 60.52333, 60.72364, 60.79655, 60.99231, 60.47004,  0.88123,  0.01457,  0.01456
Ti, 76.98823, 72.37967, 76.98317, 77.23374, 77.33494, 77.61842, 76.92212,  1.12987,  0.01469,  0.01468
V, 34.40925, 32.06452, 34.40963, 34.53393, 34.60885, 34.70892, 34.38383,  0.57327,  0.01667,  0.01666
Mn, 51.80458, 48.65177, 51.80236, 51.98456, 52.07791, 52.22594, 51.76930,  0.77479,  0.01497,  0.01496
Fe, 70.16909, 65.91372, 70.16618, 70.40677, 70.48509, 70.72805, 70.10592,  1.03997,  0.01483,  0.01482
Zn,  4.67653,  4.25565,  4.67703,  4.71832,  4.73951,  5.14365,  4.71358,  0.15669,  0.03324,  0.03350
Br,  8.01329,  7.50308,  8.00388,  8.23675,  8.37566,  9.24790,  8.30137,  0.45881,  0.05527,  0.05726
Pb,  2.49870,  2.42983,  2.49915,  2.52816,  2.59118,  2.98569,  2.55489,  0.11355,  0.04445,  0.04545
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.49967,  0.02558,  0.11161,  4.36321,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 11.63911, 11.05086, 11.22505, 11.31697, 11.67769, 12.51726, 11.49102,  0.39120,  0.03404,  0.03361
Na, 53.11963, 52.79992, 52.90755, 53.11259, 53.15324, 53.17560, 53.04714,  0.13701,  0.00258,  0.00258
Mg, 16.30109, 15.84437, 16.26723, 16.42825, 16.45779, 16.54507, 16.34807,  0.19143,  0.01171,  0.01174
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Si,  0.84170,  0.80562,  0.82492,  0.84611,  0.88663,  0.92027,  0.85395,  0.03528,  0.04132,  0.04192
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S, 16.68007, 16.37643, 16.51540, 16.56919, 16.68875, 16.98564, 16.60606,  0.15955,  0.00961,  0.00957
Cl, 79.51123, 79.41453, 79.44587, 79.47101, 79.51936, 79.55570, 79.47826,  0.04548,  0.00057,  0.00057
K, 10.72293, 10.10864, 10.30643, 10.40689, 10.76072, 11.59117, 10.57046,  0.39411,  0.03728,  0.03675
Ca, 10.77387, 10.66071, 10.68968, 10.72922, 10.78697, 10.98700, 10.75329,  0.08303,  0.00772,  0.00771
Ti,  2.14110,  2.09756,  2.11759,  2.13999,  2.16172,  2.21223,  2.14371,  0.03183,  0.01485,  0.01487
V, 11.65312, 11.19329, 11.36922, 11.46600, 11.65694, 12.18517, 11.54064,  0.26406,  0.02288,  0.02266
Mn,  4.17469,  3.83569,  3.91767,  3.96676,  4.20148,  4.74752,  4.08806,  0.24519,  0.05998,  0.05873
Fe,  2.41109,  2.29232,  2.31621,  2.37578,  2.42703,  2.65951,  2.39420,  0.09405,  0.03928,  0.03901
Zn, 12.56699, 11.43980, 11.95784, 12.28307, 12.58125, 13.58823, 12.30702,  0.57246,  0.04651,  0.04555
Br,  8.82747,  5.49526,  6.93423,  8.67522,  9.59084, 10.21752,  8.30872,  1.48100,  0.17825,  0.16777
Pb, 16.49351, 15.31734, 15.83880, 16.18355, 16.50610, 17.58320, 16.21898,  0.61242,  0.03776,  0.03713
BC, 10.99910,  9.88624, 10.25838, 10.46792, 11.06143, 12.49645, 10.72731,  0.69637,  0.06492,  0.06331

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 21.55056, 18.79833, 21.57343, 22.23669, 22.43650, 23.59354, 22.04663,  1.02172,  0.04634,  0.04741
Na, 40.37634, 40.21460, 40.33617, 40.37830, 41.13218, 42.27696, 40.78211,  0.72882,  0.01787,  0.01805
Mg, 10.01351,  9.14925,  9.52385,  9.65583, 10.03920, 15.25402, 10.05226,  1.32656,  0.13197,  0.13248
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.11618,  0.26037,  1.14303,  4.39008,  0.00000
Si,  0.44771,  0.00000,  0.22661,  0.44845,  0.45287,  5.62120,  0.60107,  1.19473,  1.98769,  2.66855
P, 61.61204, 61.29213, 61.46379, 61.56149, 61.61159, 64.55920, 61.68957,  0.68774,  0.01115,  0.01116
S, 53.25414, 52.44372, 53.26309, 53.47813, 53.77219, 54.39113, 53.55112,  0.46825,  0.00874,  0.00879
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 32.67822, 29.97211, 32.66456, 33.36014, 33.58182, 34.87323, 33.18837,  1.05644,  0.03183,  0.03233
Ca,  7.39112,  6.87115,  7.29538,  7.40361,  7.52432, 11.06118,  7.54664,  0.84512,  0.11199,  0.11434
Ti,  0.41957,  0.08615,  0.26988,  0.41994,  0.44991,  5.34025,  0.60153,  1.12203,  1.86530,  2.67421
V, 17.60338, 15.83842, 17.61726, 18.06270, 18.56859, 19.48070, 18.10989,  0.83719,  0.04623,  0.04756
Mn,  6.28481,  4.49960,  6.29832,  6.73844,  6.92371,  8.89695,  6.67537,  0.80670,  0.12085,  0.12836
Fe,  2.65644,  2.01168,  2.53104,  2.67062,  2.82135,  6.94589,  2.83486,  0.99127,  0.34967,  0.37316
Zn, 19.53161, 15.91736, 19.47812, 20.43844, 22.13795, 24.92742, 20.70519,  2.21204,  0.10684,  0.11325
Br,  0.31299,  0.00000,  0.01916,  0.32608,  9.51182, 21.22284,  4.90446,  7.92080,  1.61502, 25.30678
Pb, 13.79898,  9.81601, 13.74280, 14.80038, 16.36366, 19.29591, 14.97927,  2.30862,  0.15412,  0.16730
BC, 16.85291, 11.89893, 16.80942, 18.11677, 18.54837, 21.14617, 17.75299,  2.11452,  0.11911,  0.12547

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  1.23337,  1.18334,  1.23117,  1.23288,  1.23510,  1.23659,  1.23032,  0.01132,  0.00920,  0.00918
Si,  2.41062,  2.31726,  2.40839,  2.41146,  2.41483,  2.41731,  2.40659,  0.02148,  0.00893,  0.00891
P,  0.00550,  0.00518,  0.00546,  0.00551,  0.00556,  0.00759,  0.00560,  0.00048,  0.08533,  0.08687
S,  0.78034,  0.77185,  0.77934,  0.78051,  0.78189,  0.84468,  0.78336,  0.01462,  0.01866,  0.01873
Cl,  0.26037,  0.17908,  0.25838,  0.26583,  0.26798,  0.27189,  0.25982,  0.02003,  0.07709,  0.07693
K,  2.85235,  2.84875,  2.85164,  2.85202,  2.85245,  2.88723,  2.85369,  0.00795,  0.00279,  0.00279
Ca,  0.59767,  0.58138,  0.59755,  0.59815,  0.59926,  0.59985,  0.59732,  0.00400,  0.00669,  0.00668
Ti,  0.08507,  0.08184,  0.08498,  0.08509,  0.08519,  0.08526,  0.08492,  0.00074,  0.00868,  0.00866
V,  0.00485,  0.00481,  0.00484,  0.00484,  0.00485,  0.00485,  0.00484,  0.00001,  0.00197,  0.00197
Mn,  0.02716,  0.02674,  0.02714,  0.02716,  0.02717,  0.02718,  0.02714,  0.00009,  0.00343,  0.00343
Fe,  0.97488,  0.94957,  0.97464,  0.97538,  0.97614,  0.97746,  0.97406,  0.00597,  0.00613,  0.00612
Zn,  0.11124,  0.11041,  0.11057,  0.11115,  0.11127,  0.11232,  0.11104,  0.00051,  0.00458,  0.00457
Br,  0.02176,  0.01588,  0.01674,  0.02110,  0.02213,  0.02908,  0.02029,  0.00358,  0.17646,  0.16457
Pb,  0.06948,  0.06872,  0.06911,  0.06944,  0.06950,  0.07007,  0.06936,  0.00031,  0.00449,  0.00448
BC, 16.93464, 16.87817, 16.90759, 16.93071, 16.93903, 16.98286, 16.92661,  0.02381,  0.00141,  0.00141

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.68863,  1.53575,  1.55828,  1.59728,  1.71922,  1.91509,  1.65170,  0.12091,  0.07321,  0.07160
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  1.01923,  0.96373,  0.99481,  1.01115,  1.07101,  1.08180,  1.02098,  0.03920,  0.03840,  0.03846
Si,  0.12384,  0.00000,  0.01526,  0.18618,  0.23508,  0.38438,  0.16710,  0.12738,  0.76232,  1.02864
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00393,  0.00022,  0.00088,  4.04236,  0.00000
S,  1.52578,  1.43777,  1.46289,  1.50070,  1.56739,  1.62669,  1.51243,  0.06156,  0.04070,  0.04035
