**** Analysis Summary ****

Time of run: ,02/05/16 15:05
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
12                    10,0.00001,0.00004,0.00004,0.00001,0.00001,0.00002,0.00004,0.00003,0.00002,0.00001,0.00001,0.00000,0.00001,0.00003,0.00001,0.00001,0.00003,0.00003,
12                    11,0.02155,3.08044,0.18249,0.23844,0.23952,4.67558,4.45344,2.50294,0.24509,0.21452,0.25074,0.03498,0.37998,0.46651,0.68119,0.56507,1.16736,4.81238,
13                    1,0.00249,0.28939,0.01150,0.03444,0.01822,0.10799,0.74561,0.37859,0.02197,0.04460,0.02661,0.00416,0.02320,0.03267,0.01996,0.46725,0.13109,0.19240,
13                    2,0.01413,3.47149,0.19320,0.21872,0.20414,5.22829,4.97337,1.85537,0.23975,0.20346,0.22688,0.03156,0.34462,0.43527,0.69162,1.16727,1.13046,4.62278,
13                    3,0.01413,3.47160,0.19374,0.21937,0.20525,5.22517,4.97327,1.85584,0.23996,0.20345,0.22702,0.03165,0.34525,0.43750,0.69134,1.17227,1.13047,4.62504,
13                    4,0.00001,0.00014,0.00001,0.00003,0.00005,0.00011,0.00013,0.00011,0.00006,0.00003,0.00002,0.00001,0.00001,0.00002,0.00003,0.00015,0.00002,0.00018,
13                    5,0.01406,3.46059,0.19201,0.21944,0.20471,5.19615,4.93944,1.85621,0.23753,0.20355,0.22633,0.03162,0.34280,0.43306,0.68970,1.16333,1.12630,4.60289,
13                    6,0.01409,3.45999,0.19206,0.21744,0.20432,5.20094,4.94542,1.85428,0.23791,0.20333,0.22617,0.03152,0.34277,0.43333,0.69076,1.16831,1.12580,4.60660,
13                    7,0.01411,3.46628,0.19291,0.21877,0.20430,5.21184,4.96114,1.85760,0.23917,0.20378,0.22653,0.03154,0.34416,0.43434,0.69124,1.16657,1.12783,4.61627,
13                    8,0.01403,3.45937,0.19255,0.21902,0.20402,5.18295,4.92809,1.85514,0.23675,0.20319,0.22637,0.03148,0.34190,0.43324,0.68929,1.16650,1.12354,4.59951,
13                    9,0.01401,3.46196,0.19277,0.21876,0.20507,5.20157,4.94944,1.85676,0.23754,0.20343,0.22622,0.03155,0.34352,0.43415,0.68976,1.16705,1.12649,4.61088,
