**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 9

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.93591,  3.53008,  4.32928,  5.56313,  8.00381, 13.01962,  6.51245,  2.89592,  0.44468,  0.58670
Na, 21.49497,  6.06020,  8.36449, 10.51499, 16.26501, 23.58035, 12.26553,  5.33130,  0.43466,  0.24803
Mg,  3.24371,  2.55912,  2.91908,  4.08175,  7.73750, 12.78284,  5.63366,  3.29541,  0.58495,  1.01594
Al,  2.65902,  1.22670,  2.07202,  2.95549,  6.27165, 10.78507,  4.31133,  2.99122,  0.69380,  1.12493
Si,  1.55895,  0.77303,  1.37247,  2.02087,  6.11982, 10.78757,  3.83778,  3.27988,  0.85463,  2.10390
P, 12.45099,  0.00000,  0.00000,  0.00000,  7.66769, 13.64926,  3.02253,  5.10672,  1.68955,  0.41015
S, 26.94878,  8.16924, 10.83284, 13.03292, 20.63960, 28.87087, 15.50169,  6.53430,  0.42152,  0.24247
Cl,  3.63267,  0.00000,  0.25427,  3.40160,  7.97929, 12.92992,  4.43611,  4.21983,  0.95124,  1.16163
K, 12.17838,  5.67135,  7.81376, 10.28386, 12.14328, 14.90108, 10.19338,  2.62739,  0.25775,  0.21574
Ca,  0.68781,  0.22013,  0.93149,  2.19345,  7.36851, 12.22245,  4.25447,  3.97272,  0.93378,  5.77594
Ti,  0.45866,  0.08628,  0.42879,  1.21888,  6.36818, 10.84196,  3.49652,  3.74993,  1.07247,  8.17580
V,  3.34040,  0.69206,  1.60231,  3.37534,  6.25901,  9.68342,  4.30388,  2.89667,  0.67304,  0.86716
Mn,  0.00000,  0.00000,  0.00098,  0.95642,  6.25019, 10.91664,  3.40767,  3.96788,  1.16440,  0.00000
Fe,  0.67798,  0.49839,  0.65553,  1.44958,  6.47834, 11.10132,  3.75346,  3.74113,  0.99672,  5.51808
Zn, 13.45292,  0.07303,  6.03958, 10.40490, 13.09584, 16.30810,  9.66155,  4.31419,  0.44653,  0.32069
Br, 66.07850, 60.44342, 64.99623, 66.69781, 69.37505, 83.08647, 67.75423,  5.46970,  0.08073,  0.08278
Pb, 19.63373,  7.51136, 11.64324, 15.00002, 17.99671, 22.75015, 15.04333,  4.10446,  0.27284,  0.20905
BC, 28.02948,  7.66922, 10.51698, 12.81764, 21.40380, 29.90899, 15.56672,  7.15195,  0.45944,  0.25516

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 19.13653, 13.14345, 18.36202, 20.80666, 23.72957, 32.03296, 21.08745,  4.45975,  0.21149,  0.23305
Na,  7.05293,  6.79581,  9.12620, 11.42311, 17.53266, 26.59622, 13.32945,  5.47144,  0.41048,  0.77577
Mg, 11.29027,  4.59482, 10.09502, 12.82531, 16.45087, 18.79633, 13.01773,  3.84000,  0.29498,  0.34012
Al, 10.81729,  4.74330, 10.45236, 12.83175, 16.14255, 18.70145, 12.85524,  3.63277,  0.28259,  0.33583
Si, 12.20242,  4.60416, 11.22616, 13.84953, 17.42196, 21.13462, 13.98958,  4.03617,  0.28851,  0.33077
P,  0.00000,  0.00000,  0.00322,  4.94387, 12.92514, 16.37645,  6.44902,  6.18267,  0.95870,  0.00000
S,  0.98413,  0.00000,  1.61016,  7.31510, 14.53292, 24.69752,  8.06402,  7.19759,  0.89256,  7.31366
Cl,  5.12046,  0.00000,  2.44897,  7.51977, 11.80834, 18.74009,  7.88547,  6.07854,  0.77085,  1.18711
K, 23.83631, 21.18726, 24.03441, 26.76276, 28.13389, 38.49107, 27.10198,  3.90944,  0.14425,  0.16401
Ca, 11.27262,  1.26779,  9.37055, 12.64805, 16.47847, 19.63502, 12.54144,  4.47033,  0.35644,  0.39656
Ti, 11.04028,  1.04350,  9.81483, 12.43203, 15.85166, 20.17667, 12.50919,  4.37807,  0.34999,  0.39655
V,  6.67841,  0.00000,  6.49436,  9.59505, 11.31706, 14.07790,  8.94239,  3.47989,  0.38915,  0.52106
Mn, 11.67057,  0.41555, 10.46577, 12.97707, 16.27135, 21.68290, 12.97288,  4.68769,  0.36135,  0.40167
Fe, 12.25025,  2.16337, 11.12836, 13.60064, 16.95027, 22.11679, 13.68917,  4.50463,  0.32907,  0.36772
Zn, 45.23989, 37.47654, 45.25312, 49.79708, 51.77731, 67.91205, 49.28680,  6.58858,  0.13368,  0.14564
Br,  0.00000,  0.00000,  0.00000,  0.03212,  0.19520,  1.78294,  0.23288,  0.47608,  2.04428,110895679.37833
Pb, 33.83559, 28.67841, 33.91914, 37.95525, 40.49962, 48.82393, 38.13328,  4.82100,  0.12643,  0.14248
BC,  1.03314,  0.22935,  1.55356,  7.74397, 15.65825, 26.50484,  8.50804,  7.71886,  0.90724,  7.47129

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 15.73601,  5.16278,  9.19329, 12.28190, 16.62707, 20.12313, 12.67989,  4.30724,  0.33969,  0.27372
Na, 52.68072, 38.26080, 47.07216, 52.86473, 54.59027, 61.19897, 51.06388,  5.47937,  0.10730,  0.10401
Mg, 12.30675,  3.75831,  4.72180,  8.66509, 12.21216, 14.40116,  8.66386,  3.65830,  0.42225,  0.29726
Al, 15.61513,  6.55108,  8.31063, 13.59399, 15.84361, 17.97067, 12.29303,  4.10962,  0.33430,  0.26318
Si, 13.53378,  4.23644,  5.86663, 11.04399, 13.77844, 15.93895, 10.05995,  4.23778,  0.42125,  0.31313
P, 57.79364, 43.41405, 51.86852, 59.15240, 64.21480, 71.72765, 58.77458,  8.08296,  0.13752,  0.13986
S, 60.20026, 47.66670, 56.83067, 62.37554, 64.94567, 71.74141, 60.73023,  6.21946,  0.10241,  0.10331
Cl, 14.49685,  0.00000,  0.00000,  0.08407, 10.34402, 14.49685,  3.85703,  5.67596,  1.47159,  0.39153
K, 27.90707, 16.72297, 21.67129, 26.74733, 29.46092, 37.11520, 25.52280,  5.56680,  0.21811,  0.19948
Ca,  8.60073,  0.00000,  0.01789,  5.45002,  8.53179, 12.57418,  5.03254,  4.22968,  0.84047,  0.49178
Ti, 11.11693,  1.58847,  3.08606,  9.84614, 12.08459, 16.47348,  8.18552,  4.73031,  0.57789,  0.42550
V, 18.85769,  8.22707, 12.17890, 19.14688, 21.98115, 26.06080, 17.49547,  5.34099,  0.30528,  0.28323
Mn,  9.99206,  0.19453,  2.08753,  9.03884, 11.54918, 16.32928,  7.33641,  4.98026,  0.67884,  0.49842
Fe, 10.96842,  1.36285,  3.37442,  9.29716, 12.32849, 15.70170,  8.04877,  4.67188,  0.58045,  0.42594
Zn, 33.57095,  0.00000, 18.87405, 27.37315, 34.38040, 42.38701, 26.39316, 10.02922,  0.37999,  0.29875
Br,  0.00001,  0.00000,  0.00000, 13.87440, 29.54382, 35.48376, 14.64634, 14.49579,  0.98972,1396764.59331
Pb, 34.52336,  4.25617, 24.92166, 29.58209, 35.25449, 42.64610, 28.95785,  8.67901,  0.29971,  0.25140
BC, 64.06014, 50.85635, 60.50697, 66.57474, 69.65258, 76.87201, 64.96507,  6.77566,  0.10430,  0.10577

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 36.81236, 34.14489, 38.61414, 43.33821, 49.39067, 56.53497, 44.14870,  6.43370,  0.14573,  0.17477
Na,  3.88928,  3.82231,  5.72667,  7.98470, 10.25999, 13.68556,  8.12105,  2.88428,  0.35516,  0.74160
Mg, 35.25371, 33.21186, 39.27326, 45.62574, 50.50904, 58.16658, 44.95071,  6.99438,  0.15560,  0.19840
Al, 37.21092, 36.05168, 41.28210, 47.62672, 51.03392, 57.91641, 46.19676,  6.23396,  0.13494,  0.16753
Si, 39.27537, 37.27053, 43.27667, 49.61467, 52.86668, 60.65026, 48.34444,  6.54281,  0.13534,  0.16659
P, 29.72753, 24.54562, 27.74224, 29.73320, 34.53502, 42.92383, 31.72209,  5.63872,  0.17775,  0.18968
S,  0.77348,  0.77166,  1.66349,  2.36772,  3.40984, 13.83373,  3.72946,  3.79466,  1.01748,  4.90593
Cl,  0.00000,  0.00000,  0.57102, 16.58301, 26.77116, 41.32880, 16.24268, 13.83917,  0.85202,  0.00000
K, 26.26716, 24.81801, 26.34516, 28.89350, 33.59534, 45.39259, 30.89680,  5.91128,  0.19132,  0.22504
Ca, 40.84990, 37.74913, 45.36375, 52.01452, 56.94653, 64.41778, 50.84789,  7.35629,  0.14467,  0.18008
Ti, 43.79147, 41.32634, 47.76342, 54.45568, 57.46877, 64.87211, 52.92276,  6.57589,  0.12425,  0.15016
V, 43.23715, 42.71415, 47.18922, 52.30377, 54.49160, 59.15921, 50.99684,  4.91378,  0.09635,  0.11365
Mn, 46.26889, 43.35913, 49.84572, 56.53118, 59.36974, 66.99601, 55.19031,  6.58080,  0.11924,  0.14223
Fe, 43.83990, 41.11007, 47.50034, 53.99182, 56.95389, 64.83544, 52.76983,  6.59300,  0.12494,  0.15039
Zn,  7.73528,  0.00011,  4.94385,  7.65564, 14.86684, 39.04289, 11.38882,  9.87346,  0.86694,  1.27642
Br,  1.18682,  0.00000,  0.36546,  2.96749,  9.35099, 19.97179,  5.04888,  5.77973,  1.14475,  4.86991
Pb,  0.00001,  0.00000,  0.00000,  0.99781,  7.62045, 26.03020,  4.88142,  7.27821,  1.49100,1246172.49445
BC,  0.00000,  0.00000,  0.00000,  0.00000,  2.33421, 14.06080,  2.14730,  4.38932,  2.04412,  0.00000

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.06211,  0.03578,  0.07755,  0.10172,  0.14309,  0.25338,  0.11410,  0.05491,  0.48123,  0.88406
Mg,  1.21492,  1.11533,  1.25542,  1.33254,  1.48957,  1.95444,  1.40516,  0.23341,  0.16611,  0.19212
Al,  7.11910,  6.65174,  7.25333,  7.64323,  8.59507, 10.78190,  8.06914,  1.18035,  0.14628,  0.16580
Si, 17.87157, 16.98946, 18.13339, 18.95491, 21.06523, 25.14512, 19.76164,  2.42552,  0.12274,  0.13572
P,  0.00003,  0.00000,  0.00000,  0.00000,  0.00003,  0.00098,  0.00008,  0.00023,  2.98468,  7.46969
S,  0.31612,  0.12073,  0.37878,  0.56091,  0.78709,  1.54616,  0.63433,  0.36578,  0.57664,  1.15707
Cl,  1.93153,  1.52352,  2.20668,  2.74276,  3.21017,  5.38900,  2.88377,  0.99087,  0.34360,  0.51300
K,  0.79097,  0.23825,  0.63851,  0.75010,  0.81990,  1.25655,  0.73801,  0.22731,  0.30801,  0.28739
Ca,  3.12104,  2.94850,  3.11762,  3.29007,  3.67546,  4.40014,  3.43852,  0.45159,  0.13133,  0.14469
Ti,  0.49518,  0.42517,  0.48412,  0.50752,  0.53879,  0.62131,  0.51488,  0.04808,  0.09337,  0.09709
V,  0.00708,  0.00522,  0.00685,  0.00708,  0.00726,  0.00818,  0.00697,  0.00071,  0.10168,  0.10021
Mn,  0.07990,  0.06257,  0.07890,  0.07991,  0.08099,  0.08946,  0.07878,  0.00617,  0.07828,  0.07719
Fe,  4.26605,  3.62742,  4.19330,  4.33568,  4.51682,  5.10766,  4.36033,  0.34461,  0.07903,  0.08078
Zn,  0.00000,  0.00000,  0.00000,  0.00345,  0.01463,  0.04850,  0.01064,  0.01493,  1.40268,9307.53247
Br,  0.03177,  0.00000,  0.00000,  0.00609,  0.03229,  0.05542,  0.01551,  0.01753,  1.13067,  0.55190
Pb,  0.00849,  0.00558,  0.01068,  0.01323,  0.02177,  0.03452,  0.01632,  0.00788,  0.48284,  0.92853
BC,  0.64113,  0.04328,  0.82668,  1.34773,  2.18114,  4.35091,  1.60287,  1.10607,  0.69006,  1.72520

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.42490,  0.05785,  0.10313,  0.23342,  0.30488,  0.42490,  0.22111,  0.12561,  0.56807,  0.29562
Mg,  0.49243,  0.37009,  0.47692,  0.61012,  0.77210,  1.00574,  0.62673,  0.17228,  0.27489,  0.34985
Al,  2.66078,  1.15981,  2.16287,  2.98116,  4.15081,  5.07985,  3.02059,  1.08994,  0.36084,  0.40963
Si,  3.94756,  1.80897,  3.27846,  5.58306, 10.03805, 11.74369,  6.41129,  3.37756,  0.52681,  0.85561
P,  0.06444,  0.00000,  0.00000,  0.00000,  0.03699,  0.06444,  0.01502,  0.02498,  1.66325,  0.38757
S,  3.63744,  0.49059,  0.92694,  2.05682,  2.66811,  3.63744,  1.92089,  1.07574,  0.56002,  0.29574
