**** Analysis Summary ****

Time of run: ,02/02/16 23:19
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RGsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RGsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
10                    7,0.00000,0.00002,0.00001,0.00001,0.00002,0.00003,0.00003,0.00001,0.00002,0.00002,0.00000,0.00001,0.00001,0.00002,0.00004,0.00001,0.00001,
10                    8,0.00000,0.00002,0.00001,0.00001,0.00002,0.00003,0.00003,0.00001,0.00002,0.00002,0.00001,0.00000,0.00001,0.00002,0.00002,0.00000,0.00000,
10                    9,0.00001,0.00002,0.00001,0.00002,0.00002,0.00004,0.00001,0.00002,0.00001,0.00003,0.00000,0.00001,0.00001,0.00002,0.00006,0.00001,0.00000,
11                    1,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,
11                    2,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,0.00001,0.00001,0.00002,0.00000,0.00000,
11                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,
11                    4,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00001,0.00000,
11                    5,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00001,0.00000,
11                    6,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,
11                    7,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00002,0.00001,0.00000,
11                    8,0.00000,0.00000,0.00002,0.00002,0.00003,0.00005,0.00001,0.00001,0.00001,0.00004,0.00001,0.00000,0.00002,0.00002,0.00005,0.00001,0.00001,
11                    9,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00004,0.00001,0.00003,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00001,0.00000,
11                    10,0.00001,0.00002,0.00001,0.00002,0.00002,0.00004,0.00003,0.00002,0.00002,0.00003,0.00000,0.00001,0.00001,0.00002,0.00005,0.00001,0.00001,
12                    1,0.00001,0.00002,0.00022,0.00001,0.00003,0.00005,0.00002,0.00002,0.00003,0.00004,0.00001,0.00001,0.00001,0.00003,0.00007,0.00001,0.00001,
12                    2,0.00001,0.00003,0.00021,0.00001,0.00002,0.00005,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00002,0.00003,0.00007,0.00000,0.00001,
12                    3,0.00001,0.00003,0.00022,0.00002,0.00003,0.00005,0.00002,0.00002,0.00003,0.00004,0.00001,0.00001,0.00001,0.00003,0.00006,0.00001,0.00001,
12                    4,0.00000,0.00003,0.00022,0.00001,0.00003,0.00006,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00002,0.00002,0.00008,0.00001,0.00001,
