Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,         51,         54,       1.16
  13,      1.487,        164,         55,       1.99
  19,      3.313,         -0,         55,       1.21
  23,      4.950,        445,        126,       1.51
  24,      5.412,        834,        147,       1.02
  26,      6.399,       2463,        197,       1.67
  29,      8.041,       7713,        376,       2.16
  30,      8.631,       2431,        354,       1.53
  31,      9.243,        366,        349,       1.65
  35,     11.908,       1113,        353,       1.60
  45,      2.696,        536,         51,       1.48
  56,      4.464,        364,        165,       2.39
  82,     10.542,        750,        347,       2.03
