Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        192,         61,       0.92
  13,      1.487,        281,         62,       1.37
  19,      3.313,        217,         64,       1.37
  20,      3.691,        243,         74,       1.23
  23,      4.950,        417,        141,       1.24
  24,      5.412,       1207,        161,       1.22
  26,      6.399,       3361,        219,       1.94
  29,      8.041,       8161,        416,       1.92
  30,      8.631,       3226,        393,       1.50
  31,      9.243,        256,        385,       1.06
  35,     11.908,        773,        393,       1.77
  45,      2.696,        617,         58,       2.71
  56,      4.464,        483,        182,       1.34
  82,     10.542,        809,        387,       1.05
