Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,        164,         61,       1.26
  13,      1.487,        272,         61,       1.09
  19,      3.313,         69,         63,       1.40
  23,      4.950,        384,        141,       1.69
  24,      5.412,       1173,        163,       1.98
  26,      6.399,       3172,        223,       2.98
  29,      8.041,       7885,        415,       0.97
  30,      8.631,       2267,        391,       1.03
  31,      9.243,        129,        386,       1.47
  35,     11.908,        980,        392,       1.84
  45,      2.696,        588,         58,       1.76
  56,      4.464,        442,        185,       1.85
  82,     10.542,        641,        387,       1.71
