Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         77,         63,       1.05
  13,      1.487,        239,         66,       0.84
  19,      3.313,       1102,         76,       2.86
  20,      3.691,        648,         82,       1.02
  23,      4.950,        212,        151,       0.98
  24,      5.412,        837,        172,       0.87
  26,      6.399,       8092,        251,       2.38
  29,      8.041,       8574,        438,       1.98
  30,      8.631,       4806,        428,       1.76
  31,      9.243,        464,        410,       1.13
  35,     11.908,        887,        417,       1.09
  45,      2.696,        771,         64,       1.63
  56,      4.464,        488,        197,       1.13
  82,     10.542,        602,        410,       1.55
