Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        256,         75,       1.03
  13,      1.487,        329,         74,       0.61
  19,      3.313,        208,         74,       1.60
  20,      3.691,       2098,         97,       2.82
  23,      4.950,        339,        158,       1.75
  24,      5.412,       1129,        182,       2.55
  26,      6.399,       4482,        253,       2.92
  29,      8.041,       8923,        466,       1.49
  30,      8.631,       2430,        449,       2.19
  31,      9.243,        528,        433,       1.95
  35,     11.908,        778,        444,       1.76
  45,      2.696,        742,         67,       1.52
  56,      4.464,        638,        209,       1.82
  82,     10.542,        616,        436,       1.47
