Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         33,         52,       0.78
  13,      1.487,        225,         56,       0.91
  19,      3.313,        615,         63,       1.21
  20,      3.691,       1555,         78,       1.30
  23,      4.950,         47,        123,       1.48
  24,      5.412,        840,        141,       0.87
  26,      6.399,       6413,        206,       1.71
  29,      8.041,       6947,        356,       1.70
  30,      8.631,       2691,        344,       1.98
  31,      9.243,        273,        331,       1.79
  35,     11.908,        575,        337,       1.51
  45,      2.696,        497,         51,       2.27
  56,      4.464,        465,        161,       1.97
  82,     10.542,        726,        332,       0.90
