Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    15
  12,      1.254,        143,         76,       1.42
  13,      1.487,        298,         77,       0.77
  14,      1.740,        889,         81,       1.58
  19,      3.313,        581,         85,       1.82
  20,      3.691,        878,         97,       1.76
  23,      4.950,        598,        179,       1.62
  24,      5.412,       1292,        204,       1.84
  26,      6.399,       6515,        285,       2.16
  29,      8.041,      10429,        521,       2.26
  30,      8.631,       4442,        508,       1.33
  31,      9.243,        290,        494,       1.81
  35,     11.908,       1321,        506,       1.64
  45,      2.696,       1134,         74,       2.87
  56,      4.464,        660,        231,       2.65
  82,     10.542,       1099,        494,       1.74
