Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        124,         55,       1.46
  13,      1.487,        279,         56,       1.44
  19,      3.313,         35,         57,       1.32
  20,      3.691,         80,         68,       0.76
  23,      4.950,        382,        128,       1.50
  24,      5.412,        828,        147,       1.08
  26,      6.399,       2519,        201,       1.54
  29,      8.041,       6961,        376,       1.74
  30,      8.631,       2279,        363,       1.13
  31,      9.243,        265,        350,       1.75
  35,     11.908,        652,        356,       1.35
  45,      2.696,        427,         52,       2.18
  56,      4.464,        260,        170,       1.37
  82,     10.542,        742,        348,       1.22
