Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,          6,         50,       0.81
  13,      1.487,        223,         51,       1.26
  19,      3.313,        230,         51,       2.18
  20,      3.691,        267,         59,       1.54
  23,      4.950,        280,        110,       1.05
  24,      5.412,        770,        126,       1.00
  26,      6.399,       2591,        174,       1.67
  29,      8.041,       6094,        327,       1.82
  30,      8.631,       2325,        308,       1.58
  31,      9.243,        442,        296,       0.94
  35,     11.908,        565,        299,       1.22
  45,      2.696,        425,         45,       1.66
  56,      4.464,        224,        141,       0.55
  82,     10.542,        648,        295,       0.71
