Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,        166,         75,       1.79
  13,      1.487,        232,         75,       0.55
  19,      3.313,        409,         85,       0.76
  23,      4.950,        524,        174,       1.48
  24,      5.412,       1258,        203,       1.63
  26,      6.399,       4971,        280,       2.79
  29,      8.041,      10464,        519,       1.51
  30,      8.631,       3394,        503,       1.79
  31,      9.243,        508,        487,       1.16
  35,     11.908,       1026,        499,       1.50
  45,      2.696,        890,         73,       2.33
  56,      4.464,        616,        231,       2.16
  82,     10.542,       1082,        487,       1.28
