**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 17

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Ti, 76.97751, 76.97751, 78.90825, 78.97762, 79.00540, 79.11196, 78.74459,  0.58552,  0.00744,  0.00761
V, 34.24323, 34.24323, 35.10296, 35.13776, 35.14614, 37.08537, 35.13538,  0.52992,  0.01508,  0.01548
Mn, 52.02139, 52.02139, 53.31861, 53.37481, 53.38267, 55.25465, 53.31118,  0.60466,  0.01134,  0.01162
Fe, 70.34397, 70.34397, 72.10507, 72.17188, 72.19311, 72.81145, 71.98760,  0.56495,  0.00785,  0.00803
Zn,  4.55345,  4.55345,  4.67252,  4.67780,  4.67942,  8.88319,  4.88931,  0.94369,  0.19301,  0.20725
Br,  8.88772,  8.88772,  9.14257,  9.14720,  9.15312, 10.31058,  9.18041,  0.27808,  0.03029,  0.03129
Pb,  2.51435,  2.51435,  2.57463,  2.57818,  2.57911,  7.25312,  2.82202,  1.04615,  0.37071,  0.41607
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.51171,  0.29610,  1.23090,  4.15711,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 22.48959, 22.48959, 27.45050, 28.32604, 28.41378, 28.46176, 27.39501,  1.90627,  0.06958,  0.08476
Na, 46.78662, 46.78662, 46.81769, 46.83904, 46.85332, 46.87431, 46.83476,  0.02202,  0.00047,  0.00047
Mg, 11.70204,  8.68052,  8.69711,  8.73396,  9.17581, 11.70204,  9.21098,  0.96014,  0.10424,  0.08205
Al,  0.54979,  0.54979,  0.62753,  0.64239,  0.64425,  0.64546,  0.62762,  0.03045,  0.04852,  0.05539
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.43648,  0.00000
P, 64.10113, 63.78467, 63.80600, 63.82388, 63.84415, 64.10113, 63.86074,  0.09577,  0.00150,  0.00149
S, 56.59922, 56.59922, 58.07309, 58.33877, 58.37806, 58.40494, 58.06424,  0.56935,  0.00981,  0.01006
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 34.60978, 34.60978, 39.45508, 40.30916, 40.39882, 40.44780, 39.40106,  1.86161,  0.04725,  0.05379
Ca,  6.90272,  6.90272,  7.84398,  8.01513,  8.03326,  8.04521,  7.83734,  0.36363,  0.04640,  0.05268
Ti,  0.01900,  0.01900,  0.29125,  0.33990,  0.34440,  0.34626,  0.28827,  0.10467,  0.36311,  5.50977
V, 19.63082, 19.63082, 22.88159, 23.46146, 23.52086, 23.55582, 22.84997,  1.25122,  0.05476,  0.06374
Mn,  6.46233,  6.46233,  9.62192, 10.18305, 10.23756, 10.26329,  9.58794,  1.21484,  0.12671,  0.18799
Fe,  1.61400,  1.61400,  2.77015,  2.97608,  2.99582,  3.00452,  2.75793,  0.44467,  0.16123,  0.27550
Zn, 25.16765, 25.16765, 32.06525, 33.27840, 33.39618, 33.45597, 31.98273,  2.64730,  0.08277,  0.10519
Br, 49.11363, 49.11363, 51.10163, 51.46275, 51.51072, 51.54063, 51.08958,  0.76732,  0.01502,  0.01562
Pb, 18.25789, 18.25789, 25.90636, 27.25502, 27.38026, 27.44242, 25.81387,  2.93529,  0.11371,  0.16077
BC, 17.86386, 17.86386, 26.87774, 28.46769, 28.61327, 28.68254, 26.76684,  3.45901,  0.12923,  0.19363

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 41.72301, 37.22145, 37.37902, 37.45092, 37.80761, 41.72301, 37.97702,  1.24601,  0.03281,  0.02986
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al, 20.43338, 18.15676, 18.25472, 18.28648, 18.37949, 20.43338, 18.54528,  0.62502,  0.03370,  0.03059
Si, 20.05518, 17.82177, 17.91819, 17.94924, 18.03708, 20.05518, 18.20241,  0.61340,  0.03370,  0.03059
P,  5.04766,  4.42628,  4.44338,  4.45226,  4.49487,  5.04766,  4.52480,  0.17335,  0.03831,  0.03434
S, 13.28329, 11.83583, 11.87523, 11.90276, 12.02880, 13.28329, 12.07165,  0.40307,  0.03339,  0.03034
Cl,  4.34682,  3.89481,  3.91751,  3.92220,  3.93623,  4.34682,  3.97261,  0.12364,  0.03112,  0.02844
K, 38.63391, 34.47011, 34.60659, 34.67885, 35.02136, 38.63391, 35.16429,  1.15479,  0.03284,  0.02989
Ca, 22.15484, 19.71666, 19.81569, 19.84994, 19.98120, 22.15484, 20.13036,  0.67087,  0.03333,  0.03028
Ti, 21.34574, 18.97548, 19.07755, 19.11019, 19.21323, 21.34574, 19.38028,  0.65078,  0.03358,  0.03049
V, 32.32807, 28.82163, 28.94810, 29.00221, 29.26023, 32.32807, 29.41078,  0.96931,  0.03296,  0.02998
Mn, 36.22108, 32.27681, 32.43254, 32.48664, 32.75650, 36.22108, 32.94706,  1.08703,  0.03299,  0.03001
Fe, 26.15901, 23.27808, 23.39945, 23.43800, 23.59366, 26.15901, 23.76981,  0.79163,  0.03330,  0.03026
Zn, 51.55099, 46.01436, 46.19945, 46.29240, 46.75309, 51.55099, 46.93986,  1.53583,  0.03272,  0.02979
Br, 16.43637, 14.66283, 14.70737, 14.73787, 14.89365, 16.43637, 14.94775,  0.49511,  0.03312,  0.03012
Pb, 56.58850, 50.51368, 50.71766, 50.81653, 51.32442, 56.58850, 51.52988,  1.68542,  0.03271,  0.02978
BC, 65.96258, 58.88224, 59.12258, 59.23814, 59.83079, 65.96258, 60.06979,  1.96496,  0.03271,  0.02979

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  4.59835,  4.59835,  5.28394,  5.42585,  5.44319,  5.45228,  5.29924,  0.26106,  0.04926,  0.05677
Mg,  0.43932,  0.43932,  0.53718,  0.55748,  0.55993,  0.56110,  0.53933,  0.03732,  0.06920,  0.08496
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Si,  0.05147,  0.05147,  0.07067,  0.07530,  0.07574,  0.07602,  0.07154,  0.00759,  0.10612,  0.14752
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  2.92027,  2.92027,  3.25159,  3.32018,  3.32848,  3.33225,  3.25886,  0.12612,  0.03870,  0.04319
Cl,  9.49783,  9.49783, 10.92888, 11.22450, 11.26195, 11.27992, 10.96100,  0.54505,  0.04973,  0.05739
K,  2.90799,  2.89219,  2.89244,  2.89275,  2.89554,  2.90799,  2.89510,  0.00478,  0.00165,  0.00165
Ca,  0.82786,  0.82786,  0.92153,  0.94093,  0.94331,  0.94455,  0.92365,  0.03570,  0.03865,  0.04312
Ti,  0.02031,  0.02031,  0.02235,  0.02278,  0.02283,  0.02287,  0.02240,  0.00078,  0.03490,  0.03849
V,  0.00620,  0.00620,  0.00651,  0.00657,  0.00658,  0.00659,  0.00652,  0.00012,  0.01834,  0.01929
Mn,  0.01190,  0.01046,  0.01047,  0.01050,  0.01074,  0.01190,  0.01072,  0.00044,  0.04116,  0.03706
Fe,  0.21510,  0.19029,  0.19050,  0.19101,  0.19502,  0.21510,  0.19468,  0.00758,  0.03894,  0.03524
Zn,  0.12371,  0.12285,  0.12286,  0.12287,  0.12302,  0.12371,  0.12300,  0.00026,  0.00213,  0.00212
Br,  0.11914,  0.11914,  0.13287,  0.13568,  0.13602,  0.13618,  0.13315,  0.00522,  0.03918,  0.04379
Pb,  0.08626,  0.08626,  0.08694,  0.08708,  0.08709,  0.08710,  0.08695,  0.00026,  0.00297,  0.00299
BC, 12.59840, 11.27312, 11.28531, 11.31274, 11.53376, 12.59840, 11.50970,  0.40556,  0.03524,  0.03219

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.42034,  1.22420,  1.41931,  1.41938,  1.41950,  1.42034,  1.40891,  0.04363,  0.03096,  0.03072
Al,  9.35727,  8.24497,  9.35314,  9.35373,  9.35405,  9.35727,  9.29390,  0.24774,  0.02666,  0.02648
Si, 18.74771, 16.50823, 18.73783, 18.73963, 18.74064, 18.74771, 18.61918,  0.49860,  0.02678,  0.02659
P,  0.06650,  0.05820,  0.06658,  0.06664,  0.06664,  0.06665,  0.06617,  0.00188,  0.02845,  0.02831
S,  1.13595,  1.07633,  1.13821,  1.13967,  1.13985,  1.14013,  1.13589,  0.01410,  0.01241,  0.01241
Cl,  1.31969,  1.16160,  1.31610,  1.31625,  1.31650,  1.31969,  1.30829,  0.03467,  0.02650,  0.02627
K,  1.85539,  1.85539,  1.85740,  1.85758,  1.85774,  1.98669,  1.86432,  0.02891,  0.01551,  0.01558
Ca,  3.16215,  2.81030,  3.16071,  3.16079,  3.16097,  3.16215,  3.14196,  0.07834,  0.02493,  0.02477
Ti,  0.60361,  0.53266,  0.60332,  0.60335,  0.60337,  0.60361,  0.59954,  0.01580,  0.02635,  0.02617
V,  0.00984,  0.00916,  0.00984,  0.00984,  0.00984,  0.00984,  0.00980,  0.00015,  0.01557,  0.01551
Mn,  0.07484,  0.06830,  0.07481,  0.07481,  0.07481,  0.07484,  0.07446,  0.00146,  0.01955,  0.01945
Fe,  5.14235,  4.57283,  5.13995,  5.14015,  5.14037,  5.14235,  5.10964,  0.12679,  0.02481,  0.02466
Zn,  0.01925,  0.01925,  0.01927,  0.01927,  0.01927,  0.03227,  0.01997,  0.00290,  0.14535,  0.15082
Br,  0.02651,  0.02642,  0.02657,  0.02659,  0.02660,  0.02660,  0.02657,  0.00005,  0.00169,  0.00170
Pb,  0.00613,  0.00612,  0.00613,  0.00613,  0.00613,  0.01520,  0.00662,  0.00203,  0.30607,  0.33043
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.36108,  0.12790,  0.52740,  4.12344,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.51054,  1.98768,  1.98978,  1.99540,  2.05932,  2.51054,  2.07418,  0.16206,  0.07813,  0.06455
Mg,  0.21880,  0.12831,  0.12869,  0.12966,  0.14070,  0.21880,  0.14324,  0.02795,  0.19511,  0.12773
Al,  0.06318,  0.05850,  0.05854,  0.05862,  0.05910,  0.06318,  0.05929,  0.00143,  0.02409,  0.02260
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.44000,  0.00000
P,  0.13407,  0.10547,  0.10559,  0.10590,  0.10940,  0.13407,  0.11021,  0.00886,  0.08042,  0.06610
S,  5.47926,  4.46782,  4.47185,  4.48273,  4.60653,  5.47926,  4.63521,  0.31339,  0.06761,  0.05720
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.66454,  4.30764,  4.30904,  4.31286,  4.35657,  4.66454,  4.36671,  0.11061,  0.02533,  0.02371
Ca,  0.34857,  0.32085,  0.32096,  0.32126,  0.32463,  0.34857,  0.32543,  0.00859,  0.02639,  0.02464
Ti,  0.00014,  0.00014,  0.00181,  0.00205,  0.00207,  0.00208,  0.00176,  0.00060,  0.34095,  4.15264
V,  0.00547,  0.00519,  0.00519,  0.00519,  0.00523,  0.00547,  0.00524,  0.00009,  0.01686,  0.01613
Mn,  0.00902,  0.00902,  0.01100,  0.01129,  0.01131,  0.01132,  0.01094,  0.00071,  0.06511,  0.07896
Fe,  0.11449,  0.11449,  0.16099,  0.16760,  0.16818,  0.16839,  0.15947,  0.01671,  0.10476,  0.14592
Zn,  0.10323,  0.10323,  0.10774,  0.10838,  0.10844,  0.10846,  0.10760,  0.00162,  0.01504,  0.01568
Br,  0.14214,  0.11787,  0.11798,  0.11823,  0.12119,  0.14214,  0.12189,  0.00752,  0.06170,  0.05291
Pb,  0.04320,  0.04320,  0.05020,  0.05120,  0.05129,  0.05132,  0.04998,  0.00252,  0.05035,  0.05825
BC,  8.64073,  8.64073, 10.64756, 10.93236, 10.95746, 10.96658, 10.58177,  0.72074,  0.06811,  0.08341

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  1.26559,  1.25410,  1.26136,  1.26169,  1.26215,  1.26559,  1.26170,  0.00215,  0.00170,  0.00170
Si,  2.46417,  2.44124,  2.45595,  2.45656,  2.45740,  2.46417,  2.45655,  0.00429,  0.00174,  0.00174
P,  0.00569,  0.00558,  0.00559,  0.00559,  0.00559,  0.00569,  0.00560,  0.00003,  0.00534,  0.00525
S,  0.69314,  0.69144,  0.69178,  0.69185,  0.69223,  0.69314,  0.69203,  0.00047,  0.00068,  0.00068
