Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        471,         80,       1.28
  13,      1.487,       5558,        115,       2.18
  14,      1.740,      23744,        179,       4.13
  15,      2.013,        214,         89,       0.97
  16,      2.307,      14557,        149,       2.60
  17,      2.622,      24962,        211,       3.01
  19,      3.313,      70030,        282,       6.10
  20,      3.691,      71673,        292,       3.65
  22,      4.509,       9866,        217,       1.84
  23,      4.950,       1184,        177,       1.23
  24,      5.412,       1691,        184,       1.24
  25,      5.895,       2669,        215,       1.86
  45,      2.696,        697,        119,       1.81
  56,      4.464,       1317,        246,       1.80
