Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        144,         72,       0.78
  13,      1.487,       3868,         98,       1.26
  14,      1.740,      12650,        138,       3.06
  15,      2.013,        200,         78,       0.80
  16,      2.307,       4608,        103,       2.21
  17,      2.622,      13915,        165,       1.25
  19,      3.313,      32114,        200,       2.19
  20,      3.691,      41377,        228,       1.97
  22,      4.509,       7675,        201,       0.90
  23,      4.950,        267,        162,       1.03
  24,      5.412,       1585,        177,       1.06
  25,      5.895,       3920,        210,       2.92
  45,      2.696,        715,         99,       1.04
  56,      4.464,       1320,        234,       1.07
