Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        267,         68,       1.00
  13,      1.487,       7018,        110,       2.71
  14,      1.740,      21863,        165,       5.32
  15,      2.013,        326,         70,       1.54
  16,      2.307,       1643,         79,       1.21
  17,      2.622,       5628,        119,       1.51
  19,      3.313,      14483,        144,       2.26
  20,      3.691,      28027,        191,       2.79
  22,      4.509,      16713,        225,       1.57
  23,      4.950,        256,        160,       1.25
  24,      5.412,       1431,        161,       1.34
  25,      5.895,       2714,        192,       2.43
  45,      2.696,        581,         81,       1.01
  56,      4.464,       1050,        228,       1.47
