Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        241,         77,       1.13
  13,      1.487,       5556,        109,       1.44
  14,      1.740,      16269,        152,       2.13
  15,      2.013,        332,         82,       1.11
  16,      2.307,      12867,        140,       2.01
  17,      2.622,      18017,        180,       2.40
  19,      3.313,      31862,        201,       2.10
  20,      3.691,      58751,        262,       1.67
  22,      4.509,      11774,        216,       1.45
  23,      4.950,        539,        167,       1.75
  24,      5.412,       1807,        179,       0.98
  25,      5.895,       2655,        214,       2.02
  45,      2.696,        709,        103,       2.34
  56,      4.464,       1195,        237,       1.38
