Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        508,         94,       1.11
  13,      1.487,       4834,        128,       1.44
  14,      1.740,      17293,        171,       2.30
  15,      2.013,        894,        112,       2.11
  16,      2.307,      16578,        170,       1.95
  17,      2.622,      67035,        326,       4.34
  19,      3.313,     277453,        535,      12.46
  20,      3.691,     116582,        381,       4.86
  22,      4.509,      11495,        240,       1.43
  23,      4.950,        279,        196,       1.68
  24,      5.412,       1958,        214,       1.60
  25,      5.895,      12041,        271,       6.20
  45,      2.696,       1043,        171,       4.76
  56,      4.464,       1984,        279,       1.67
