Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        311,         75,       1.43
  13,      1.487,        950,         81,       2.14
  14,      1.740,       1875,         86,       0.76
  15,      2.013,        153,         73,       1.22
  16,      2.307,        278,         72,       0.69
  17,      2.622,        951,         91,       1.90
  19,      3.313,       5278,        112,       2.68
  20,      3.691,       4511,        121,       1.82
  22,      4.509,        225,        179,       1.31
  23,      4.950,        581,        174,       1.16
  24,      5.412,       1989,        199,       1.55
  25,      5.895,       1356,        229,       2.36
  45,      2.696,        826,         80,       2.08
  56,      4.464,        802,        244,       1.51
