Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        342,         83,       2.44
  13,      1.487,       2739,        100,       1.25
  14,      1.740,       8321,        126,       4.17
  15,      2.013,        129,         82,       1.37
  16,      2.307,       2856,         98,       0.93
  17,      2.622,        926,        103,       1.73
  19,      3.313,      17149,        164,       2.31
  20,      3.691,      10672,        155,       1.24
  22,      4.509,       3539,        215,       1.86
  23,      4.950,        376,        189,       2.08
  24,      5.412,       1800,        212,       2.51
  25,      5.895,       1762,        247,       1.48
  45,      2.696,        909,         90,       1.56
  56,      4.464,       1366,        274,       1.88
