Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         69,         72,       1.60
  13,      1.487,        176,         73,       0.40
  14,      1.740,        217,         71,       0.84
  19,      3.313,        203,         77,       1.14
  20,      3.691,        524,         89,       1.18
  24,      5.412,       1128,        194,       2.45
  26,      6.399,       2747,        259,       2.79
  29,      8.041,       8278,        480,       1.79
  30,      8.631,       2686,        467,       2.32
  45,      2.696,        697,         68,       0.99
  58,      4.838,        775,        253,       2.18
