Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        771,         74,       1.20
  13,      1.487,      12026,        138,       2.15
  14,      1.740,      35876,        209,       3.89
  15,      2.013,       1498,         95,       1.20
  16,      2.307,       8140,        127,       1.17
  17,      2.622,      45677,        264,       4.06
  19,      3.313,     162692,        410,       6.74
  20,      3.691,     110569,        351,       3.89
  22,      4.509,      31681,        254,       1.48
  23,      4.950,        455,        158,       1.07
  24,      5.412,       1705,        153,       1.70
  25,      5.895,      10950,        206,       8.77
  45,      2.696,        630,        132,       2.95
  56,      4.464,       1497,        217,       1.66
