Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        164,         80,       0.95
  13,      1.487,        655,         83,       1.40
  14,      1.740,       1556,         90,       1.35
  15,      2.013,        241,         81,       2.37
  16,      2.307,       1016,         84,       1.46
  17,      2.622,        602,         92,       1.77
  19,      3.313,       8728,        133,       1.24
  20,      3.691,      14298,        163,       1.42
  22,      4.509,       2029,        198,       1.88
  23,      4.950,        373,        183,       1.71
  24,      5.412,       1787,        211,       1.48
  25,      5.895,       1475,        244,       2.13
  45,      2.696,        819,         84,       1.83
  56,      4.464,       1252,        264,       1.90
