Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        701,         82,       2.45
  13,      1.487,      18570,        164,       4.20
  14,      1.740,      68217,        278,      14.57
  15,      2.013,        399,         90,       1.68
  16,      2.307,       9454,        132,       1.70
  17,      2.622,      17018,        185,       3.12
  19,      3.313,      96834,        326,       6.04
  20,      3.691,      91114,        323,       4.01
  22,      4.509,      38523,        293,       1.90
  23,      4.950,        408,        187,       1.70
  24,      5.412,       2202,        178,       1.60
  25,      5.895,       9440,        228,       8.09
  45,      2.696,        410,        112,       2.01
  56,      4.464,       1839,        258,       1.71
