Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        232,         92,       0.89
  13,      1.487,       7497,        129,       3.23
  14,      1.740,      22042,        179,       5.36
  15,      2.013,        231,         94,       1.14
  16,      2.307,       8543,        133,       1.98
  17,      2.622,       9814,        161,       1.16
  19,      3.313,      33819,        213,       3.08
  20,      3.691,      35212,        229,       3.82
  22,      4.509,      15956,        265,       2.45
  23,      4.950,        802,        209,       1.31
  24,      5.412,       1980,        218,       1.51
  25,      5.895,       4543,        259,       2.29
  45,      2.696,       1023,        111,       1.72
  56,      4.464,       1266,        298,       2.25
