Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        315,         98,       1.61
  13,      1.487,      14427,        165,       2.02
  14,      1.740,      54398,        261,       7.54
  15,      2.013,        744,        112,       1.39
  16,      2.307,       8473,        144,       1.72
  17,      2.622,      65996,        325,       6.04
  19,      3.313,     196002,        456,      10.10
  20,      3.691,      91499,        344,       4.72
  22,      4.509,      37765,        318,       2.20
  23,      4.950,        499,        218,       1.27
  24,      5.412,       2069,        223,       1.21
  25,      5.895,       9415,        277,       7.02
  45,      2.696,       1351,        169,       4.56
  56,      4.464,       2090,        312,       2.56
