Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        208,         63,       0.97
  13,      1.487,       1016,         69,       1.21
  14,      1.740,       2624,         82,       2.12
  15,      2.013,        104,         62,       1.59
  16,      2.307,       1053,         69,       0.73
  17,      2.622,       1458,         85,       2.19
  19,      3.313,       4330,         98,       1.12
  20,      3.691,       8996,        127,       1.43
  22,      4.509,       1148,        154,       2.48
  23,      4.950,        317,        142,       1.72
  24,      5.412,       1449,        164,       1.03
  25,      5.895,        944,        188,       1.91
  45,      2.696,        647,         70,       2.36
  56,      4.464,        650,        204,       2.50
