Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        338,         79,       1.27
  13,      1.487,       1391,         91,       1.08
  14,      1.740,       4451,        106,       1.15
  15,      2.013,        339,         87,       1.23
  16,      2.307,       7406,        124,       2.09
  17,      2.622,      31714,        231,       2.13
  19,      3.313,     150252,        396,       6.54
  20,      3.691,      46127,        254,       3.37
  22,      4.509,       1973,        178,       1.90
  23,      4.950,        586,        165,       1.81
  24,      5.412,       1722,        189,       1.81
  25,      5.895,       3286,        222,       2.21
  45,      2.696,       1011,        130,       2.51
  56,      4.464,       1009,        236,       1.98
