Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        232,         82,       0.89
  13,      1.487,       3728,        107,       1.04
  14,      1.740,      15034,        153,       1.88
  15,      2.013,        551,         91,       1.40
  16,      2.307,       7097,        122,       1.90
  17,      2.622,      22355,        201,       3.70
  19,      3.313,      32389,        207,       2.91
  20,      3.691,      88869,        317,       5.21
  22,      4.509,       8520,        223,       1.02
  23,      4.950,        925,        189,       1.38
  24,      5.412,       1758,        205,       2.96
  25,      5.895,       2445,        238,       1.85
  45,      2.696,       1082,        117,       3.04
  56,      4.464,       1615,        266,       1.33
