Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        167,         76,       0.89
  13,      1.487,       1500,         88,       1.42
  14,      1.740,       7067,        117,       1.76
  15,      2.013,        101,         81,       0.73
  16,      2.307,       3168,         98,       2.42
  17,      2.622,      14982,        171,       2.19
  19,      3.313,      33722,        208,       2.04
  20,      3.691,      81086,        303,       2.43
  22,      4.509,       3375,        190,       1.62
  23,      4.950,        541,        173,       1.68
  24,      5.412,       1786,        192,       0.94
  25,      5.895,       1390,        220,       1.79
  45,      2.696,        792,        106,       2.20
  56,      4.464,       1251,        243,       1.88
