Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,        123,         55,       1.01
  13,      1.487,        379,         57,       1.58
  14,      1.740,        488,         57,       0.62
  15,      2.013,         13,         53,       1.08
  16,      2.307,        146,         53,       0.87
  17,      2.622,        153,         62,       1.26
  19,      3.313,        295,         60,       1.26
  20,      3.691,        760,         73,       0.86
  23,      4.950,        109,        123,       0.98
  24,      5.412,       1380,        146,       1.92
  25,      5.895,        679,        166,       2.38
  45,      2.696,        569,         57,       1.34
  56,      4.464,        623,        162,       2.56
