Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        176,         81,       0.78
  13,      1.487,       3276,        103,       2.09
  14,      1.740,      12284,        142,       4.29
  15,      2.013,         91,         85,       1.23
  16,      2.307,       9561,        130,       2.28
  17,      2.622,      19040,        192,       2.67
  19,      3.313,      25499,        187,       2.54
  20,      3.691,      34473,        218,       2.50
  22,      4.509,       5668,        211,       1.50
  23,      4.950,       1159,        182,       1.43
  24,      5.412,       2015,        200,       1.45
  25,      5.895,       1902,        230,       2.12
  45,      2.696,       1056,        113,       2.47
  56,      4.464,        807,        260,       1.74
