Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,       1092,         77,       1.36
  13,      1.487,       3820,         98,       1.26
  14,      1.740,      15085,        148,       2.52
  15,      2.013,       1038,         88,       1.38
  16,      2.307,       7459,        119,       1.04
  17,      2.622,      36835,        238,       3.62
  19,      3.313,     100112,        327,       4.52
  20,      3.691,      96630,        326,       6.14
  22,      4.509,       8289,        186,       1.03
  23,      4.950,        258,        145,       1.42
  24,      5.412,       1616,        161,       1.88
  25,      5.895,       3777,        193,       1.80
  45,      2.696,        889,        122,       2.74
  56,      4.464,       1390,        210,       0.74
