Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        977,         82,       1.65
  13,      1.487,      15920,        151,       2.77
  14,      1.740,      55754,        252,       6.01
  15,      2.013,        227,         82,       1.33
  16,      2.307,       7771,        121,       1.67
  17,      2.622,       4016,        119,       3.36
  19,      3.313,      39203,        220,       2.90
  20,      3.691,      66747,        278,       2.42
  22,      4.509,      30678,        276,       1.93
  23,      4.950,        977,        187,       1.39
  24,      5.412,       2374,        188,       1.45
  25,      5.895,       6383,        230,       2.83
  45,      2.696,        687,         91,       2.57
  56,      4.464,       1839,        258,       1.63
