Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        186,         63,       1.27
  13,      1.487,        701,         67,       1.41
  14,      1.740,       2144,         78,       1.35
  15,      2.013,         71,         61,       0.74
  16,      2.307,       1518,         74,       0.90
  17,      2.622,       4906,        112,       0.97
  19,      3.313,       9830,        124,       1.52
  20,      3.691,       9433,        129,       1.67
  22,      4.509,        754,        151,       1.35
  23,      4.950,        148,        140,       1.72
  24,      5.412,       1496,        159,       1.45
  25,      5.895,        796,        185,       1.63
  45,      2.696,        613,         78,       0.86
  56,      4.464,        744,        203,       1.22
