Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        327,         81,       0.93
  13,      1.487,      14755,        151,       2.62
  14,      1.740,      51817,        247,       5.26
  15,      2.013,        967,         96,       0.70
  16,      2.307,      12364,        143,       1.94
  17,      2.622,      32047,        230,       3.16
  19,      3.313,      56439,        258,       3.51
  20,      3.691,     115689,        352,       3.78
  22,      4.509,      38748,        292,       0.88
  23,      4.950,        313,        185,       1.62
  24,      5.412,       3154,        185,       1.21
  25,      5.895,      10348,        233,       9.71
  45,      2.696,        721,        121,       2.22
  56,      4.464,       1694,        261,       1.17
