Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        191,         88,       0.96
  13,      1.487,       3233,        111,       1.81
  14,      1.740,      11964,        147,       1.78
  15,      2.013,        312,         97,       1.58
  16,      2.307,       8100,        134,       1.71
  17,      2.622,      54219,        298,       2.80
  19,      3.313,     170628,        424,       7.48
  20,      3.691,      47188,        266,       2.82
  22,      4.509,       6346,        218,       1.63
  23,      4.950,        407,        185,       1.13
  24,      5.412,       1472,        205,       1.65
  25,      5.895,       4382,        245,       2.33
  45,      2.696,       1470,        157,       2.37
  56,      4.464,       1422,        268,       1.64
