8                    4,2.83524,63.14046,58.01929,20.03192,21.20351,44.56806,15.21711,5.24858,28.52745,8.52797,13.05556,15.94496,10.38000,12.80075,129.19282,1.63983,32.66957,27.70839,
8                    5,0.00006,0.00270,0.00110,0.00079,0.00083,0.00094,0.00219,0.01303,0.00071,0.00026,0.00035,0.00019,0.00038,0.00032,0.00258,0.00008,0.00040,0.00203,
8                    6,0.00008,0.00610,0.00292,0.00121,0.00125,0.00149,0.00231,0.01383,0.00095,0.00037,0.00047,0.00039,0.00051,0.00046,0.00465,0.00014,0.00078,0.00250,
8                    7,2.83391,63.13557,58.01285,20.02534,21.18492,44.52212,15.20775,5.24621,28.51496,8.52842,13.05778,15.93957,10.38011,12.80311,129.09945,1.63782,32.65584,27.70576,
9                    1,0.00001,0.00006,0.00008,0.00006,0.00009,0.00014,0.00006,0.00024,0.00010,0.00003,0.00002,0.00010,0.00003,0.00003,0.00040,0.00006,0.00009,0.00011,
9                    2,0.00005,0.00554,0.00075,0.00035,0.00036,0.00041,0.00035,0.00235,0.00029,0.00015,0.00013,0.00022,0.00017,0.00019,0.00204,0.00004,0.00039,0.00068,
9                    3,2.84275,63.21840,58.24731,20.09578,21.23619,44.65985,15.26679,5.22417,28.59696,8.55463,13.05729,16.00584,10.37434,12.80517,130.03946,1.63700,32.80762,27.67997,
9                    4,2.84271,63.22373,58.24557,20.09524,21.24564,44.71114,15.27784,5.22108,28.59140,8.55585,13.05496,16.00546,10.37057,12.80073,130.09431,1.63801,32.81056,27.68143,
9                    5,0.00002,0.00247,0.00028,0.00014,0.00017,0.00010,0.00013,0.00075,0.00013,0.00003,0.00004,0.00007,0.00006,0.00004,0.00072,0.00003,0.00017,0.00022,
9                    6,0.00001,0.00007,0.00039,0.00008,0.00011,0.00024,0.00015,0.00079,0.00012,0.00003,0.00003,0.00001,0.00005,0.00004,0.00087,0.00005,0.00013,0.00024,
9                    7,2.84137,63.21881,58.23947,20.08880,21.22715,44.66505,15.26850,5.21876,28.57890,8.55625,13.05714,16.00004,10.37061,12.80303,130.00222,1.63603,32.79700,27.67888,
9                    8,0.00007,0.00547,0.00213,0.00125,0.00135,0.00091,0.00165,0.00843,0.00070,0.00029,0.00041,0.00039,0.00045,0.00039,0.00547,0.00009,0.00091,0.00171,
10                    1,0.00012,0.02674,0.00232,0.00143,0.00144,0.00188,0.00285,0.01338,0.00095,0.00071,0.00054,0.00030,0.00055,0.00062,0.00516,0.00012,0.00109,0.00303,
10                    2,0.00008,0.01663,0.00104,0.00084,0.00099,0.00141,0.00264,0.01987,0.00104,0.00048,0.00039,0.00020,0.00051,0.00044,0.00182,0.00011,0.00049,0.00308,
10                    3,2.83608,63.21872,58.04195,20.03422,21.19439,44.43817,15.20379,5.16780,28.51528,8.51963,13.06441,15.94332,10.38588,12.81503,129.31887,1.64085,32.57748,27.69654,
10                    4,2.83604,63.22373,58.04059,20.03377,21.20391,44.48922,15.21483,5.16471,28.50972,8.52083,13.06204,15.94292,10.38204,12.81058,129.37530,1.64187,32.58065,27.69791,
10                    5,0.00013,0.03102,0.00183,0.00118,0.00133,0.00188,0.00303,0.01650,0.00124,0.00067,0.00044,0.00034,0.00052,0.00056,0.00408,0.00011,0.00095,0.00313,
10                    6,0.00015,0.02943,0.00367,0.00154,0.00164,0.00272,0.00321,0.01695,0.00143,0.00088,0.00057,0.00059,0.00068,0.00075,0.00596,0.00015,0.00135,0.00378,
10                    7,2.83471,63.21908,58.03418,20.02721,21.18535,44.44333,15.20550,5.16237,28.49725,8.52127,13.06425,15.93751,10.38214,12.81292,129.28208,1.63989,32.56697,27.69532,
10                    8,0.00005,0.02034,0.00057,0.00034,0.00043,0.00042,0.00029,0.00130,0.00041,0.00025,0.00007,0.00009,0.00007,0.00012,0.00161,0.00013,0.00047,0.00053,
10                    9,0.00014,0.02690,0.00265,0.00151,0.00161,0.00201,0.00249,0.01089,0.00101,0.00072,0.00051,0.00059,0.00057,0.00064,0.00621,0.00013,0.00138,0.00268,
11                    1,0.00003,0.00705,0.00075,0.00034,0.00031,0.00042,0.00033,0.00049,0.00018,0.00014,0.00014,0.00008,0.00013,0.00014,0.00188,0.00004,0.00036,0.00055,
11                    2,0.00001,0.00035,0.00007,0.00004,0.00005,0.00012,0.00009,0.00057,0.00003,0.00003,0.00002,0.00002,0.00002,0.00002,0.00009,0.00003,0.00004,0.00012,
11                    3,2.83743,63.14860,58.06622,20.03121,21.19347,44.49934,15.25343,5.20506,28.54142,8.54677,13.06767,15.96068,10.39316,12.82019,129.48215,1.63629,32.65208,27.71471,
11                    4,2.83739,63.15381,58.06474,20.03073,21.20297,44.55053,15.26447,5.20207,28.53593,8.54798,13.06529,15.96029,10.38935,12.81573,129.53823,1.63730,32.65518,27.71622,
11                    5,0.00003,0.00509,0.00038,0.00019,0.00021,0.00037,0.00023,0.00051,0.00016,0.00011,0.00007,0.00009,0.00007,0.00011,0.00098,0.00002,0.00021,0.00033,
11                    6,0.00005,0.00758,0.00184,0.00048,0.00050,0.00101,0.00035,0.00066,0.00033,0.00022,0.00017,0.00026,0.00020,0.00022,0.00254,0.00005,0.00051,0.00064,
11                    7,2.83605,63.14895,58.05847,20.02422,21.18445,44.50451,15.25515,5.19974,28.52338,8.54841,13.06750,15.95487,10.38942,12.81807,129.44525,1.63532,32.64152,27.71356,
11                    8,0.00003,0.00153,0.00042,0.00042,0.00045,0.00058,0.00156,0.01112,0.00060,0.00018,0.00022,0.00007,0.00027,0.00025,0.00083,0.00010,0.00014,0.00149,
11                    9,0.00005,0.00651,0.00102,0.00046,0.00051,0.00062,0.00035,0.00091,0.00031,0.00017,0.00015,0.00027,0.00018,0.00020,0.00265,0.00003,0.00055,0.00065,
11                    10,0.00006,0.01222,0.00071,0.00057,0.00067,0.00088,0.00199,0.01393,0.00082,0.00034,0.00025,0.00012,0.00035,0.00034,0.00127,0.00013,0.00033,0.00212,
12                    1,0.00005,0.00937,0.00119,0.00035,0.00035,0.00086,0.00054,0.00220,0.00047,0.00025,0.00018,0.00014,0.00017,0.00020,0.00231,0.00020,0.00051,0.00099,
12                    2,0.00001,0.00445,0.00029,0.00010,0.00014,0.00052,0.00019,0.00073,0.00013,0.00004,0.00004,0.00004,0.00004,0.00003,0.00044,0.00014,0.00016,0.00018,
12                    3,2.83754,63.20540,58.04487,20.02028,21.17453,44.44393,15.24432,5.16870,28.51986,8.55592,13.06739,15.95206,10.38774,12.82247,129.42423,1.61798,32.58032,27.64437,
12                    4,2.83750,63.21055,58.04332,20.01978,21.18400,44.49518,15.25535,5.16570,28.51443,8.55716,13.06504,15.95168,10.38394,12.81803,129.48031,1.61899,32.58340,27.64598,
12                    5,0.00005,0.01206,0.00089,0.00031,0.00039,0.00091,0.00036,0.00160,0.00041,0.00021,0.00012,0.00017,0.00012,0.00017,0.00173,0.00016,0.00045,0.00066,
12                    6,0.00007,0.01069,0.00276,0.00062,0.00070,0.00155,0.00046,0.00145,0.00056,0.00034,0.00024,0.00038,0.00027,0.00030,0.00359,0.00018,0.00084,0.00086,
12                    7,2.83616,63.20577,58.03709,20.01330,21.16553,44.44911,15.24605,5.16342,28.50183,8.55758,13.06723,15.94624,10.38400,12.82035,129.38732,1.61702,32.56976,27.64325,
12                    8,0.00006,0.00644,0.00094,0.00082,0.00099,0.00136,0.00295,0.02037,0.00104,0.00037,0.00044,0.00014,0.00052,0.00041,0.00149,0.00019,0.00038,0.00308,
12                    9,0.00007,0.00925,0.00157,0.00053,0.00061,0.00133,0.00071,0.00356,0.00061,0.00030,0.00021,0.00040,0.00024,0.00028,0.00333,0.00015,0.00079,0.00126,
12                    10,0.00008,0.00515,0.00080,0.00082,0.00093,0.00142,0.00346,0.02349,0.00104,0.00046,0.00044,0.00016,0.00058,0.00049,0.00102,0.00031,0.00025,0.00372,
12                    11,0.00001,0.00250,0.00025,0.00010,0.00015,0.00034,0.00029,0.00158,0.00011,0.00006,0.00006,0.00004,0.00006,0.00004,0.00029,0.00013,0.00012,0.00039,
13                    1,2.84061,63.23861,58.17337,20.07082,21.22290,44.68560,15.27471,5.21403,28.58607,8.56375,13.06209,15.98391,10.37956,12.80858,129.80326,1.64142,32.74388,27.66776,
13                    2,2.83802,63.14368,58.10605,20.04594,21.20718,44.63532,15.26198,5.21233,28.54527,8.55944,13.06363,15.96766,10.38830,12.81673,129.63627,1.64049,32.69493,27.70117,
13                    3,0.00001,0.00001,0.00008,0.00001,0.00002,0.00010,0.00002,0.00002,0.00008,0.00003,0.00002,0.00003,0.00002,0.00003,0.00084,0.00001,0.00006,0.00002,
13                    4,0.00000,0.00001,0.00001,0.00000,0.00000,0.00002,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00001,0.00001,0.00002,
13                    5,2.83960,63.16217,58.15605,20.06350,21.22667,44.70570,15.28520,5.24086,28.58522,8.55476,13.06483,15.99043,10.38842,12.81172,129.85671,1.64102,32.74758,27.69550,
13                    6,2.84246,63.21825,58.29906,20.11613,21.27104,44.83747,15.29030,5.21835,28.62377,8.56382,13.05902,16.00310,10.37848,12.80652,130.07696,1.64255,32.84600,27.69476,
13                    7,0.00001,0.00001,0.00009,0.00002,0.00003,0.00008,0.00002,0.00001,0.00006,0.00001,0.00002,0.00003,0.00001,0.00002,0.00071,0.00001,0.00005,0.00002,
13                    8,2.83524,63.14657,58.02484,20.03461,21.20505,44.57796,15.21517,5.24989,28.52330,8.52921,13.05430,15.94593,10.38216,12.80263,129.21180,1.64117,32.68305,27.71002,
13                    9,2.84271,63.22987,58.25106,20.09794,21.24718,44.72105,15.27594,5.22235,28.58721,8.55709,13.05372,16.00644,10.37274,12.80260,130.11308,1.63937,32.82404,27.68312,
13                    10,2.83604,63.22983,58.04612,20.03646,21.20544,44.49914,15.21287,5.16601,28.50557,8.52206,13.06078,15.94389,10.38421,12.81245,129.39422,1.64323,32.59410,27.69960,
13                    11,2.83739,63.15991,58.07028,20.03342,21.20451,44.56041,15.26259,5.20334,28.53174,8.54922,13.06404,15.96127,10.39152,12.81760,129.55716,1.63866,32.66866,27.71783,
13                    12,2.83750,63.21667,58.04888,20.02248,21.18554,44.50506,15.25350,5.16696,28.51024,8.55841,13.06378,15.95266,10.38611,12.81990,129.49927,1.62033,32.59687,27.64753,
14                    1,0.00003,0.00785,0.00103,0.00041,0.00036,0.00081,0.00039,0.00070,0.00018,0.00015,0.00014,0.00008,0.00017,0.00014,0.00221,0.00007,0.00040,0.00075,
14                    2,0.00000,0.00014,0.00018,0.00006,0.00008,0.00046,0.00014,0.00080,0.00006,0.00004,0.00003,0.00002,0.00004,0.00003,0.00019,0.00005,0.00006,0.00027,
14                    3,2.83700,63.11772,58.06676,20.03076,21.18648,44.42116,15.23651,5.20627,28.54524,8.54730,13.06629,15.96123,10.38677,12.81958,129.48208,1.62962,32.64794,27.72206,
14                    4,2.83696,63.12296,58.06531,20.03028,21.19597,44.47232,15.24754,5.20327,28.53975,8.54852,13.06392,15.96084,10.38296,12.81511,129.53822,1.63063,32.65106,27.72359,
14                    5,0.00003,0.00451,0.00061,0.00024,0.00025,0.00077,0.00032,0.00073,0.00020,0.00012,0.00007,0.00010,0.00010,0.00010,0.00121,0.00004,0.00024,0.00053,
14                    6,0.00005,0.00815,0.00218,0.00055,0.00052,0.00157,0.00040,0.00095,0.00033,0.00024,0.00015,0.00027,0.00024,0.00021,0.00278,0.00005,0.00054,0.00087,
14                    7,2.83562,63.11807,58.05901,20.02377,21.17747,44.42634,15.23823,5.20092,28.52720,8.54895,13.06612,15.95542,10.38303,12.81745,129.44518,1.62866,32.63739,27.72090,
14                    8,0.00003,0.00114,0.00047,0.00040,0.00043,0.00075,0.00148,0.01023,0.00058,0.00016,0.00023,0.00007,0.00024,0.00021,0.00085,0.00012,0.00016,0.00122,
14                    9,0.00005,0.00715,0.00131,0.00053,0.00054,0.00111,0.00042,0.00097,0.00029,0.00018,0.00014,0.00028,0.00022,0.00019,0.00295,0.00004,0.00059,0.00083,
14                    10,0.00006,0.01478,0.00060,0.00055,0.00060,0.00085,0.00190,0.01322,0.00072,0.00033,0.00026,0.00012,0.00032,0.00032,0.00117,0.00015,0.00030,0.00188,
14                    11,0.00001,0.00020,0.00015,0.00002,0.00004,0.00017,0.00005,0.00012,0.00004,0.00001,0.00002,0.00001,0.00002,0.00002,0.00007,0.00003,0.00003,0.00008,
14                    12,0.00001,0.00399,0.00023,0.00011,0.00017,0.00019,0.00031,0.00211,0.00012,0.00007,0.00007,0.00003,0.00007,0.00006,0.00033,0.00011,0.00013,0.00055,
14                    13,2.83696,63.12904,58.07085,20.03297,21.19751,44.48222,15.24566,5.20455,28.53556,8.54976,13.06266,15.96182,10.38512,12.81699,129.55715,1.63199,32.66453,27.72519,
15                    1,0.00009,0.02481,0.00158,0.00072,0.00072,0.00093,0.00077,0.00096,0.00052,0.00044,0.00028,0.00021,0.00026,0.00037,0.00407,0.00005,0.00090,0.00117,
15                    2,0.00004,0.01173,0.00045,0.00024,0.00033,0.00041,0.00036,0.00191,0.00027,0.00017,0.00009,0.00009,0.00010,0.00011,0.00114,0.00002,0.00037,0.00056,
15                    3,2.83662,63.19386,58.04260,20.02950,21.18991,44.47632,15.24179,5.17031,28.51096,8.54653,13.07535,15.94953,10.39145,12.83058,129.45036,1.63317,32.55288,27.65556,
15                    4,2.83658,63.19890,58.04117,20.02902,21.19942,44.52748,15.25282,5.16728,28.50548,8.54776,13.07299,15.94915,10.38763,12.82613,129.50671,1.63418,32.55602,27.65705,
15                    5,0.00010,0.02574,0.00117,0.00057,0.00068,0.00087,0.00067,0.00156,0.00059,0.00040,0.00019,0.00024,0.00019,0.00030,0.00309,0.00003,0.00078,0.00097,
15                    6,0.00012,0.02692,0.00300,0.00091,0.00102,0.00166,0.00088,0.00169,0.00076,0.00058,0.00033,0.00049,0.00037,0.00049,0.00495,0.00007,0.00120,0.00141,
15                    7,2.83525,63.19420,58.03485,20.02250,21.18090,44.48150,15.24351,5.16500,28.49293,8.54818,13.07519,15.94372,10.38771,12.82846,129.41353,1.63219,32.54235,27.65441,
15                    8,0.00006,0.01488,0.00066,0.00051,0.00060,0.00070,0.00144,0.00878,0.00071,0.00031,0.00023,0.00010,0.00023,0.00026,0.00172,0.00006,0.00049,0.00169,
15                    9,0.00012,0.02454,0.00196,0.00088,0.00099,0.00117,0.00076,0.00106,0.00063,0.00049,0.00030,0.00050,0.00033,0.00044,0.00506,0.00004,0.00123,0.00122,
15                    10,0.00003,0.00117,0.00028,0.00033,0.00036,0.00057,0.00151,0.01031,0.00047,0.00018,0.00018,0.00006,0.00024,0.00020,0.00041,0.00010,0.00011,0.00157,
15                    11,0.00003,0.00820,0.00029,0.00013,0.00019,0.00016,0.00017,0.00049,0.00018,0.00011,0.00005,0.00005,0.00005,0.00008,0.00076,0.00002,0.00024,0.00033,
15                    12,0.00003,0.00397,0.00019,0.00017,0.00019,0.00044,0.00052,0.00286,0.00015,0.00011,0.00009,0.00004,0.00011,0.00011,0.00036,0.00011,0.00010,0.00063,
15                    13,2.83658,63.20499,58.04672,20.03172,21.20096,44.53737,15.25093,5.16856,28.50131,8.54899,13.07173,15.95013,10.38979,12.82800,129.52569,1.63553,32.56947,27.65868,
15                    14,0.00003,0.00985,0.00026,0.00014,0.00018,0.00026,0.00021,0.00061,0.00015,0.00012,0.00006,0.00005,0.00004,0.00009,0.00075,0.00004,0.00024,0.00043,
16                    1,0.00001,0.00007,0.00019,0.00012,0.00012,0.00016,0.00025,0.00081,0.00010,0.00004,0.00005,0.00002,0.00006,0.00006,0.00081,0.00005,0.00020,0.00027,
16                    2,0.00003,0.00534,0.00020,0.00006,0.00005,0.00016,0.00013,0.00029,0.00010,0.00008,0.00005,0.00006,0.00006,0.00008,0.00030,0.00002,0.00006,0.00022,
16                    3,2.84029,63.21008,58.15243,20.05881,21.20673,44.65294,15.25641,5.19633,28.60319,8.55444,13.07061,15.98437,10.38531,12.81443,129.69570,1.63712,32.72292,27.68501,
16                    4,2.84026,63.21540,58.15085,20.05830,21.21622,44.70421,15.26744,5.19340,28.59768,8.55566,13.06826,15.98399,10.38151,12.80997,129.75129,1.63814,32.72599,27.68655,
16                    5,0.00001,0.00275,0.00006,0.00003,0.00004,0.00009,0.00015,0.00039,0.00005,0.00002,0.00002,0.00001,0.00003,0.00005,0.00011,0.00005,0.00004,0.00012,
16                    6,0.00001,0.00015,0.00065,0.00018,0.00018,0.00025,0.00009,0.00027,0.00008,0.00005,0.00006,0.00008,0.00007,0.00007,0.00095,0.00004,0.00018,0.00011,
16                    7,2.83891,63.21049,58.14466,20.05182,21.19771,44.65813,15.25813,5.19101,28.58512,8.55608,13.07046,15.97856,10.38157,12.81229,129.65867,1.63616,32.71234,27.68391,
16                    8,0.00006,0.00535,0.00112,0.00076,0.00080,0.00095,0.00228,0.01537,0.00083,0.00030,0.00036,0.00018,0.00041,0.00038,0.00194,0.00008,0.00029,0.00231,
