Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    12
  12,      1.254,         61,         63,       1.28
  13,      1.487,        212,         66,       0.78
  14,      1.740,         62,         63,       0.97
  19,      3.313,         49,         67,       1.15
  20,      3.691,        208,         78,       1.10
  24,      5.412,        593,        172,       1.69
  26,      6.399,       2124,        234,       2.77
  29,      8.041,       7555,        430,       0.88
  30,      8.631,       2220,        417,       1.29
  45,      2.696,        361,         66,       1.38
  46,      2.838,        310,         67,       1.97
  58,      4.838,        492,        218,       1.90
