**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 9

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.02669,  0.00877,  0.01313,  0.02707,  0.03105,  0.04102,  0.02428,  0.00962,  0.39608,  0.36037
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.02252,  0.00000,  0.00969,  0.02462,  0.02773,  0.06383,  0.02240,  0.01374,  0.61324,  0.61012
Ca,  0.00000,  0.00000,  0.00000,  0.00187,  0.00545,  0.00663,  0.00264,  0.00284,  1.07777,  0.00000
Ti,  0.00099,  0.00042,  0.00051,  0.00061,  0.00164,  0.00284,  0.00099,  0.00073,  0.74346,  0.74140
V,  0.00003,  0.00002,  0.00003,  0.00003,  0.00006,  0.00009,  0.00004,  0.00002,  0.47445,  0.70244
Mn,  0.00013,  0.00000,  0.00000,  0.00000,  0.00028,  0.00044,  0.00011,  0.00015,  1.33195,  1.16108
Fe,  0.00299,  0.00000,  0.00008,  0.00211,  0.00856,  0.01731,  0.00415,  0.00519,  1.24966,  1.73861
Zn,  0.00141,  0.00064,  0.00080,  0.00150,  0.00218,  0.00328,  0.00153,  0.00070,  0.45353,  0.49209
Br,  0.01890,  0.01470,  0.01641,  0.01890,  0.01931,  0.02408,  0.01830,  0.00235,  0.12844,  0.12436
Pb,  0.00110,  0.00073,  0.00081,  0.00112,  0.00164,  0.00234,  0.00121,  0.00043,  0.35967,  0.39472
BC,  0.00000,  0.00000,  0.00000,  0.00545,  0.13117,  0.32575,  0.05338,  0.09380,  1.75738,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 10.62200,  7.81170, 10.01900, 10.57350, 12.49025, 15.51800, 11.18481,  1.94336,  0.17375,  0.18296
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02819,  0.00141,  0.00630,  4.47214,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.01575,  0.03187,  0.00621,  0.01131,  1.82010,  0.00000
Al,  0.05383,  0.04351,  0.07807,  0.13184,  0.21390,  0.36414,  0.14852,  0.09234,  0.62173,  1.71538
Si,  0.07219,  0.03954,  0.13276,  0.22872,  0.43578,  0.76668,  0.28318,  0.20792,  0.73424,  2.88019
P,  0.00255,  0.00000,  0.00000,  0.00047,  0.00225,  0.00330,  0.00102,  0.00114,  1.11326,  0.44737
S,  0.14250,  0.05324,  0.06955,  0.07240,  0.12606,  0.14595,  0.08773,  0.03351,  0.38198,  0.23515
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.34552,  0.23842,  0.27411,  0.33885,  0.36074,  0.43341,  0.32781,  0.05373,  0.16391,  0.15551
Ca,  0.00442,  0.00024,  0.03923,  0.07340,  0.09550,  0.14822,  0.07182,  0.04279,  0.59575,  9.68378
Ti,  0.00206,  0.00181,  0.00512,  0.01043,  0.01421,  0.02370,  0.01006,  0.00621,  0.61700,  3.01380
V,  0.00052,  0.00042,  0.00052,  0.00059,  0.00067,  0.00091,  0.00061,  0.00012,  0.19972,  0.23196
Mn,  0.00240,  0.00198,  0.00240,  0.00305,  0.00342,  0.00525,  0.00310,  0.00086,  0.27665,  0.35726
Fe,  0.04361,  0.04056,  0.06835,  0.12175,  0.14774,  0.23869,  0.11528,  0.05536,  0.48024,  1.26939
Zn,  0.01310,  0.00923,  0.01089,  0.01306,  0.01453,  0.01518,  0.01295,  0.00184,  0.14214,  0.14062
Br,  0.00000,  0.00000,  0.00000,  0.00010,  0.00520,  0.00596,  0.00204,  0.00262,  1.28545,  0.00000
Pb,  0.00844,  0.00582,  0.00671,  0.00844,  0.00876,  0.00921,  0.00796,  0.00105,  0.13147,  0.12402
BC,  2.27790,  1.40100,  1.61618,  2.08440,  2.26355,  2.34950,  1.97029,  0.30370,  0.15414,  0.13332

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.43650,  0.82916,  1.89623,  3.16935,  4.42340,  6.58450,  3.28119,  1.53817,  0.46879,  0.34671
Na,  0.17965,  0.17029,  0.17072,  0.17652,  0.17933,  0.21867,  0.17788,  0.01114,  0.06263,  0.06202
Mg,  0.00233,  0.00000,  0.00932,  0.01937,  0.02328,  0.03861,  0.01669,  0.00934,  0.55967,  4.01499
Al,  0.00910,  0.00000,  0.00218,  0.00721,  0.01358,  0.11762,  0.01261,  0.02527,  2.00460,  2.77536
Si,  0.00000,  0.00000,  0.00067,  0.01203,  0.04577,  0.31534,  0.03452,  0.06884,  1.99444,  0.00000
P,  0.00000,  0.00000,  0.00000,  0.00022,  0.00029,  0.00371,  0.00044,  0.00094,  2.15366,  0.00000
S,  0.09061,  0.06850,  0.08270,  0.09664,  0.11672,  0.23471,  0.10773,  0.04220,  0.39174,  0.46579
Cl,  0.26744,  0.07552,  0.23617,  0.30658,  0.34836,  0.35316,  0.28269,  0.08170,  0.28901,  0.30549
K,  0.12041,  0.00000,  0.03425,  0.08080,  0.13981,  0.22489,  0.09082,  0.06590,  0.72563,  0.54734
Ca,  0.09904,  0.00000,  0.00811,  0.01344,  0.07215,  0.12120,  0.03396,  0.03865,  1.13808,  0.39023
Ti,  0.00476,  0.00000,  0.00031,  0.00046,  0.00408,  0.00560,  0.00167,  0.00203,  1.22028,  0.42706
V,  0.00034,  0.00009,  0.00014,  0.00017,  0.00024,  0.00047,  0.00019,  0.00010,  0.50422,  0.29268
Mn,  0.00059,  0.00000,  0.00025,  0.00049,  0.00071,  0.00207,  0.00055,  0.00041,  0.75473,  0.69857
Fe,  0.05494,  0.00000,  0.00000,  0.00232,  0.03908,  0.06659,  0.01624,  0.02335,  1.43795,  0.42496
Zn,  0.00571,  0.00104,  0.00183,  0.00357,  0.00507,  0.00768,  0.00358,  0.00200,  0.55851,  0.35035
Br,  0.00396,  0.00000,  0.00010,  0.00290,  0.00402,  0.00694,  0.00236,  0.00208,  0.88073,  0.52529
Pb,  0.00323,  0.00107,  0.00122,  0.00197,  0.00268,  0.00346,  0.00210,  0.00085,  0.40364,  0.26179
BC,  0.45800,  0.05939,  0.15429,  0.31911,  0.41011,  0.46729,  0.30005,  0.13765,  0.45877,  0.30055

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.60590,  2.51770,  4.18885,  7.44945, 10.04363, 12.19500,  7.31668,  3.22684,  0.44102,  0.70059
Na,  0.06364,  0.00000,  0.05563,  0.06367,  0.06915,  0.08142,  0.05951,  0.02238,  0.37603,  0.35162
Mg,  0.02215,  0.00000,  0.00309,  0.01642,  0.02368,  0.05114,  0.01688,  0.01302,  0.77140,  0.58805
Al,  0.06427,  0.01701,  0.02769,  0.06246,  0.16104,  0.29293,  0.09148,  0.08662,  0.94693,  1.34769
Si,  0.16219,  0.01463,  0.05512,  0.15145,  0.31606,  0.69051,  0.19887,  0.19786,  0.99494,  1.21996
P,  0.01137,  0.00948,  0.01097,  0.01218,  0.01357,  0.01728,  0.01239,  0.00176,  0.14196,  0.15473
S,  0.37829,  0.37829,  0.40611,  0.41811,  0.43171,  0.47999,  0.42166,  0.03036,  0.07200,  0.08025
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.25356,  0.20004,  0.25635,  0.32745,  0.42688,  0.50578,  0.34194,  0.09554,  0.27939,  0.37678
Ca,  0.00000,  0.00000,  0.00000,  0.04895,  0.10085,  0.16153,  0.05695,  0.04746,  0.83323,  0.00000
Ti,  0.00196,  0.00000,  0.00246,  0.00404,  0.01110,  0.01503,  0.00595,  0.00507,  0.85347,  2.59402
V,  0.00024,  0.00024,  0.00030,  0.00041,  0.00053,  0.00072,  0.00043,  0.00016,  0.36625,  0.65851
Mn,  0.00058,  0.00000,  0.00014,  0.00075,  0.00170,  0.00289,  0.00109,  0.00103,  0.93898,  1.76422
Fe,  0.01507,  0.01390,  0.02730,  0.04798,  0.09476,  0.14225,  0.06133,  0.04730,  0.77110,  3.13921
Zn,  0.00181,  0.00000,  0.00153,  0.00428,  0.00932,  0.01174,  0.00505,  0.00384,  0.76074,  2.12335
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00333,  0.00647,  0.00137,  0.00247,  1.80663,  0.00000
Pb,  0.00000,  0.00000,  0.00000,  0.00122,  0.00420,  0.00520,  0.00190,  0.00201,  1.05918,  0.00000
BC,  0.09264,  0.02216,  0.18469,  0.27963,  0.90986,  1.08800,  0.48187,  0.38769,  0.80455,  4.18511

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 30.99300, 19.51700, 22.65275, 29.02800, 30.03550, 38.35200, 27.87745,  4.63246,  0.16617,  0.14947
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.20527,  0.16496,  0.22108,  0.24397,  0.29181,  0.36403,  0.24833,  0.04894,  0.19709,  0.23844
Al,  2.00510,  1.61800,  1.74908,  1.77965,  1.90760,  2.52760,  1.87182,  0.22027,  0.11768,  0.10985
Si,  4.47260,  3.59260,  3.94300,  4.15850,  4.41633,  5.91660,  4.29405,  0.52825,  0.12302,  0.11811
P,  0.00513,  0.00023,  0.00114,  0.00295,  0.00630,  0.00694,  0.00348,  0.00250,  0.71988,  0.48774
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.06171,  0.08457,  0.02095,  0.03723,  1.77715,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.09088,  0.19884,  0.22935,  0.09019,  0.09229,  1.02336,  0.00000
K,  0.54979,  0.27515,  0.34383,  0.49056,  0.55469,  0.60965,  0.46647,  0.10774,  0.23098,  0.19597
Ca,  0.98844,  0.35984,  0.37387,  0.57158,  0.84335,  0.98844,  0.62597,  0.25119,  0.40127,  0.25412
Ti,  0.14369,  0.09915,  0.10450,  0.11762,  0.12965,  0.15798,  0.11982,  0.01712,  0.14287,  0.11914
V,  0.00250,  0.00141,  0.00147,  0.00178,  0.00211,  0.00250,  0.00182,  0.00037,  0.20202,  0.14741
Mn,  0.01802,  0.01478,  0.01644,  0.01685,  0.01864,  0.02554,  0.01774,  0.00237,  0.13384,  0.13172
Fe,  1.30180,  0.82696,  0.88528,  1.03786,  1.17858,  1.39210,  1.04657,  0.17262,  0.16494,  0.13260
Zn,  0.01145,  0.00000,  0.00237,  0.01023,  0.01039,  0.01180,  0.00790,  0.00471,  0.59664,  0.41167
Br,  0.00000,  0.00000,  0.00000,  0.00014,  0.00221,  0.00277,  0.00110,  0.00124,  1.12722,  0.00000
Pb,  0.00392,  0.00023,  0.00097,  0.00318,  0.00385,  0.00396,  0.00270,  0.00148,  0.54721,  0.37654
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.11416,  0.18940,  0.04438,  0.07924,  1.78568,  0.00000

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 14.66608,  2.03225, 15.95575, 16.11277, 21.88110, 25.79842, 16.94225,  5.44058,  0.32113,  0.37096
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.56097,  1.19411,  3.71277,  3.10924,  0.00000
Mg, 41.69408,  0.16341, 11.02756, 34.55256, 37.95305, 50.47036, 28.96224, 15.03851,  0.51925,  0.36069
Al, 26.98706,  1.65988, 18.72430, 32.66490, 34.10540, 38.50644, 26.97506, 10.14725,  0.37617,  0.37600
Si, 28.52806,  0.59816, 17.56255, 33.11666, 34.25326, 40.22443, 26.98580, 10.70713,  0.39677,  0.37532
P, 13.89998,  0.00000,  0.40457, 17.06334, 38.44511, 52.14662, 21.24740, 18.27794,  0.86024,  1.31496
S, 16.33261,  0.00000,  0.00000, 15.99132, 23.05771, 25.79414, 12.98067, 10.25389,  0.78994,  0.62782
Cl, 53.51537,  0.00000,  6.64938, 39.86959, 59.28472, 67.30114, 35.73899, 25.17670,  0.70446,  0.47046
K,  8.08442,  0.00000,  6.44820, 11.25728, 18.70172, 21.96595, 11.89705,  6.45138,  0.54227,  0.79800
Ca,  0.00000,  0.00000,  5.36419, 26.42852, 45.87775, 48.77258, 25.68991, 20.47768,  0.79711,  0.00000
Ti, 19.21801,  3.99272, 24.29827, 25.94514, 32.37697, 37.70386, 26.30236,  9.32875,  0.35467,  0.48542
V,  7.88587,  1.74891, 14.27872, 19.54031, 28.63413, 30.50789, 19.82559,  8.15556,  0.41137,  1.03420
Mn, 25.36866,  0.00000, 18.43238, 25.04522, 27.61471, 34.84227, 23.02084,  8.07294,  0.35068,  0.31822
Fe, 16.15830,  3.18996, 21.26626, 27.84684, 33.38528, 37.52720, 25.54388,  9.73376,  0.38106,  0.60240
Zn,  0.00000,  0.00000,  0.00000,  0.00000, 26.09371, 32.37405,  8.53128, 14.16177,  1.65998,  0.00000
Br, 15.40067,  0.00000,  0.00000,  2.65545, 15.26509, 16.43230,  6.84844,  7.50880,  1.09643,  0.48756
Pb,  4.74719,  0.71113,  2.28148,  7.71724, 21.29794, 22.51050,  9.76235,  8.36827,  0.85720,  1.76278
BC,  9.01975,  0.00000,  1.40742,  8.22204, 12.42180, 25.79780,  8.18204,  6.36734,  0.77821,  0.70593

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  0.61079,  0.00000,  0.44946,  0.61296,  0.89465,  2.72513,  0.69725,  0.54434,  0.78069,  0.89120
Na,  3.68758,  0.00000,  0.29485,  4.13338,  6.85527,  9.07054,  3.90593,  2.96923,  0.76018,  0.80520
Mg,  2.71120,  1.22264,  1.50025,  2.18621,  2.76724,  3.85349,  2.18977,  0.69755,  0.31855,  0.25729
Al,  0.94866,  0.39253,  0.42195,  0.62823,  1.41836,  2.33234,  0.86824,  0.58912,  0.67852,  0.62100
Si,  0.70461,  0.00000,  0.11672,  0.30289,  1.24729,  2.20907,  0.58595,  0.67037,  1.14407,  0.95141
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  3.49979,  1.15506,  1.72394,  3.55951,  4.07520,  5.38587,  3.19001,  1.26258,  0.39579,  0.36076
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  1.60230,  0.00000,  0.68341,  1.74619,  1.93415,  4.53757,  1.58219,  0.97416,  0.61570,  0.60798
Ca,  0.00000,  0.00000,  0.00000,  0.19060,  0.50623,  0.68036,  0.25957,  0.28414,  1.09466,  0.00000
Ti,  0.52162,  0.22544,  0.27392,  0.32723,  0.87256,  1.51415,  0.52547,  0.38994,  0.74209,  0.74756
V,  0.67124,  0.41778,  0.68495,  0.86787,  1.47756,  2.31367,  1.01380,  0.48092,  0.47438,  0.71647
Mn,  0.45149,  0.00000,  0.00000,  0.00000,  0.97819,  1.52421,  0.39713,  0.52949,  1.33328,  1.17276
Fe,  0.17650,  0.00000,  0.00506,  0.12814,  0.50989,  1.03170,  0.24780,  0.30874,  1.24591,  1.74926
Zn,  4.22055,  1.86780,  2.37488,  4.38889,  6.45082,  9.71587,  4.51430,  2.06097,  0.45654,  0.48832
Br, 69.95225, 54.41988, 60.78285, 69.95403, 71.46261, 89.23362, 67.74942,  8.71717,  0.12867,  0.12462
Pb,  6.27316,  4.11510,  4.62791,  6.33619,  9.33690, 13.32436,  6.86908,  2.48905,  0.36236,  0.39678
BC,  0.00000,  0.00000,  0.00000,  0.17547,  4.23966, 10.49124,  1.72304,  3.02655,  1.75652,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 17.76501, 13.06488, 16.81662, 17.68753, 20.35125, 26.03667, 18.55311,  3.20738,  0.17288,  0.18054
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.25641,  0.56282,  2.51701,  4.47214,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  3.77034,  7.63633,  1.48786,  2.70825,  1.82023,  0.00000
Al,  1.81929,  1.47208,  2.64028,  4.52732,  7.27172, 12.40483,  5.05057,  3.14676,  0.62305,  1.72966
Si,  1.08534,  0.59622,  1.97149,  3.50664,  6.57780, 11.62880,  4.27181,  3.15413,  0.73836,  2.90611
P, 11.51038,  0.00000,  0.00000,  2.16387, 10.16258, 14.92302,  4.63534,  5.15308,  1.11169,  0.44769
S, 18.68495,  6.98752,  9.13416,  9.52336, 16.56268, 19.17058, 11.52395,  4.39661,  0.38152,  0.23530
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 24.58484, 16.94889, 19.39694, 23.99544, 25.15825, 30.65022, 23.11589,  3.77763,  0.16342,  0.15366
Ca,  0.40466,  0.02216,  3.93383,  7.53073,  8.86370, 13.75883,  6.79215,  3.93037,  0.57866,  9.71268
Ti,  1.08437,  0.95280,  2.72658,  5.59244,  7.57263, 12.63384,  5.36640,  3.31357,  0.61747,  3.05575
V, 13.29618, 10.96497, 13.35965, 15.26277, 17.42544, 23.54843, 15.75828,  3.22212,  0.20447,  0.24233
Mn,  8.25524,  6.80332,  8.25569, 10.63281, 11.69250, 18.21930, 10.59143,  2.98334,  0.28168,  0.36139
Fe,  2.57802,  2.40068,  4.08285,  7.39322,  8.84065, 14.30064,  6.91618,  3.32455,  0.48069,  1.28957
Zn, 39.11956, 27.37513, 31.85291, 39.06842, 43.24424, 45.56069, 38.16404,  5.64410,  0.14789,  0.14428
Br,  0.00000,  0.00000,  0.00000,  0.37551, 19.25996, 22.06464,  7.54598,  9.70011,  1.28547,  0.00000
Pb, 48.15050, 33.15951, 37.91162, 48.12362, 50.14862, 52.01660, 45.29631,  6.05387,  0.13365,  0.12573
BC, 73.26897, 45.29773, 51.98450, 67.39150, 72.84515, 75.58502, 63.48040,  9.78789,  0.15419,  0.13359

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.41993,  1.34353,  3.16180,  5.30786,  7.35141, 10.73429,  5.43798,  2.52389,  0.46412,  0.34015
Na, 71.11981, 67.70592, 68.06001, 70.19902, 71.06153, 86.43903, 70.68806,  4.32459,  0.06118,  0.06081
Mg,  0.56312,  0.00000,  2.23055,  4.65357,  5.57428,  8.97848,  3.98703,  2.21315,  0.55509,  3.93013
Al,  0.30770,  0.00000,  0.07452,  0.24557,  0.46175,  3.95909,  0.42670,  0.85033,  1.99281,  2.76356
Si,  0.00000,  0.00000,  0.00992,  0.18209,  0.69382,  4.65923,  0.51737,  1.01778,  1.96720,  0.00000
P,  0.00000,  0.00000,  0.00000,  0.98664,  1.31830, 17.01342,  2.00719,  4.33339,  2.15893,  0.00000
S, 11.88035,  8.98979, 10.86311, 12.68719, 15.35239, 30.85265, 14.15715,  5.55911,  0.39267,  0.46793
Cl, 46.48463, 13.06612, 40.71528, 53.02916, 59.87423, 60.84245, 48.74776, 14.00461,  0.28729,  0.30127
K,  8.56755,  0.00000,  2.41918,  5.73313,  9.74930, 16.16286,  6.41477,  4.66726,  0.72758,  0.54476
Ca,  9.07019,  0.00000,  0.75395,  1.27793,  6.76860, 11.19968,  3.16741,  3.55645,  1.12283,  0.39210
Ti,  2.50507,  0.00000,  0.16557,  0.24441,  2.15105,  2.94927,  0.88172,  1.07358,  1.21761,  0.42856
V,  8.51455,  2.42416,  3.68779,  4.44950,  6.23401, 12.11636,  5.02303,  2.48140,  0.49400,  0.29143
Mn,  2.03964,  0.00000,  0.87933,  1.69115,  2.37014,  6.74832,  1.85626,  1.34529,  0.72473,  0.65957
Fe,  3.24727,  0.00000,  0.00000,  0.14079,  2.32687,  3.94042,  0.96588,  1.38383,  1.43273,  0.42615
Zn, 17.06145,  3.04302,  5.34160, 10.60653, 15.09782, 23.08400, 10.61486,  6.04149,  0.56915,  0.35410
Br, 14.64707,  0.00000,  0.38648, 10.74149, 14.89107, 25.70514,  8.73758,  7.69659,  0.88086,  0.52547
Pb, 18.44651,  6.17762,  6.90985, 11.13891, 15.34347, 19.77366, 11.94256,  4.85923,  0.40688,  0.26342
BC, 14.73163,  1.91433,  4.97072, 10.27054, 13.25225, 15.05094,  9.66936,  4.43998,  0.45918,  0.30139

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.70324,  4.10445,  6.87421, 12.48042, 16.69901, 20.46723, 12.16837,  5.40554,  0.44423,  0.70172
Na, 25.19261,  0.00000, 22.12694, 25.20494, 27.62296, 32.29408, 23.64908,  8.88940,  0.37589,  0.35286
Mg,  5.35925,  0.00000,  0.74080,  3.89911,  5.72909, 12.24502,  4.03356,  3.12327,  0.77432,  0.58278
Al,  2.17223,  0.58133,  0.93544,  2.11573,  5.43081,  9.91027,  3.10494,  2.93832,  0.94634,  1.35268
Si,  2.43845,  0.22437,  0.81559,  2.28894,  4.69266, 10.41274,  2.99800,  2.99011,  0.99737,  1.22623
P, 51.39483, 43.16933, 49.77667, 55.14658, 61.56178, 79.36938, 56.35213,  8.16177,  0.14484,  0.15881
S, 49.60231, 49.60231, 53.32924, 54.98911, 56.72563, 62.98296, 55.39772,  3.98732,  0.07198,  0.08039
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 18.04159, 14.10560, 17.89957, 23.35340, 30.11588, 34.82028, 24.11214,  6.70604,  0.27812,  0.37170
Ca,  0.00000,  0.00000,  0.00000,  5.02265,  9.08883, 16.48320,  5.41057,  4.54153,  0.83938,  0.00000
Ti,  1.02968,  0.00000,  1.31944,  2.15218,  5.85496,  8.03246,  3.16456,  2.70155,  0.85369,  2.62369
V,  6.10404,  6.10404,  7.87535, 10.58971, 13.61934, 18.63921, 11.20020,  4.12912,  0.36866,  0.67646
Mn,  1.99644,  0.00000,  0.46487,  2.62824,  5.66748,  9.93335,  3.76742,  3.53698,  0.93884,  1.77165
Fe,  0.89055,  0.82284,  1.65801,  2.86673,  5.61572,  8.61351,  3.67474,  2.83730,  0.77211,  3.18601
Zn,  5.40803,  0.00000,  4.54812, 12.29492, 26.93511, 34.28503, 14.74687, 11.14344,  0.75565,  2.06054
Br,  0.00000,  0.00000,  0.00000,  0.00000, 12.32349, 23.94613,  5.06127,  9.14376,  1.80661,  0.00000
Pb,  0.00000,  0.00000,  0.00000,  6.90646, 23.74870, 29.45928, 10.75328, 11.38687,  1.05892,  0.00000
BC,  2.97965,  0.71416,  5.96849,  9.00078, 29.28370, 35.17768, 15.51790, 12.48114,  0.80431,  4.18880

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 51.83495, 32.74634, 37.98697, 48.41173, 48.93897, 62.52282, 46.20105,  7.35302,  0.15915,  0.14185
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 49.67234, 39.90601, 53.71915, 57.32482, 69.86581, 84.64596, 59.33954, 11.21491,  0.18900,  0.22578
Al, 67.76506, 54.80596, 59.23194, 60.70342, 64.93792, 85.07908, 63.57449,  7.29588,  0.11476,  0.10766
Si, 67.24353, 54.13587, 60.19374, 61.51706, 66.90037, 87.41931, 64.64106,  7.61707,  0.11784,  0.11328
P, 23.19481,  1.07026,  5.21139, 13.48898, 28.51834, 31.38184, 15.75794, 11.30898,  0.71767,  0.48757
S,  0.00000,  0.00000,  0.00000,  0.00000,  8.10254, 11.10764,  2.75049,  4.88803,  1.77715,  0.00000
