**** Analysis Summary ****

Time of run: ,03/27/16 12:41
Concentration file: ,E:\pmf_fa\RFcH.csv
Uncertainty file: ,E:\pmf_fa\RFcHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
14                    10,8.57567,133.69957,64.48099,36.24881,42.95491,80.29808,16.87830,35.01977,119.38558,356.16368,7.14263,16.35809,89.87719,16.60097,60.44089,1.22589,8.19645,125.74264,
14                    11,9.98018,192.10677,70.77234,46.44946,57.24615,78.93631,14.39210,73.47209,172.79517,311.26530,6.05725,4.49346,86.24429,11.86061,217.53843,2.01704,42.25728,207.77841,
14                    12,11.21316,166.50961,72.61756,64.36369,67.82671,83.10556,16.83673,66.60122,154.61492,355.39429,7.03278,6.89690,92.76927,16.04738,127.49593,0.82935,26.44298,187.35849,
14                    13,6.86607,335.60981,23.21103,21.41990,26.78759,106.18255,15.39619,50.89404,118.09093,288.57406,9.57487,11.89060,73.17906,16.09368,84.40647,1.67977,8.31446,118.69448,
15                    1,11.20746,165.96102,72.62678,64.34582,67.85782,83.04650,16.84080,66.46043,154.65263,355.56600,7.03672,6.91563,92.74583,16.03848,127.62606,0.82937,26.41029,187.47178,
15                    2,12.36792,12.50539,57.26833,60.79705,68.86882,71.80518,17.62356,8.74654,176.95486,455.28043,8.04126,16.61212,87.85198,22.02599,84.99186,1.51633,12.12017,198.35700,
15                    3,0.34740,32.26159,9.90230,7.91551,6.93378,6.35348,8.37631,9.26271,7.10381,28.60192,1.15509,1.83593,4.84995,1.97062,42.99557,1.62015,8.35685,9.21094,
15                    4,11.20451,166.05079,72.62848,64.33891,67.84110,83.09162,16.83522,66.48516,154.64945,355.58247,7.03916,6.91448,92.73524,16.03787,127.62189,0.82990,26.42091,187.45913,
15                    5,9.76197,316.76067,89.48057,67.95772,75.27971,133.95241,22.86728,90.97234,100.06400,361.55598,7.45979,7.88378,97.74568,18.07856,112.09479,0.86408,36.97075,134.47153,
15                    6,0.35572,33.41463,9.97102,7.92807,6.97449,6.33572,7.22377,9.37377,7.13827,28.84205,1.15516,1.89827,4.86687,1.99840,44.15867,1.70468,8.55162,8.76794,
15                    7,0.72453,136.53565,33.47030,27.83662,28.60272,13.05983,10.10657,84.13218,15.54554,99.47411,5.06279,7.07180,12.42951,6.17466,53.34075,0.68079,14.72012,26.42423,
15                    8,0.30244,29.50724,9.17705,7.24869,6.34096,5.46580,7.46096,8.46202,6.61474,26.69915,1.08451,1.73534,4.36895,1.79623,39.10971,1.39630,7.61253,8.45600,
15                    9,0.90477,157.23782,34.78518,28.92235,29.99959,13.78783,10.57816,87.70346,17.96043,107.19116,5.46671,8.66906,13.19105,6.87626,57.24609,0.69439,16.44216,28.51977,
15                    10,0.71728,136.05924,32.78186,28.04188,28.63493,12.79095,10.52292,84.30473,15.69972,100.20078,4.99182,6.46525,12.44129,5.88146,52.29817,0.77649,13.89938,30.09050,
15                    11,0.35503,33.38734,9.96401,7.91767,6.97047,6.30479,7.16163,9.36904,7.13223,28.80629,1.15311,1.89929,4.85952,1.99697,44.06792,1.69835,8.55172,8.72953,
15                    12,0.00001,0.00017,0.00006,0.00003,0.00004,0.00010,0.00007,0.00010,0.00006,0.00011,0.00003,0.00002,0.00005,0.00004,0.00006,0.00029,0.00003,0.00011,
15                    13,2.31633,357.91759,48.50202,37.24825,44.37748,20.36244,13.96351,96.71049,35.96377,138.67484,6.74361,5.57927,17.32223,9.60468,59.87737,0.82078,18.48278,31.59060,
15                    14,11.21273,166.50862,72.66519,64.38098,67.85022,83.11286,16.84142,66.54663,154.57300,355.48011,7.03141,6.90486,92.78581,16.04431,127.44391,0.83042,26.43127,187.33465,
16                    1,9.97508,191.60207,70.76377,46.45276,57.29983,78.85632,14.38220,73.39118,172.87856,311.48672,6.06442,4.50403,86.25618,11.86276,217.61805,2.02302,42.21904,207.92934,
16                    2,11.12406,15.80540,59.57438,46.02676,62.37671,76.48274,13.45301,9.82245,181.50119,430.98846,7.08759,12.33516,91.12034,17.83572,127.92111,2.04674,14.09338,210.75277,
16                    3,0.00016,0.14464,0.00306,0.00252,0.00334,0.00735,0.08075,0.01553,0.00409,0.01322,0.00100,0.00092,0.01527,0.00308,0.02263,0.04292,0.00715,0.05600,
16                    4,9.97280,191.68733,70.75533,46.44802,57.28080,78.90185,14.37856,73.40629,172.88134,311.48549,6.06602,4.50282,86.24015,11.86167,217.64043,2.02064,42.23168,207.91462,
